player_id,player_name,team_id,position,pool_start_prob,pool_start_prob_source,ev_start_prob,ev_start_prob_source,start_prob_diff,minute_share,suspected_issue,recommended_action
juan_quintero__col,Juan Quintero,COL,MID,0.0446,transfermarkt_availability_split_2026_06_04,0.0446,transfermarkt_availability_split_2026_06_01,0.0,0.004055,ok,No action.
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,0.5972,transfermarkt_availability_split_2026_06_04,0.5972,transfermarkt_availability_split_2026_06_01,0.0,0.054291,ok,No action.
eloy_room__cuw,Eloy Room,CUW,GK,0.7886,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.7886,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.071691,ok,No action.
habib_diarra__sen,Habib Diarra,SEN,MID,0.718,transfermarkt_availability_split_2026_06_04,0.718,transfermarkt_availability_split_2026_06_01,0.0,0.065273,ok,No action.
callum_elder__aus,Callum Elder,AUS,DEF,0.2207,transfermarkt_availability_split_2026_06_04,0.2207,transfermarkt_availability_split_2026_06_01,0.0,0.020064,ok,No action.
max_crocombe__nzl,Max Crocombe,NZL,GK,0.4221,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.4221,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.038373,ok,No action.
garry_mendes_rodrigues__cpv,Garry Mendes Rodrigues,CPV,FWD,0.7496,transfermarkt_availability_split_2026_06_04,0.7496,transfermarkt_availability_split_2026_06_01,0.0,0.068145,ok,No action.
yehvann_diouf__sen,Yehvann Diouf,SEN,GK,0.0661,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0661,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.006009,ok,No action.
abdelmouhib_chamakh__tun,Abdelmouhib Chamakh,TUN,GK,0.437,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.437,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.039727,ok,No action.
jordy_alcivar__ecu,Jordy Alcivar,ECU,MID,0.309,transfermarkt_availability_split_2026_06_04,0.309,transfermarkt_availability_split_2026_06_01,0.0,0.028091,ok,No action.
yousef_abu_al_jazar__jor,Yousef Abu Al-Jazar,JOR,DEF,0.3784,transfermarkt_availability_split_2026_06_04,0.3784,transfermarkt_availability_split_2026_06_01,0.0,0.0344,ok,No action.
simon_adingra__civ,Simon Adingra,CIV,FWD,0.7629,transfermarkt_availability_split_2026_06_04,0.7629,transfermarkt_availability_split_2026_06_01,0.0,0.069355,ok,No action.
houssem_aouar__alg,Houssem Aouar,ALG,MID,0.6789,transfermarkt_availability_split_2026_06_04,0.6789,transfermarkt_availability_split_2026_06_01,0.0,0.061718,ok,No action.
riechedly_bazoer__cuw,Riechedly Bazoer,CUW,DEF,0.5143,transfermarkt_availability_split_2026_06_04,0.5143,transfermarkt_availability_split_2026_06_01,0.0,0.046755,ok,No action.
nasser_al_dawsari__ksa,Nasser Al-Dawsari,KSA,MID,0.6741,transfermarkt_availability_split_2026_06_04,0.6741,transfermarkt_availability_split_2026_06_01,0.0,0.061282,ok,No action.
nishan_velupillay__aus,Nishan Velupillay,AUS,FWD,0.5403,transfermarkt_availability_split_2026_06_04,0.5403,transfermarkt_availability_split_2026_06_01,0.0,0.049118,ok,No action.
ayman_yahya_salem__ksa,Ayman Yahya Salem,KSA,MID,0.6615,transfermarkt_availability_split_2026_06_04,0.6615,transfermarkt_availability_split_2026_06_01,0.0,0.060136,ok,No action.
themba_zwane__rsa,Themba Zwane,RSA,MID,0.688,transfermarkt_availability_split_2026_06_04,0.688,transfermarkt_availability_split_2026_06_01,0.0,0.062545,ok,No action.
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,0.7598,transfermarkt_availability_split_2026_06_04,0.7598,transfermarkt_availability_split_2026_06_01,0.0,0.069073,ok,No action.
marko_farji__irq,Marko Farji,IRQ,MID,0.5092,transfermarkt_availability_split_2026_06_04,0.5092,transfermarkt_availability_split_2026_06_01,0.0,0.046291,ok,No action.
oumar_diakite__civ,Oumar Diakite,CIV,FWD,0.6966,transfermarkt_availability_split_2026_06_04,0.6966,transfermarkt_availability_split_2026_06_01,0.0,0.063327,ok,No action.
jun_ho_bae__kor,Jun-ho Bae,KOR,MID,0.6032,transfermarkt_availability_split_2026_06_04,0.6032,transfermarkt_availability_split_2026_06_01,0.0,0.054836,ok,No action.
michal_sadilek__cze,Michal Sadilek,CZE,MID,0.9142,transfermarkt_availability_split_2026_06_04,0.8357,transfermarkt_availability_split_2026_06_01,0.0785,0.075973,ok,No action.
dominic_hyam__sco,Dominic Hyam,SCO,DEF,0.1931,transfermarkt_availability_split_2026_06_04,0.1931,transfermarkt_availability_split_2026_06_01,0.0,0.017555,ok,No action.
ahmed_hasan_maknzi__irq,Ahmed Hasan Maknzi,IRQ,DEF,0.4481,transfermarkt_availability_split_2026_06_04,0.4481,transfermarkt_availability_split_2026_06_01,0.0,0.040736,ok,No action.
kento_shiogai__jpn,Kento Shiogai,JPN,FWD,0.45,transfermarkt_availability_split_2026_06_04,0.45,transfermarkt_availability_split_2026_06_01,0.0,0.040909,ok,No action.
mohammad_abu_hasheesh__jor,Mohammad Abu Hasheesh,JOR,MID,0.7021,transfermarkt_availability_split_2026_06_04,0.7021,transfermarkt_availability_split_2026_06_01,0.0,0.063827,ok,No action.
adam_karabec__cze,Adam Karabec,CZE,MID,0.8622,transfermarkt_availability_split_2026_06_04,0.8096,transfermarkt_availability_split_2026_06_01,0.0526,0.0736,ok,No action.
gi_hyuk_lee__kor,Gi-hyuk Lee,KOR,DEF,0.1931,transfermarkt_availability_split_2026_06_04,0.1931,transfermarkt_availability_split_2026_06_01,0.0,0.017555,ok,No action.
braian_ojeda__par,Braian Ojeda,PAR,MID,0.5324,transfermarkt_availability_split_2026_06_04,0.5324,transfermarkt_availability_split_2026_06_01,0.0,0.0484,ok,No action.
cristian_roldan__usa,Cristian Roldan,USA,MID,0.4722,transfermarkt_availability_split_2026_06_04,0.4722,transfermarkt_availability_split_2026_06_01,0.0,0.042927,ok,No action.
frans_dhia_putros__irq,Frans Dhia Putros,IRQ,DEF,0.4806,transfermarkt_availability_split_2026_06_04,0.4806,transfermarkt_availability_split_2026_06_01,0.0,0.043691,ok,No action.
nicolas_pepe__civ,Nicolas Pepe,CIV,FWD,0.6409,transfermarkt_availability_split_2026_06_04,0.6409,transfermarkt_availability_split_2026_06_01,0.0,0.058264,ok,No action.
juan_portilla__col,Juan Portilla,COL,MID,0.43,transfermarkt_availability_split_2026_06_04,0.43,transfermarkt_availability_split_2026_06_01,0.0,0.039091,ok,No action.
christopher_bonsu_baah__gha,Christopher Bonsu Baah,GHA,FWD,0.3911,transfermarkt_availability_split_2026_06_04,0.3911,transfermarkt_availability_split_2026_06_01,0.0,0.035555,ok,No action.
gael_kakuta__cod,Gaël Kakuta,COD,MID,0.6395,transfermarkt_availability_split_2026_06_04,0.6395,transfermarkt_availability_split_2026_06_01,0.0,0.058136,ok,No action.
jordy_caicedo__ecu,Jordy Caicedo,ECU,FWD,0.3344,transfermarkt_availability_split_2026_06_04,0.3344,transfermarkt_availability_split_2026_06_01,0.0,0.0304,ok,No action.
alexis_duarte__par,Alexis Duarte,PAR,DEF,0.1104,transfermarkt_availability_split_2026_06_04,0.1104,transfermarkt_availability_split_2026_06_01,0.0,0.010036,ok,No action.
alex_paulsen__nzl,Alex Paulsen,NZL,GK,0.3948,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.3948,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.035891,ok,No action.
zaid_ismail__irq,Zaid Ismail,IRQ,MID,0.6844,transfermarkt_availability_split_2026_06_04,0.6844,transfermarkt_availability_split_2026_06_01,0.0,0.062218,ok,No action.
jens_castrop__kor,Jens Castrop,KOR,MID,0.5417,transfermarkt_availability_split_2026_06_04,0.5417,transfermarkt_availability_split_2026_06_01,0.0,0.049245,ok,No action.
luciano_valente__ned,Luciano Valente,NED,MID,0.4562,transfermarkt_availability_split_2026_06_04,0.4562,transfermarkt_availability_split_2026_06_01,0.0,0.041473,ok,No action.
mehdi_dorval__alg,Mehdi Dorval,ALG,DEF,0.1241,transfermarkt_availability_split_2026_06_04,0.1241,transfermarkt_availability_split_2026_06_01,0.0,0.011282,ok,No action.
dilshod_komilov__uzb,Dilshod Komilov,UZB,DEF,0.2795,transfermarkt_availability_split_2026_06_04,0.2795,transfermarkt_availability_split_2026_06_01,0.0,0.025409,ok,No action.
martin_jedlicka__cze,Martin Jedlicka,CZE,GK,0.2815,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2815,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.025591,ok,No action.
zakaria_el_ouahdi__mar,Zakaria El Ouahdi,MAR,DEF,0.1545,transfermarkt_availability_split_2026_06_04,0.1545,transfermarkt_availability_split_2026_06_01,0.0,0.014045,ok,No action.
abdel_rahman_al_talalga__jor,Abdel Rahman Al-Talalga,JOR,GK,0.4403,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.4403,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.040027,ok,No action.
abdullah_al_khaibari__ksa,Abdullah Al-Khaibari,KSA,MID,0.5513,transfermarkt_availability_split_2026_06_04,0.5513,transfermarkt_availability_split_2026_06_01,0.0,0.050118,ok,No action.
gilson_benchimol_tavares__cpv,Gilson Benchimol Tavares,CPV,FWD,0.5415,transfermarkt_availability_split_2026_06_04,0.5415,transfermarkt_availability_split_2026_06_01,0.0,0.049227,ok,No action.
brian_cipenga__cod,Brian Cipenga,COD,MID,0.6555,transfermarkt_availability_split_2026_06_04,0.6555,transfermarkt_availability_split_2026_06_01,0.0,0.059591,ok,No action.
deveron_fonville__cuw,Deveron Fonville,CUW,DEF,0.4344,transfermarkt_availability_split_2026_06_04,0.4344,transfermarkt_availability_split_2026_06_01,0.0,0.039491,ok,No action.
simon_banza__cod,Simon Banza,COD,FWD,0.4264,transfermarkt_availability_split_2026_06_04,0.4264,transfermarkt_availability_split_2026_06_01,0.0,0.038764,ok,No action.
besfort_zeneli__swe,Besfort Zeneli,SWE,MID,0.5818,transfermarkt_availability_split_2026_06_04,0.5818,transfermarkt_availability_split_2026_06_01,0.0,0.052891,ok,No action.
emiliano_martinez_toranza__uru,Emiliano Martinez Toranza,URU,MID,0.3949,transfermarkt_availability_split_2026_06_04,0.3949,transfermarkt_availability_split_2026_06_01,0.0,0.0359,ok,No action.
seko_fofana__civ,Seko Fofana,CIV,MID,0.7016,transfermarkt_availability_split_2026_06_04,0.7016,transfermarkt_availability_split_2026_06_01,0.0,0.063782,ok,No action.
jassem_gaber__qat,Jassem Gaber,QAT,MID,0.6033,transfermarkt_availability_split_2026_06_04,0.6033,transfermarkt_availability_split_2026_06_01,0.0,0.054845,ok,No action.
khulumani_ndamane__rsa,Khulumani Ndamane,RSA,DEF,0.225,transfermarkt_availability_split_2026_06_04,0.225,transfermarkt_availability_split_2026_06_01,0.0,0.020455,ok,No action.
mohammad_khalife__irn,Mohammad Khalife,IRN,GK,0.2223,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2223,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.020209,ok,No action.
jean_michael_seri__civ,Jean Michael Seri,CIV,MID,0.6665,transfermarkt_availability_split_2026_06_04,0.6665,transfermarkt_availability_split_2026_06_01,0.0,0.060591,ok,No action.
carlos_miguel_coronel__par,Carlos Miguel Coronel,PAR,GK,0.2412,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2412,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.021927,ok,No action.
matias_fernandez_pardo__bel,Matias Fernandez-Pardo,BEL,FWD,0.25,holdet_official_unmatched_default,0.25,holdet_official_unmatched_default,0.0,0.022727,ok,No action.
elye_wahi__civ,Elye Wahi,CIV,FWD,0.45,transfermarkt_availability_split_2026_06_04,0.45,transfermarkt_availability_split_2026_06_01,0.0,0.040909,ok,No action.
mohammed_waad__qat,Mohammed Waad,QAT,MID,0.5512,transfermarkt_availability_split_2026_06_04,0.5512,transfermarkt_availability_split_2026_06_01,0.0,0.050109,ok,No action.
yazeed_abulaila__jor,Yazeed Abulaila,JOR,GK,0.4054,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.4054,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.036855,ok,No action.
sebastian_tounekti__tun,Sebastian Tounekti,TUN,MID,0.3511,transfermarkt_availability_split_2026_06_04,0.3511,transfermarkt_availability_split_2026_06_01,0.0,0.031918,ok,No action.
hyun_jun_yang__kor,Hyun-Jun Yang,KOR,MID,0.4047,transfermarkt_availability_split_2026_06_04,0.4047,transfermarkt_availability_split_2026_06_01,0.0,0.036791,ok,No action.
nuno_da_costa__cpv,Nuno da Costa,CPV,FWD,0.3862,transfermarkt_availability_split_2026_06_04,0.3862,transfermarkt_availability_split_2026_06_01,0.0,0.035109,ok,No action.
godfried_roemeratoe__cuw,Godfried Roemeratoe,CUW,MID,0.6387,transfermarkt_availability_split_2026_06_04,0.6387,transfermarkt_availability_split_2026_06_01,0.0,0.058064,ok,No action.
martin_zlomisli__bih,Martin Zlomislic,BIH,GK,0.2273,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2273,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.020664,ok,No action.
matias_galarza_fonda__par,Matias Galarza Fonda,PAR,MID,0.387,transfermarkt_availability_split_2026_06_04,0.387,transfermarkt_availability_split_2026_06_01,0.0,0.035182,ok,No action.
wilguens_paugain__hai,Wilguens Paugain,HAI,DEF,0.2778,transfermarkt_availability_split_2026_06_04,0.2778,transfermarkt_availability_split_2026_06_01,0.0,0.025255,ok,No action.
timothy_fayulu__cod,Timothy Fayulu,COD,GK,0.4031,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.4031,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.036645,ok,No action.
rocky_bushiri__cod,Rocky Bushiri,COD,DEF,0.1959,transfermarkt_availability_split_2026_06_04,0.1959,transfermarkt_availability_split_2026_06_01,0.0,0.017809,ok,No action.
ajdin_hrustic__aus,Ajdin Hrustic,AUS,MID,0.645,transfermarkt_availability_split_2026_06_04,0.645,transfermarkt_availability_split_2026_06_01,0.0,0.058636,ok,No action.
el_mehdi_al_harrar__mar,El Mehdi Al Harrar,MAR,GK,0.1758,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1758,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.015982,ok,No action.
jens_petter_hauge__nor,Jens Petter Hauge,NOR,MID,0.2457,transfermarkt_availability_split_2026_06_04,0.2457,transfermarkt_availability_split_2026_06_01,0.0,0.022336,ok,No action.
carlos_rodriguez__mex,Carlos Rodriguez,MEX,MID,0.25,holdet_official_unmatched_default,0.25,holdet_official_unmatched_default,0.0,0.022727,ok,No action.
david_hoilett__can,David 'Junior' Hoilett,CAN,MID,0.25,holdet_official_unmatched_default,0.25,holdet_official_unmatched_default,0.0,0.022727,ok,No action.
sondre_langas__nor,Sondre Langås,NOR,DEF,0.1054,transfermarkt_availability_split_2026_06_04,0.1054,transfermarkt_availability_split_2026_06_01,0.0,0.009582,ok,No action.
johny_placide__hai,Johny Placide,HAI,GK,0.4375,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.4375,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.039773,ok,No action.
steve_kapuadi__cod,Steve Kapuadi,COD,DEF,0.1819,transfermarkt_availability_split_2026_06_04,0.1819,transfermarkt_availability_split_2026_06_01,0.0,0.016536,ok,No action.
jin_seob_park__kor,Jin-seob Park,KOR,MID,0.2925,transfermarkt_availability_split_2026_06_04,0.2925,transfermarkt_availability_split_2026_06_01,0.0,0.026591,ok,No action.
adem_arous__tun,Adem Arous,TUN,DEF,0.1513,transfermarkt_availability_split_2026_06_04,0.1513,transfermarkt_availability_split_2026_06_01,0.0,0.013755,ok,No action.
grady_diangana__cod,Grady Diangana,COD,MID,0.2919,transfermarkt_availability_split_2026_06_04,0.2919,transfermarkt_availability_split_2026_06_01,0.0,0.026536,ok,No action.
paik_seung_ho__kor,Seung-Ho Paik,KOR,MID,0.5235,transfermarkt_availability_split_2026_06_04,0.5235,transfermarkt_availability_split_2026_06_01,0.0,0.047591,ok,No action.
kelvin_pires__cpv,Kelvin Pires,CPV,DEF,0.1811,transfermarkt_availability_split_2026_06_04,0.1811,transfermarkt_availability_split_2026_06_01,0.0,0.016464,ok,No action.
thabang_matuludi__rsa,Thabang Matuludi,RSA,DEF,0.1162,transfermarkt_availability_split_2026_06_04,0.1162,transfermarkt_availability_split_2026_06_01,0.0,0.010564,ok,No action.
abduvokhid_nematov__uzb,Abduvokhid Nematov,UZB,GK,0.2889,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2889,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.026264,ok,No action.
luis_mejia__pan,Luis Mejia,PAN,GK,0.2298,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.2298,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.020891,ok,No action.
c_sar_yanis__pan,Cesar Yanis,PAN,MID,0.4369,transfermarkt_availability_split_2026_06_04,0.4369,transfermarkt_availability_split_2026_06_01,0.0,0.039718,ok,No action.
ahmed_basil_fadhil__irq,Ahmed Basil Fadhil,IRQ,GK,0.4309,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.4309,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.039173,ok,No action.
paul_izzo__aus,Paul Izzo,AUS,GK,0.1789,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1789,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.016264,ok,No action.
alexandre_pierre__hai,Alexandre Pierre,HAI,GK,0.4344,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.4344,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.039491,ok,No action.
payam_niazmand__irn,Payam Niazmand,IRN,GK,0.1121,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1121,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.010191,ok,No action.
hugo_cuenca__par,Hugo Cuenca,PAR,MID,0.3974,transfermarkt_availability_split_2026_06_04,0.3974,transfermarkt_availability_split_2026_06_01,0.0,0.036127,ok,No action.
lionel_mpasi_nzau__cod,Lionel Mpasi Nzau,COD,GK,0.1058,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1058,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.009618,ok,No action.
alban_lafont__civ,Alban Lafont,CIV,GK,0.1387,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1387,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.012609,ok,No action.
patrick_beach__aus,Patrick Beach,AUS,GK,0.1294,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1294,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.011764,ok,No action.
mohamed_haj_mahmoud__tun,Mohamed 'Hadj' Mahmoud,TUN,MID,0.442,name+team,0.442,name+team,0.0,0.02,ok,No action.
marcelo_flores__can,Marcelo Flores,CAN,MID,0.8655,transfermarkt_availability_split_2026_06_04,0.8655,transfermarkt_availability_split_2026_06_01,0.0,0.078682,ok,No action.
john_mercado__ecu,John Mercado,ECU,FWD,0.0987,transfermarkt_availability_split_2026_06_04,0.0987,transfermarkt_availability_split_2026_06_01,0.0,0.008973,ok,No action.
michael_woud__nzl,Michael Woud,NZL,GK,0.183,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.183,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.016636,ok,No action.
ivor_pandur__cro,Ivor Pandur,CRO,GK,0.1182,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1182,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.010745,ok,No action.
prince_adu__gha,Prince Adu,GHA,FWD,0.8639,transfermarkt_availability_split_2026_06_04,0.8639,transfermarkt_availability_split_2026_06_01,0.0,0.078536,ok,No action.
rayan_elloumi__tun,Rayan Elloumi,TUN,FWD,0.8655,transfermarkt_availability_split_2026_06_04,0.8655,transfermarkt_availability_split_2026_06_01,0.0,0.078682,ok,No action.
moises_ramirez__ecu,Moises Ramirez,ECU,GK,0.1035,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1035,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.009409,ok,No action.
fahad_talib__irq,Fahad Talib,IRQ,GK,0.3071,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.3071,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.027918,ok,No action.
sipho_chaine__rsa,Sipho Chaine,RSA,GK,0.1683,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1683,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.0153,ok,No action.
yoel_barcenas__pan,Yoel Barcenas,PAN,MID,0.8342,transfermarkt_availability_split_2026_06_04,0.8342,transfermarkt_availability_split_2026_06_01,0.0,0.075836,ok,No action.
hamza_abdelkarim__egy,Hamza Abdelkarim,EGY,FWD,0.8655,transfermarkt_availability_split_2026_06_04,0.8655,transfermarkt_availability_split_2026_06_01,0.0,0.078682,ok,No action.
anthony_valencia__ecu,Anthony Valencia,ECU,FWD,0.6757,transfermarkt_availability_split_2026_06_04,0.6757,transfermarkt_availability_split_2026_06_01,0.0,0.061427,ok,No action.
abdallah_al_fakhouri__jor,Abdallah Al-Fakhouri,JOR,GK,0.1543,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1543,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.014027,ok,No action.
bum_keun_song__kor,Bum-Keun Song,KOR,GK,0.105,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.105,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.009545,ok,No action.
lukas_hornicek__cze,Lukas Hornicek,CZE,GK,0.1195,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1195,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.010864,ok,No action.
kristian_thorstvedt__nor,Kristian Thorstvedt,NOR,MID,0.6884,transfermarkt_availability_split_2026_06_04,0.6884,transfermarkt_availability_split_2026_06_01,0.0,0.062582,ok,No action.
kumel_al_rekabe__irq,Kumel Al-Rekabe,IRQ,GK,0.262,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.262,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.023818,ok,No action.
cecilio_waterman__pan,Cecilio Waterman,PAN,FWD,0.7242,transfermarkt_availability_split_2026_06_04,0.7242,transfermarkt_availability_split_2026_06_01,0.0,0.065836,ok,No action.
ahmed_nadhir_benbouali__alg,Ahmed Nadhir Benbouali,ALG,FWD,0.8342,transfermarkt_availability_split_2026_06_04,0.8342,transfermarkt_availability_split_2026_06_01,0.0,0.075836,ok,No action.
patrick_schulte__usa,Patrick Schulte,USA,GK,0.0576,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0576,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.005236,ok,No action.
haissem_hassan__egy,Haissem Hassan,EGY,MID,0.873,transfermarkt_availability_split_2026_06_04,0.873,transfermarkt_availability_split_2026_06_01,0.0,0.079364,ok,No action.
mohammed_al_rubaie_al_yami__ksa,Mohammed Al-Rubaie Al-Yami,KSA,GK,0.1659,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1659,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.015082,ok,No action.
gabriel_avalos__par,Gabriel Avalos,PAR,FWD,0.7781,transfermarkt_availability_split_2026_06_04,0.7781,transfermarkt_availability_split_2026_06_01,0.0,0.070736,ok,No action.
mostafa_ziko__egy,Mostafa Ziko,EGY,MID,0.8655,transfermarkt_availability_split_2026_06_04,0.8655,transfermarkt_availability_split_2026_06_01,0.0,0.078682,ok,No action.
osman_hadzikic__bih,Osman Hadzikic,BIH,GK,0.111,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.111,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.010091,ok,No action.
jovo_lukic__bih,Jovo Lukic,BIH,FWD,0.7493,transfermarkt_availability_split_2026_06_04,0.7493,transfermarkt_availability_split_2026_06_01,0.0,0.068118,ok,No action.
kadir_barria__pan,Kadir Barria,PAN,FWD,0.6844,transfermarkt_availability_split_2026_06_04,0.6844,transfermarkt_availability_split_2026_06_01,0.0,0.062218,ok,No action.
owen_goodman__can,Owen Goodman,CAN,GK,0.0766,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0766,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.006964,ok,No action.
salih_ozcan__tur,Salih Özcan,TUR,MID,0.7323,transfermarkt_availability_split_2026_06_04,0.7323,transfermarkt_availability_split_2026_06_01,0.0,0.066573,ok,No action.
patrick_yazbek__aus,Patrick Yazbek,AUS,MID,0.3071,transfermarkt_availability_split_2026_06_04,0.3071,transfermarkt_availability_split_2026_06_01,0.0,0.027918,ok,No action.
mohamed_rabie_hrimat__mar,Mohamed Rabie Hrimat,MAR,MID,0.8342,transfermarkt_availability_split_2026_06_04,0.8342,transfermarkt_availability_split_2026_06_01,0.0,0.075836,ok,No action.
lachlan_bayliss__nzl,Lachlan Bayliss,NZL,MID,0.8655,transfermarkt_availability_split_2026_06_04,0.8655,transfermarkt_availability_split_2026_06_01,0.0,0.078682,ok,No action.
jeremy_ar_valo__ecu,Jeremy Arevalo,ECU,FWD,0.0446,transfermarkt_availability_split_2026_06_04,0.0446,transfermarkt_availability_split_2026_06_01,0.0,0.004055,ok,No action.
bongokuhle_hlongwane__rsa,Bongokuhle Hlongwane,RSA,FWD,0.8094,transfermarkt_availability_split_2026_06_04,0.8094,transfermarkt_availability_split_2026_06_01,0.0,0.073582,ok,No action.
abdulrahman_al_sanbi__ksa,Abdulrahman Al-Sanbi,KSA,GK,0.1473,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1473,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.013391,ok,No action.
amir_hadziahmetovic__bih,Amir Hadziahmetovic,BIH,MID,0.7679,transfermarkt_availability_split_2026_06_04,0.7679,transfermarkt_availability_split_2026_06_01,0.0,0.069809,ok,No action.
cedric_itten__sui,Cedric Itten,SUI,FWD,0.4979,transfermarkt_availability_split_2026_06_04,0.4979,transfermarkt_availability_split_2026_06_01,0.0,0.045264,ok,No action.
irfan_can_kahveci__tur,Irfan Can Kahveci,TUR,MID,0.6858,transfermarkt_availability_split_2026_06_04,0.6858,transfermarkt_availability_split_2026_06_01,0.0,0.062345,ok,No action.
joseph_anang__gha,Joseph Anang,GHA,GK,0.1071,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.1071,transfermarkt_availability_split_2026_06_04+gk_hierarchy_normalized,0.0,0.009736,ok,No action.
