player_id,player_name,team_id,position,component_weighted_sum,base_ev_before_price_quality,price_quality_ev,expected_final_ev,actual_final_ev,formula_diff,component_source,base_ev_source,repair_status
ali_nemati__irn,Ali Nemati,IRN,DEF,1.283736,1.283736,1.395304,1.333942,1.333942,0,complete_components,component_weighted_sum,component_base_rebuilt
tshepang_moremi__rsa,Tshepang Moremi,RSA,FWD,1.35737,1.35737,1.304888,1.333753,1.333753,-0,complete_components,component_weighted_sum,component_base_rebuilt
dan_burn__eng,Dan Burn,ENG,DEF,1.239419,1.239419,1.448176,1.33336,1.33336,0,complete_components,component_weighted_sum,component_base_rebuilt
salem_al_dawsari__ksa,Salem Al-Dawsari,KSA,MID,0.710109,0.710109,2.08223,1.327563,1.327564,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
emmanuel_agbadou__civ,Emmanuel Agbadou,CIV,DEF,1.207376,1.207376,1.45774,1.32004,1.32004,0,complete_components,component_weighted_sum,component_base_rebuilt
ime_okon__rsa,Ime Okon,RSA,DEF,1.576458,1.576458,1.002064,1.317981,1.317981,0,complete_components,component_weighted_sum,component_base_rebuilt
amir_al_ammari__irq,Amir Al Ammari,IRQ,MID,0.673274,0.673274,2.08223,1.307304,1.307304,-0,complete_components,component_weighted_sum,component_base_rebuilt
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,1.485553,1.485553,1.086258,1.30587,1.30587,-0,complete_components,component_weighted_sum,component_base_rebuilt
el_hadji_malick_diouf__sen,El Hadji Malick Diouf,SEN,DEF,1.064356,1.064356,1.596534,1.303836,1.303836,-0,complete_components,component_weighted_sum,component_base_rebuilt
mohamed_kanno__ksa,Mohamed Kanno,KSA,MID,0.665044,0.665044,2.08223,1.302778,1.302778,0,complete_components,component_weighted_sum,component_base_rebuilt
yerry_mina__col,Yerry Mina,COL,DEF,1.263324,1.263324,1.338461,1.297136,1.297136,0,complete_components,component_weighted_sum,component_base_rebuilt
ko_itakura__jpn,Ko Itakura,JPN,DEF,1.622864,1.622864,0.880671,1.288877,1.288877,-0,complete_components,component_weighted_sum,component_base_rebuilt
marko_stamenic__nzl,Marko Stamenic,NZL,MID,1.316942,1.316942,1.24164,1.283056,1.283056,-0,complete_components,component_weighted_sum,component_base_rebuilt
keito_nakamura__jpn,Keito Nakamura,JPN,MID,1.045946,1.045946,1.568919,1.281284,1.281284,0,complete_components,component_weighted_sum,component_base_rebuilt
leo_ostigard__nor,Leo Østigård,NOR,DEF,1.408447,1.408447,1.12493,1.280864,1.280864,-0,complete_components,component_weighted_sum,component_base_rebuilt
saud_abdulhamid__ksa,Saud Abdulhamid,KSA,DEF,1.045449,1.045449,1.568174,1.280675,1.280675,-0,complete_components,component_weighted_sum,component_base_rebuilt
ali_ahmed__can,Ali Ahmed,CAN,MID,1.362339,1.362339,1.17884,1.279764,1.279764,-0,complete_components,component_weighted_sum,component_base_rebuilt
nawaf_al_aqidi__ksa,Nawaf Al-Aqidi,KSA,GK,1.645733,1.645733,0.824814,1.276319,1.276319,-0,complete_components,component_weighted_sum,component_base_rebuilt
leandro_bacuna__cuw,Leandro Bacuna,CUW,MID,1.303092,1.303092,1.24164,1.275439,1.275439,0,complete_components,component_weighted_sum,component_base_rebuilt
erik_lira__mex,Erik Lira,MEX,MID,1.51508,1.51508,0.966173,1.268072,1.268072,0,complete_components,component_weighted_sum,component_base_rebuilt
lyndon_dykes__sco,Lyndon Dykes,SCO,FWD,1.712365,1.712365,0.708554,1.26065,1.26065,-0,complete_components,component_weighted_sum,component_base_rebuilt
grant_hanley__sco,Grant Hanley,SCO,DEF,1.371702,1.371702,1.122487,1.259555,1.259555,-0,complete_components,component_weighted_sum,component_base_rebuilt
merchas_doski__irq,Merchas Doski,IRQ,DEF,0.733626,0.733626,1.90022,1.258593,1.258593,-0,complete_components,component_weighted_sum,component_base_rebuilt
d_sir_dou__fra,Desire Doue,FRA,FWD,1.05425,1.05425,1.496568,1.253293,1.253293,-0,complete_components,component_weighted_sum,component_base_rebuilt
lamine_camara__sen,Lamine Camara,SEN,MID,1.020211,1.020211,1.530317,1.249759,1.249758,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
ollie_watkins__eng,Ollie Watkins,ENG,FWD,1.315614,1.315614,1.168888,1.249587,1.249587,-0,complete_components,component_weighted_sum,component_base_rebuilt
manu_kon__fra,Manu Koné,FRA,MID,1.142333,1.142333,1.372834,1.246058,1.246058,-0,complete_components,component_weighted_sum,component_base_rebuilt
zaid_tahseen__irq,Zaid Tahseen,IRQ,DEF,0.709812,0.709812,1.90022,1.245496,1.245496,0,complete_components,component_weighted_sum,component_base_rebuilt
gideon_mensah__gha,Gideon Mensah,GHA,DEF,1.010595,1.010595,1.515892,1.237979,1.237979,0,complete_components,component_weighted_sum,component_base_rebuilt
n_golo_kant__fra,N'Golo Kante,FRA,MID,1.303865,1.303865,1.148796,1.234084,1.234084,0,complete_components,component_weighted_sum,component_base_rebuilt
orlando_mosquera__pan,Orlando Mosquera,PAN,GK,1.55298,1.55298,0.824814,1.225305,1.225305,-0,complete_components,component_weighted_sum,component_base_rebuilt
an_bal_godoy__pan,Anibal Godoy,PAN,MID,1.31929,1.31929,1.10843,1.224403,1.224403,-0,complete_components,component_weighted_sum,component_base_rebuilt
vozinha__cpv,Vozinha,CPV,GK,1.550629,1.550629,0.824814,1.224012,1.224012,-0,complete_components,component_weighted_sum,component_base_rebuilt
antonio_r_diger__ger,Antonio Rüdiger,GER,DEF,1.326494,1.326494,1.096222,1.222872,1.222871,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
ante_budimir__cro,Ante Budimir,CRO,FWD,1.186487,1.186487,1.257186,1.218302,1.218301,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
derrick_kohn__gha,Derrick Köhn,GHA,DEF,1.434788,1.434788,0.949384,1.216356,1.216356,-0,complete_components,component_weighted_sum,component_base_rebuilt
daichi_kamada__jpn,Daichi Kamada,JPN,MID,0.991983,0.991983,1.487974,1.215179,1.215179,0,complete_components,component_weighted_sum,component_base_rebuilt
mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,DEF,1.259878,1.259878,1.155334,1.212833,1.212833,-0,complete_components,component_weighted_sum,component_base_rebuilt
ibrahim_maza__alg,Ibrahim Maza,ALG,MID,1.411511,1.411511,0.969427,1.212573,1.212573,-0,complete_components,component_weighted_sum,component_base_rebuilt
mark_mckenzie__usa,Mark McKenzie,USA,DEF,1.602458,1.602458,0.721486,1.206021,1.206021,0,complete_components,component_weighted_sum,component_base_rebuilt
niko_sigur__can,Niko Sigur,CAN,MID,1.246839,1.246839,1.148517,1.202594,1.202594,-0,complete_components,component_weighted_sum,component_base_rebuilt
ben_doak__sco,Ben Doak,SCO,MID,0.479533,0.479533,2.08223,1.200747,1.200747,0,complete_components,component_weighted_sum,component_base_rebuilt
khozhiakbar_alizhonov__uzb,Khozhiakbar Alizhonov,UZB,DEF,0.977703,0.977703,1.466554,1.197686,1.197686,0,complete_components,component_weighted_sum,component_base_rebuilt
yukinari_sugawara__jpn,Yukinari Sugawara,JPN,DEF,1.073195,1.073195,1.339277,1.192932,1.192932,0,complete_components,component_weighted_sum,component_base_rebuilt
djed_spence__eng,Djed Spence,ENG,DEF,1.421284,1.421284,0.909934,1.191177,1.191176,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
alan_minda__ecu,Alan Minda,ECU,MID,1.359158,1.359158,0.979838,1.188464,1.188464,-0,complete_components,component_weighted_sum,component_base_rebuilt
michel_aebischer__sui,Michel Aebischer,SUI,MID,1.331743,1.331743,1.011759,1.18775,1.18775,-0,complete_components,component_weighted_sum,component_base_rebuilt
fredrik_aursnes__nor,Fredrik Aursnes,NOR,MID,0.444027,0.444027,2.08223,1.181218,1.181219,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
rani_khedira__tun,Rani Khedira,TUN,MID,0.433522,0.433522,2.08223,1.175441,1.175441,0,complete_components,component_weighted_sum,component_base_rebuilt
giuliano_simeone__arg,Giuliano Simeone,ARG,FWD,1.045711,1.045711,1.316944,1.167766,1.167766,0,complete_components,component_weighted_sum,component_base_rebuilt
mahmoud_trezeguet__egy,Mahmoud Trezeguet,EGY,MID,0.418446,0.418446,2.08223,1.167149,1.167149,0,complete_components,component_weighted_sum,component_base_rebuilt
gi_hyuk_lee__kor,Gi-hyuk Lee,KOR,DEF,1.43405,1.43405,0.838298,1.165962,1.165962,0,complete_components,component_weighted_sum,component_base_rebuilt
shogo_taniguchi__jpn,Shogo Taniguchi,JPN,DEF,1.002327,1.002327,1.358238,1.162487,1.162487,0,complete_components,component_weighted_sum,component_base_rebuilt
r_ben_neves__por,Ruben Neves,POR,MID,1.056099,1.056099,1.287445,1.160205,1.160205,0,complete_components,component_weighted_sum,component_base_rebuilt
meschak_elia__cod,Meschack Elia,COD,MID,0.9421,0.9421,1.41315,1.154073,1.154073,0,complete_components,component_weighted_sum,component_base_rebuilt
jacob_italiano__aus,Jacob Italiano,AUS,DEF,1.311098,1.311098,0.954681,1.15071,1.15071,-0,complete_components,component_weighted_sum,component_base_rebuilt
marwan_ateya__egy,Marwan Ateya,EGY,MID,0.361665,0.361665,2.08223,1.135919,1.135919,-0,complete_components,component_weighted_sum,component_base_rebuilt
kieran_tierney__sco,Kieran Tierney,SCO,DEF,1.183664,1.183664,1.068195,1.131703,1.131703,0,complete_components,component_weighted_sum,component_base_rebuilt
amine_gouiri__alg,Amine Gouiri,ALG,FWD,0.308851,0.308851,2.129696,1.128231,1.128231,-0,complete_components,component_weighted_sum,component_base_rebuilt
logan_costa__cpv,Logan Costa,CPV,DEF,0.918537,0.918537,1.377806,1.125208,1.125208,-0,complete_components,component_weighted_sum,component_base_rebuilt
elijah_just__nzl,Elijah Just,NZL,MID,0.34013,0.34013,2.08223,1.124075,1.124075,0,complete_components,component_weighted_sum,component_base_rebuilt
antoine_semenyo__gha,Antoine Semenyo,GHA,FWD,0.915706,0.915706,1.373559,1.12174,1.12174,0,complete_components,component_weighted_sum,component_base_rebuilt
roberto_lopes__cpv,Roberto Lopes,CPV,DEF,1.21955,1.21955,1.002064,1.121681,1.121681,-0,complete_components,component_weighted_sum,component_base_rebuilt
martin_erlic__cro,Martin Erlic,CRO,DEF,1.092781,1.092781,1.152564,1.119683,1.119683,-0,complete_components,component_weighted_sum,component_base_rebuilt
rodri_hernandez__esp,Rodri Hernandez,ESP,MID,0.911093,0.911093,1.366639,1.116089,1.116089,0,complete_components,component_weighted_sum,component_base_rebuilt
koni_de_winter__bel,Koni de Winter,BEL,DEF,1.064055,1.064055,1.172736,1.112961,1.112961,-0,complete_components,component_weighted_sum,component_base_rebuilt
azzedine_ounahi__mar,Azzedine Ounahi,MAR,MID,1.061634,1.061634,1.173783,1.112101,1.112101,-0,complete_components,component_weighted_sum,component_base_rebuilt
santiago_bueno__uru,Santiago Bueno,URU,DEF,1.019248,1.019248,1.223057,1.110962,1.110962,-0,complete_components,component_weighted_sum,component_base_rebuilt
andr_s_cubas__par,Andres Cubas,PAR,MID,1.077949,1.077949,1.150823,1.110742,1.110742,-0,complete_components,component_weighted_sum,component_base_rebuilt
ayoub_al_oui__qat,Ayoub Al-Oui,QAT,DEF,0.905626,0.905626,1.358439,1.109392,1.109392,0,complete_components,component_weighted_sum,component_base_rebuilt
jos_s__por,Jose Sa,POR,GK,1.100979,1.100979,1.118272,1.108761,1.108761,0,complete_components,component_weighted_sum,component_base_rebuilt
zizo__egy,Ahmed Zizo,EGY,MID,0.307745,0.307745,2.08223,1.106263,1.106263,-0,complete_components,component_weighted_sum,component_base_rebuilt
mohamed_toure__aus,Mohamed Toure,AUS,FWD,0.257608,0.257608,2.129696,1.100048,1.100048,0,complete_components,component_weighted_sum,component_base_rebuilt
carlos_harvey__pan,Carlos Harvey,PAN,MID,1.181501,1.181501,0.984443,1.092825,1.092825,0,complete_components,component_weighted_sum,component_base_rebuilt
sphephelo_yaya_sithole__rsa,Sphephelo Yaya Sithole,RSA,MID,0.27682,0.27682,2.08223,1.089255,1.089255,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
oufa_shobeir__egy,Mostafa Oufa Shobeir,EGY,GK,1.502327,1.502327,0.583968,1.089065,1.089066,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
mousa_tamari__jor,Mousa Tamari,JOR,MID,0.274024,0.274024,2.08223,1.087717,1.087717,0,complete_components,component_weighted_sum,component_base_rebuilt
emil_holm__swe,Emil Holm,SWE,DEF,1.341969,1.341969,0.775561,1.087085,1.087086,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
rafik_belghali__alg,Rafik Belghali,ALG,DEF,1.109053,1.109053,1.051093,1.082971,1.082971,-0,complete_components,component_weighted_sum,component_base_rebuilt
kevin_danso__aut,Kevin Danso,AUT,DEF,1.221055,1.221055,0.912649,1.082272,1.082272,-0,complete_components,component_weighted_sum,component_base_rebuilt
isma_l_gharbi__tun,Ismael Gharbi,TUN,MID,1.084652,1.084652,1.077744,1.081543,1.081543,-0,complete_components,component_weighted_sum,component_base_rebuilt
ryan_mendes_da_graca__cpv,Ryan Mendes Da Graça,CPV,FWD,0.221762,0.221762,2.129696,1.080332,1.080332,-0,complete_components,component_weighted_sum,component_base_rebuilt
pablo_gavi__esp,Pablo Gavi,ESP,MID,0.876671,0.876671,1.315006,1.073922,1.073922,0,complete_components,component_weighted_sum,component_base_rebuilt
hern_n_gal_ndez__ecu,Hernan Galindez,ECU,GK,1.125909,1.125909,1.005433,1.071695,1.071695,0,complete_components,component_weighted_sum,component_base_rebuilt
francisco_trinc_o__por,Francisco Trincao,POR,FWD,1.077899,1.077899,1.059958,1.069826,1.069826,0,complete_components,component_weighted_sum,component_base_rebuilt
jordan_henderson__eng,Jordan Henderson,ENG,MID,1.025271,1.025271,1.122472,1.069011,1.069011,-0,complete_components,component_weighted_sum,component_base_rebuilt
jovane_cabral__cpv,Jovane Cabral,CPV,FWD,1.046623,1.046623,1.091073,1.066626,1.066626,0,complete_components,component_weighted_sum,component_base_rebuilt
francis_de_vries__nzl,Francis de Vries,NZL,DEF,0.86274,0.86274,1.29411,1.056857,1.056857,0,complete_components,component_weighted_sum,component_base_rebuilt
nikola_vla_i__cro,Nikola Vlasic,CRO,MID,1.221243,1.221243,0.853417,1.055721,1.055721,-0,complete_components,component_weighted_sum,component_base_rebuilt
deniz_undav__ger,Deniz Undav,GER,FWD,1.079862,1.079862,1.025783,1.055526,1.055526,-0,complete_components,component_weighted_sum,component_base_rebuilt
ibrahim_mbaye__sen,Ibrahim Mbaye,SEN,MID,1.056537,1.056537,1.049662,1.053443,1.053443,-0,complete_components,component_weighted_sum,component_base_rebuilt
leverton_pierre__hai,Leverton Pierre,HAI,MID,0.989844,0.989844,1.114106,1.045762,1.045762,0,complete_components,component_weighted_sum,component_base_rebuilt
meshaal_barsham__qat,Meshaal Barsham,QAT,GK,1.222521,1.222521,0.824814,1.043553,1.043553,0,complete_components,component_weighted_sum,component_base_rebuilt
igor_matanovic__cro,Igor Matanovic,CRO,FWD,1.37028,1.37028,0.640514,1.041885,1.041885,-0,complete_components,component_weighted_sum,component_base_rebuilt
isma_l_bennacer__alg,Ismael Bennacer,ALG,MID,1.021593,1.021593,1.066391,1.041752,1.041752,-0,complete_components,component_weighted_sum,component_base_rebuilt
orbel_n_pineda__mex,Orbelin Pineda,MEX,MID,1.067372,1.067372,1.003932,1.038824,1.038824,-0,complete_components,component_weighted_sum,component_base_rebuilt
hicham_boudaoui__alg,Hicham Boudaoui,ALG,MID,1.087336,1.087336,0.976993,1.037682,1.037682,0,complete_components,component_weighted_sum,component_base_rebuilt
mbekezeli_mbokazi__rsa,Mbekezeli Mbokazi,RSA,DEF,0.957274,0.957274,1.128188,1.034185,1.034185,-0,complete_components,component_weighted_sum,component_base_rebuilt
oston_urunov__uzb,Oston Urunov,UZB,MID,0.857554,0.857554,1.24164,1.030393,1.030393,0,complete_components,component_weighted_sum,component_base_rebuilt
noah_sadiki__cod,Noah Sadiki,COD,MID,1.007623,1.007623,1.039962,1.022176,1.022176,0,complete_components,component_weighted_sum,component_base_rebuilt
achref_abada__alg,Achref Abada,ALG,DEF,1.212197,1.212197,0.789197,1.021847,1.021847,-0,complete_components,component_weighted_sum,component_base_rebuilt
ramiz_zerrouki__alg,Ramiz Zerrouki,ALG,MID,1.012485,1.012485,1.022934,1.017187,1.017187,-0,complete_components,component_weighted_sum,component_base_rebuilt
gonzalo_agustin_sandez__par,Gonzalo Agustin Sandez,PAR,DEF,1.232401,1.232401,0.749687,1.01518,1.01518,0,complete_components,component_weighted_sum,component_base_rebuilt
ralph_priso__can,Ralph Priso,CAN,DEF,1.423165,1.423165,0.511768,1.013036,1.013037,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
carlens_arcus__hai,Carlens Arcus,HAI,DEF,0.994316,0.994316,1.002064,0.997803,0.997803,0,complete_components,component_weighted_sum,component_base_rebuilt
mathieu_choiniere__can,Mathieu Choiniere,CAN,MID,1.340858,1.340858,0.578427,0.997764,0.997764,-0,complete_components,component_weighted_sum,component_base_rebuilt
wataru_endo__jpn,Wataru Endo,JPN,MID,0.917766,0.917766,1.090869,0.995662,0.995663,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
marco_friedl__aut,Marco Friedl,AUT,DEF,1.244078,1.244078,0.684839,0.99242,0.992421,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
dailon_livramento__cpv,Dailon Livramento,CPV,FWD,0.820799,0.820799,1.178635,0.981825,0.981825,-0,complete_components,component_weighted_sum,component_base_rebuilt
i_aki_williams__gha,Iñaki Williams,GHA,FWD,0.943096,0.943096,1.023471,0.979265,0.979265,0,complete_components,component_weighted_sum,component_base_rebuilt
richard_ledezma__mex,Richard Ledezma,MEX,DEF,1.354336,1.354336,0.514918,0.976598,0.976598,0,complete_components,component_weighted_sum,component_base_rebuilt
andres_andrade__pan,Andres Andrade,PAN,DEF,0.832812,0.832812,1.142032,0.971961,0.971961,-0,complete_components,component_weighted_sum,component_base_rebuilt
wagner_pina__cpv,Wagner Pina,CPV,DEF,0.792523,0.792523,1.188784,0.97084,0.970841,0.000001,complete_components,component_weighted_sum,component_base_rebuilt
noor_al_rawabdeh__jor,Noor Al-Rawabdeh,JOR,MID,0.742659,0.742659,1.24164,0.9672,0.9672,-0,complete_components,component_weighted_sum,component_base_rebuilt
ngal_ayel_mukau__cod,Ngal'ayel Mukau,COD,MID,0.925487,0.925487,0.989942,0.954492,0.954492,0,complete_components,component_weighted_sum,component_base_rebuilt
dennis_hadzikadunic__bih,Dennis Hadzikadunic,BIH,DEF,0.964046,0.964046,0.938166,0.9524,0.9524,0,complete_components,component_weighted_sum,component_base_rebuilt
samet_akaydin__tur,Samet Akaydin,TUR,DEF,0.999,0.999,0.88876,0.949392,0.949392,0,complete_components,component_weighted_sum,component_base_rebuilt
edmilson_junior__qat,Edmilson Junior,QAT,FWD,0.794422,0.794422,1.13749,0.948803,0.948802,-0.000001,complete_components,component_weighted_sum,component_base_rebuilt
