player_id,player_name,team_id,position,price_m,start_prob,cohort,base_ev,old_price_quality_ev,raw_price_quality_ev,appearance_scaled_price_quality_ev,base_capped_price_quality_ev,selected_price_quality_ev,old_optimizer_ev,raw_optimizer_ev,appearance_scaled_optimizer_ev,base_capped_optimizer_ev,selected_optimizer_ev,selected_method
george_hirst__sco,George Hirst,SCO,FWD,2.5,0.5568,other,0.263581,0.39537,1.308276,1.04064,0.395371,0.395371,0.263581,0.733694,0.613258,0.322887,0.322887,appearance_scaled_then_base_capped
tarek_alaa__egy,Tarek Alaa,EGY,DEF,2,0.0693,reserve_start_lt_0_10,0.505075,0.098921,0.999201,0.098921,0.757612,0.098921,0.505075,0.727432,0.322306,0.618717,0.322306,appearance_scaled_then_base_capped
lucas_bergvall__swe,Lucas Bergvall,SWE,MID,2.5,0.2777,other,0.262541,0.393811,1.231704,0.488635,0.393811,0.393811,0.321613,0.698664,0.364283,0.321613,0.321613,appearance_scaled_then_base_capped
alexis_saelemaekers__bel,Alexis Saelemaekers,BEL,FWD,4,0.5078,other,0.262498,0.393744,3.112195,2.257675,0.393747,0.393747,0.262498,1.544862,1.160328,0.32156,0.32156,appearance_scaled_then_base_capped
pape_alassane_gueye__sen,Pape Alassane Gueye,SEN,MID,3,0.3786,other,0.259693,0.38954,2.063756,1.116197,0.38954,0.38954,0.259693,1.071521,0.64512,0.318124,0.318124,appearance_scaled_then_base_capped
yvon_mvogo__sui,Yvon Mvogo,SUI,GK,3,0.0524,reserve_start_lt_0_10,0.453985,0.146488,1.956901,0.146488,0.680978,0.146488,0.453985,1.130297,0.315611,0.556132,0.315611,appearance_scaled_then_base_capped
patrick_pentz__aut,Patrick Pentz,AUT,GK,3,0.054,reserve_start_lt_0_10,0.447662,0.150961,1.956901,0.150961,0.671493,0.150961,0.447662,1.12682,0.314147,0.548386,0.314147,appearance_scaled_then_base_capped
wilson_isidor__hai,Wilson Isidor,HAI,FWD,3,0.6294,other,0.256394,0.384591,2.131493,1.916517,0.384591,0.384591,0.314083,1.100189,1.003449,0.314083,0.314083,appearance_scaled_then_base_capped
habib_diarra__sen,Habib Diarra,SEN,MID,2.5,0.5911,other,0.253786,0.380679,1.231704,1.040086,0.380679,0.380679,0.253786,0.693849,0.607621,0.310888,0.310888,appearance_scaled_then_base_capped
jos_luis_rodr_guez_bebanz__uru,Jose Luis Rodriguez Bebanz,URU,DEF,3,0.0451,reserve_start_lt_0_10,0.419432,0.177696,2.758026,0.177696,0.629148,0.177696,0.310651,1.471799,0.310651,0.513804,0.310651,appearance_scaled_then_base_capped
erick_sanchez__mex,Erick Sanchez,MEX,MID,3,0.0926,reserve_start_lt_0_10,0.340413,0.273005,2.063756,0.273005,0.51062,0.273005,0.31008,1.115917,0.310079,0.417006,0.310079,appearance_scaled_then_base_capped
marko_farji__irq,Marko Farji,IRQ,MID,2.5,0.5465,other,0.25221,0.378312,1.231704,0.961609,0.378315,0.378315,0.25221,0.692982,0.57144,0.308957,0.308957,appearance_scaled_then_base_capped
hjalmar_ekdal__swe,Hjalmar Ekdal,SWE,DEF,2,0.1014,other,0.443024,0.144741,0.999201,0.144741,0.664536,0.144741,0.308797,0.693304,0.308797,0.542704,0.308797,appearance_scaled_then_base_capped
dylan_batubinsika__cod,Dylan Batubinsika,COD,DEF,2.5,0.0911,reserve_start_lt_0_10,0.359259,0.246412,1.893394,0.246412,0.538888,0.246412,0.359259,1.04962,0.308478,0.440092,0.308478,appearance_scaled_then_base_capped
joan_garcia__esp,Joan Garcia,ESP,GK,4,0.0403,reserve_start_lt_0_10,0.405092,0.190165,3.303122,0.190165,0.607638,0.190165,0.308375,1.709206,0.308375,0.496238,0.308375,appearance_scaled_then_base_capped
matheus_nunes__por,Matheus Nunes,POR,MID,4.5,0.2398,other,0.250606,0.375909,2.808773,0.962205,0.375909,0.375909,0.250606,1.401781,0.570826,0.306992,0.306992,appearance_scaled_then_base_capped
ibrahim_sulemana__gha,Ibrahim Sulemana,GHA,MID,2.5,0.1084,other,0.401681,0.190738,1.231704,0.190738,0.602521,0.190738,0.401681,0.775191,0.306757,0.492059,0.306757,appearance_scaled_then_base_capped
thapelo_morena__rsa,Thapelo Morena,RSA,FWD,3,0.5424,other,0.250346,0.375516,2.131493,1.651603,0.375519,0.375519,0.250346,1.096862,0.880912,0.306674,0.306674,appearance_scaled_then_base_capped
themba_zwane__rsa,Themba Zwane,RSA,MID,2.5,0.6009,other,0.249198,0.373791,1.231704,1.05733,0.373797,0.373797,0.249198,0.691326,0.612857,0.305268,0.305268,appearance_scaled_then_base_capped
d_enis_burni__bih,Dzenis Burnic,BIH,MID,2.5,0.1193,other,0.381575,0.209918,1.231704,0.209918,0.572362,0.209918,0.304329,0.764133,0.304329,0.467429,0.304329,appearance_scaled_then_base_capped
kristian_thorstvedt__nor,Kristian Thorstvedt,NOR,MID,2,0.3007,other,0.376073,0.213553,0.497131,0.213553,0.497131,0.213553,0.376073,0.430549,0.302939,0.430549,0.302939,appearance_scaled_then_base_capped
anthony_valencia__ecu,Anthony Valencia,ECU,FWD,2,0.3076,other,0.351416,0.24148,0.549484,0.241459,0.527124,0.241459,0.351416,0.440547,0.301935,0.430485,0.301935,appearance_scaled_then_base_capped
hugo_cuenca__par,Hugo Cuenca,PAR,MID,2,0.2562,other,0.399492,0.18195,0.497131,0.18195,0.497131,0.18195,0.399492,0.44343,0.301598,0.44343,0.301598,appearance_scaled_then_base_capped
hossam_abdelmaguid__egy,Hossam Abdelmaguid,EGY,DEF,2.5,0.0771,reserve_start_lt_0_10,0.370453,0.208544,1.893394,0.208544,0.555679,0.208544,0.297594,1.055776,0.297594,0.453805,0.297594,appearance_scaled_then_base_capped
evidence_makgopa__rsa,Evidence Makgopa,RSA,FWD,2.5,0.0875,reserve_start_lt_0_10,0.405191,0.163557,1.308276,0.163534,0.607787,0.163534,0.405191,0.811579,0.296445,0.496359,0.296445,appearance_scaled_then_base_capped
jorrel_hato__ned,Jorrel Hato,NED,DEF,2.5,0.0494,reserve_start_lt_0_10,0.429483,0.133619,1.893394,0.133619,0.644224,0.133619,0.429483,1.088243,0.296344,0.526116,0.296344,appearance_scaled_then_base_capped
tahith_chong__cuw,Tahith Chong,CUW,MID,2,0.6207,other,0.241008,0.361515,0.497131,0.440814,0.361512,0.361512,0.241008,0.356263,0.330921,0.295235,0.295235,appearance_scaled_then_base_capped
eberechi_eze__eng,Eberechi Eze,ENG,MID,3,0.2735,other,0.239424,0.359136,2.063756,0.806339,0.359136,0.359136,0.293294,1.060373,0.494536,0.293294,0.293294,appearance_scaled_then_base_capped
marc_pubill__esp,Marc Pubill,ESP,DEF,3,0.0456,reserve_start_lt_0_10,0.384621,0.179666,2.758026,0.179666,0.576931,0.179666,0.292391,1.452653,0.292391,0.471161,0.292391,appearance_scaled_then_base_capped
mustafa_eskihella__tur,Mustafa Eskihellac,TUR,DEF,2,0.0394,reserve_start_lt_0_10,0.484936,0.056241,0.999201,0.056241,0.727404,0.056241,0.292023,0.716355,0.292023,0.594047,0.292023,appearance_scaled_then_base_capped
kadir_barria__pan,Kadir Barria,PAN,FWD,2,0.3598,other,0.298446,0.282459,0.549484,0.282435,0.447669,0.282435,0.291252,0.411413,0.291241,0.365596,0.291241,appearance_scaled_then_base_capped
adil_boulbina__alg,Adil Boulbina,ALG,FWD,2.5,0.0942,reserve_start_lt_0_10,0.384726,0.17608,1.308276,0.176057,0.577089,0.176057,0.290835,0.800324,0.290825,0.471289,0.290825,appearance_scaled_then_base_capped
cecilio_waterman__pan,Cecilio Waterman,PAN,FWD,2,0.3173,other,0.32409,0.249095,0.549484,0.249073,0.486135,0.249073,0.32409,0.425517,0.290332,0.39701,0.290332,appearance_scaled_then_base_capped
salih_ozcan__tur,Salih Özcan,TUR,MID,2,0.3203,other,0.337672,0.227473,0.497131,0.227473,0.497131,0.227473,0.337672,0.409429,0.288082,0.409429,0.288082,appearance_scaled_then_base_capped
james_trafford__eng,James Trafford,ENG,GK,4,0.0634,reserve_start_lt_0_10,0.278695,0.299168,3.303122,0.299168,0.418043,0.299168,0.287908,1.639687,0.287908,0.341402,0.287908,appearance_scaled_then_base_capped
viktor_johansson__swe,Viktor Johansson,SWE,GK,3.5,0.0561,reserve_start_lt_0_10,0.341576,0.219868,2.743457,0.219868,0.512364,0.219868,0.286808,1.422422,0.286807,0.418431,0.286807,appearance_scaled_then_base_capped
agust_n_lvarez__uru,Agustin Alvarez,URU,FWD,3,0.043,reserve_start_lt_0_10,0.411613,0.130954,2.131493,0.130935,0.61742,0.130935,0.411613,1.185559,0.285308,0.504226,0.285308,appearance_scaled_then_base_capped
alex_arce__par,Alex Arce,PAR,FWD,2.5,0.078,reserve_start_lt_0_10,0.399191,0.145799,1.308276,0.145779,0.598786,0.145779,0.399191,0.808279,0.285156,0.489009,0.285156,appearance_scaled_then_base_capped
mohammed_ghorbani__irn,Mohammad Ghorbani,IRN,MID,2.5,0.0884,reserve_start_lt_0_10,0.387905,0.155547,1.231704,0.155547,0.581858,0.155547,0.387905,0.767615,0.283344,0.475184,0.283344,appearance_scaled_then_base_capped
almoez_ali__qat,Almoez Ali,QAT,FWD,3,0.4561,other,0.230866,0.346297,2.131493,1.38882,0.346299,0.346299,0.230866,1.086148,0.751945,0.282811,0.282811,appearance_scaled_then_base_capped
eray_c_mert__sui,Eray Cömert,SUI,DEF,2,0.0603,reserve_start_lt_0_10,0.442959,0.086074,0.999201,0.086074,0.664438,0.086074,0.442959,0.693268,0.282361,0.542625,0.282361,appearance_scaled_then_base_capped
zidane_iqbal__irq,Zidane Iqbal,IRQ,MID,2.5,0.301,other,0.228945,0.343415,1.231704,0.529633,0.343418,0.343418,0.228945,0.680187,0.364255,0.280458,0.280458,appearance_scaled_then_base_capped
hans_vanaken__bel,Hans Vanaken,BEL,MID,4,0.5081,other,0.228731,0.343095,2.690406,1.95285,0.343096,0.343096,0.228731,1.336485,1.004585,0.280195,0.280195,appearance_scaled_then_base_capped
baha_a_faisal__jor,Baha'a Faisal,JOR,FWD,2.5,0.5573,other,0.227858,0.341786,1.308276,1.041574,0.341787,0.341787,0.227858,0.714046,0.59403,0.279126,0.279126,appearance_scaled_then_base_capped
gabriel_avalos__par,Gabriel Avalos,PAR,FWD,2,0.301,other,0.312938,0.236299,0.549484,0.236278,0.469407,0.236278,0.312938,0.419384,0.278441,0.383349,0.278441,appearance_scaled_then_base_capped
abdullah_al_khaibari__ksa,Abdullah Al-Khaibari,KSA,MID,2.5,0.3625,other,0.226126,0.339189,1.231704,0.637847,0.339189,0.339189,0.277004,0.678636,0.4114,0.277004,0.277004,appearance_scaled_then_base_capped
danilo_dos_santos__bra,Danilo dos Santos,BRA,MID,3,0.515,other,0.22607,0.339105,2.063756,1.518335,0.339105,0.339105,0.22607,1.053029,0.807589,0.276936,0.276936,appearance_scaled_then_base_capped
nasser_al_dawsari__ksa,Nasser Al-Dawsari,KSA,MID,2.5,0.5671,other,0.224874,0.33731,1.231704,0.997856,0.337311,0.337311,0.224874,0.677947,0.572716,0.275471,0.275471,appearance_scaled_then_base_capped
liam_millar__can,Liam Millar,CAN,MID,3,0.5104,other,0.222846,0.334269,2.063756,1.504773,0.334269,0.334269,0.272986,1.051256,0.799713,0.272986,0.272986,appearance_scaled_then_base_capped
goncalo_guedes__por,Goncalo Guedes,POR,FWD,2.5,0.0694,reserve_start_lt_0_10,0.389571,0.129724,1.308276,0.129706,0.584356,0.129706,0.389571,0.802988,0.272632,0.477224,0.272632,appearance_scaled_then_base_capped
nando_pijnaker__nzl,Nando Pijnaker,NZL,DEF,2,0.1247,other,0.346075,0.178,0.999201,0.178001,0.519113,0.178001,0.346075,0.639982,0.270442,0.423942,0.270442,appearance_scaled_then_base_capped
nkosinathi_sibisi__rsa,Nkosinathi Sibisi,RSA,DEF,2.5,0.0863,reserve_start_lt_0_10,0.300432,0.233428,1.893394,0.233428,0.450648,0.233428,0.300432,1.017265,0.27028,0.368029,0.27028,appearance_scaled_then_base_capped
lawrence_shankland__sco,Lawrence Shankland,SCO,FWD,2.5,0.2632,other,0.220626,0.330937,1.308276,0.491912,0.330939,0.330939,0.220626,0.710068,0.342705,0.270267,0.270267,appearance_scaled_then_base_capped
senne_lammens__bel,Senne Lammens,BEL,GK,4,0.0623,reserve_start_lt_0_10,0.250096,0.293978,3.303122,0.293978,0.375144,0.293978,0.269843,1.623958,0.269843,0.306368,0.269843,appearance_scaled_then_base_capped
petar_musa__cro,Petar Musa,CRO,FWD,2.5,0.2925,other,0.219475,0.329211,1.308276,0.546672,0.329213,0.329213,0.219475,0.709435,0.366714,0.268857,0.268857,appearance_scaled_then_base_capped
ali_alipour__irn,Ali Alipour,IRN,FWD,2.5,0.0467,reserve_start_lt_0_10,0.415337,0.087292,1.308276,0.087281,0.623005,0.087281,0.415337,0.81716,0.267712,0.508788,0.267712,appearance_scaled_then_base_capped
mohanad_ali__irq,Mohanad Ali,IRQ,FWD,3,0.342,other,0.218178,0.327264,2.131493,1.041387,0.327267,0.327267,0.218178,1.07917,0.588622,0.267268,0.267268,appearance_scaled_then_base_capped
ayman_yahya_salem__ksa,Ayman Yahya Salem,KSA,MID,2.5,0.3433,other,0.218007,0.327009,1.231704,0.604063,0.32701,0.32701,0.218007,0.674171,0.391732,0.267058,0.267058,appearance_scaled_then_base_capped
miro_muheim__sui,Miro Muheim,SUI,DEF,2.5,0.0487,reserve_start_lt_0_10,0.377488,0.131726,1.893394,0.131726,0.566232,0.131726,0.377488,1.059646,0.266895,0.462423,0.266895,appearance_scaled_then_base_capped
aurele_amenda__sui,Aurele Amenda,SUI,DEF,2.5,0.0486,reserve_start_lt_0_10,0.375293,0.131456,1.893394,0.131456,0.562939,0.131456,0.375293,1.058438,0.265566,0.459734,0.265566,appearance_scaled_then_base_capped
mohannad_abu_taha__jor,Mohannad Abu Taha,JOR,MID,2.5,0.6259,other,0.21505,0.322572,1.231704,1.10132,0.322575,0.322575,0.21505,0.672544,0.613872,0.263436,0.263436,appearance_scaled_then_base_capped
mark_flekken__ned,Mark Flekken,NED,GK,4,0.0639,reserve_start_lt_0_10,0.228504,0.301528,3.303122,0.301528,0.342756,0.301528,0.261365,1.612082,0.261365,0.279917,0.261365,appearance_scaled_then_base_capped
elye_wahi__civ,Elye Wahi,CIV,FWD,2.5,0.6294,other,0.213056,0.319584,1.308276,1.176327,0.319584,0.319584,0.260994,0.705905,0.646528,0.260994,0.260994,appearance_scaled_then_base_capped
facundo_torres__uru,Facundo Torres,URU,FWD,3.5,0.0433,reserve_start_lt_0_10,0.332553,0.168183,2.718483,0.168158,0.498829,0.168158,0.332553,1.406222,0.258575,0.407377,0.258575,appearance_scaled_then_base_capped
jun_ho_bae__kor,Jun-ho Bae,KOR,MID,2.5,0.5038,other,0.206736,0.310103,1.231704,0.886475,0.310104,0.310104,0.206736,0.667972,0.512619,0.253252,0.253252,appearance_scaled_then_base_capped
michal_sadilek__cze,Michal Sadilek,CZE,MID,2.5,0.352,other,0.206439,0.309658,1.231704,0.619371,0.309658,0.309658,0.252888,0.667808,0.392258,0.252888,0.252888,appearance_scaled_then_base_capped
german_berterame__mex,German Berterame,MEX,FWD,3,0.0704,reserve_start_lt_0_10,0.281884,0.214399,2.131493,0.214367,0.422826,0.214367,0.251516,1.114208,0.251501,0.345308,0.251501,appearance_scaled_then_base_capped
lukas_cerv__cze,Lukas Cerv,CZE,MID,3,0.6096,other,0.20339,0.305085,2.063756,1.797237,0.305085,0.305085,0.249153,1.040555,0.920621,0.249153,0.249153,appearance_scaled_then_base_capped
mohau_nkota__rsa,Mohau Nkota,RSA,FWD,2.5,0.1189,other,0.269887,0.22225,1.308276,0.22222,0.40483,0.22222,0.269887,0.737162,0.248437,0.330611,0.248437,appearance_scaled_then_base_capped
obed_vargas__mex,Obed Vargas,MEX,MID,2.5,0.0619,reserve_start_lt_0_10,0.362222,0.108918,1.231704,0.108918,0.543333,0.108918,0.362222,0.753489,0.248235,0.443722,0.248235,appearance_scaled_then_base_capped
jos_manuel_l_pez__arg,Jose Manuel Lopez,ARG,FWD,2.5,0.046,reserve_start_lt_0_10,0.379357,0.085984,1.308276,0.085972,0.569036,0.085972,0.247339,0.797371,0.247334,0.464713,0.247334,appearance_scaled_then_base_capped
franck_kessie__civ,Franck Kessie,CIV,MID,3,0.6905,other,0.201889,0.302833,2.063756,2.035748,0.302833,0.302833,0.247314,1.039729,1.027126,0.247314,0.247314,appearance_scaled_then_base_capped
mohammad_abu_hasheesh__jor,Mohammad Abu Hasheesh,JOR,MID,2.5,0.3455,other,0.201279,0.301917,1.231704,0.607934,0.301919,0.301919,0.201279,0.66497,0.384274,0.246567,0.246567,appearance_scaled_then_base_capped
kevin_lenini__cpv,Kevin Lenini Pina,CPV,MID,2,0.6738,other,0.200759,0.301136,0.497131,0.478524,0.301139,0.301139,0.200759,0.334126,0.325753,0.24593,0.24593,appearance_scaled_then_base_capped
mojmir_chytil__cze,Mojmir Chytil,CZE,FWD,2.5,0.2882,other,0.20005,0.300075,1.308276,0.538636,0.300075,0.300075,0.245061,0.698752,0.352414,0.245061,0.245061,appearance_scaled_then_base_capped
guillermo_ochoa__mex,Guillermo Ochoa,MEX,GK,3,0.0352,reserve_start_lt_0_10,0.364713,0.098404,1.956901,0.098404,0.547069,0.098404,0.244874,1.081198,0.244874,0.446773,0.244874,appearance_scaled_then_base_capped
jacob_widell_zetterstrom__swe,Jacob Widell Zetterström,SWE,GK,3.5,0.1096,other,0.199558,0.299337,2.743457,0.429547,0.299337,0.299337,0.199558,1.344313,0.303053,0.244459,0.244459,appearance_scaled_then_base_capped
franco_mastantuono__arg,Franco Mastantuono,ARG,MID,3.5,0.046,reserve_start_lt_0_10,0.305867,0.164673,2.505892,0.164673,0.4588,0.164673,0.24233,1.295878,0.24233,0.374687,0.24233,appearance_scaled_then_base_capped
jamie_leweling__ger,Jamie Leweling,GER,MID,3,0.0566,reserve_start_lt_0_10,0.302387,0.166869,2.063756,0.166869,0.453581,0.166869,0.302387,1.095003,0.241404,0.370424,0.241404,appearance_scaled_then_base_capped
gael_kakuta__cod,Gaël Kakuta,COD,MID,2.5,0.3289,other,0.196789,0.295182,1.231704,0.578725,0.295183,0.295183,0.196789,0.662501,0.36866,0.241066,0.241066,appearance_scaled_then_base_capped
vladimir_darida__cze,Vladimir Darida,CZE,MID,2,0.5945,other,0.195958,0.293937,0.497131,0.422207,0.293937,0.293937,0.240049,0.331486,0.29777,0.240049,0.240049,appearance_scaled_then_base_capped
joaquin_seys__bel,Joaquin Seys,BEL,DEF,2.5,0.048,reserve_start_lt_0_10,0.329893,0.129833,1.893394,0.129833,0.494839,0.129833,0.329893,1.033468,0.239866,0.404119,0.239866,appearance_scaled_then_base_capped
adam_karabec__cze,Adam Karabec,CZE,MID,2.5,0.2967,other,0.19554,0.29331,1.231704,0.522067,0.29331,0.29331,0.239536,0.661814,0.342477,0.239537,0.239537,appearance_scaled_then_base_capped
nadiem_amiri__ger,Nadiem Amiri,GER,MID,2.5,0.043,reserve_start_lt_0_10,0.37196,0.075662,1.231704,0.075662,0.55794,0.075662,0.37196,0.758845,0.238626,0.455651,0.238626,appearance_scaled_then_base_capped
endrick__bra,Endrick,BRA,FWD,2.5,0.0451,reserve_start_lt_0_10,0.363982,0.084302,1.308276,0.08429,0.545973,0.08429,0.363982,0.788914,0.238121,0.445878,0.238121,appearance_scaled_then_base_capped
pape_matar_sarr__sen,Pape Matar Sarr,SEN,MID,2.5,0.1058,other,0.278593,0.186163,1.231704,0.186163,0.41789,0.186163,0.278593,0.707493,0.237,0.341277,0.237,appearance_scaled_then_base_capped
luca_jaquez__sui,Luca Jaquez,SUI,DEF,2,0.0476,reserve_start_lt_0_10,0.37514,0.067946,0.999201,0.067946,0.56271,0.067946,0.236903,0.655967,0.236903,0.459547,0.236903,appearance_scaled_then_base_capped
ibrahim_adel__egy,Ibrahim Adel,EGY,MID,3,0.0562,reserve_start_lt_0_10,0.293774,0.16569,2.063756,0.16569,0.440661,0.16569,0.293774,1.090266,0.236136,0.359873,0.236136,appearance_scaled_then_base_capped
shahriar_moghanlou__irn,Shahriar Moghanlou,IRN,FWD,2,0.2657,other,0.257826,0.208587,0.549484,0.208569,0.386739,0.208569,0.257826,0.389072,0.23566,0.315837,0.23566,appearance_scaled_then_base_capped
aymen_hussein__irq,Aymen Hussein,IRQ,FWD,3.5,0.3986,other,0.192282,0.288425,2.718483,1.547982,0.288423,0.288423,0.192282,1.329072,0.802347,0.235545,0.235545,appearance_scaled_then_base_capped
jordy_alcivar__ecu,Jordy Alcivar,ECU,MID,2,0.0708,reserve_start_lt_0_10,0.381736,0.050281,0.497131,0.050281,0.497131,0.050281,0.381736,0.433664,0.232581,0.433664,0.232581,appearance_scaled_then_base_capped
tomas_chory__cze,Tomas Chory,CZE,FWD,3,0.3391,other,0.18936,0.28404,2.131493,1.032556,0.28404,0.28404,0.231966,1.06332,0.568798,0.231966,0.231966,appearance_scaled_then_base_capped
awer_mabil__aus,Awer Mabil,AUS,FWD,2,0.2953,other,0.231852,0.231824,0.549484,0.231804,0.347778,0.231804,0.231852,0.374786,0.23183,0.284019,0.23183,appearance_scaled_then_base_capped
alexandre_pierre__hai,Alexandre Pierre,HAI,GK,2.5,0.2055,other,0.223133,0.237005,0.807319,0.237006,0.334699,0.237006,0.223133,0.486017,0.229376,0.273338,0.229376,appearance_scaled_then_base_capped
malick_thiaw__ger,Malick Thiaw,GER,DEF,3,0.043,reserve_start_lt_0_10,0.275885,0.169422,2.758026,0.169422,0.413828,0.169422,0.227976,1.392848,0.227977,0.337959,0.227977,appearance_scaled_then_base_capped
nico_paz__arg,Nico Paz,ARG,MID,5,0.2902,other,0.18489,0.277334,2.888845,1.197633,0.277335,0.277335,0.18489,1.40167,0.640624,0.22649,0.22649,appearance_scaled_then_base_capped
gervane_kastaneer__cuw,Gervane Kastaneer,CUW,FWD,2.5,0.0896,reserve_start_lt_0_10,0.272474,0.167482,1.308276,0.167459,0.408711,0.167459,0.272474,0.738585,0.225217,0.333781,0.225217,appearance_scaled_then_base_capped
abdullah_al_hamdan__ksa,Abdullah Al-Hamdan,KSA,FWD,2.5,0.2763,other,0.182964,0.274446,1.308276,0.516395,0.274446,0.274446,0.224131,0.689354,0.333008,0.224131,0.224131,appearance_scaled_then_base_capped
juan_portilla__col,Juan Portilla,COL,MID,2.5,0.2666,other,0.182104,0.273155,1.231704,0.469103,0.273156,0.273156,0.182104,0.654424,0.311254,0.223077,0.223077,appearance_scaled_then_base_capped
exequiel_palacios__arg,Exequiel Palacios,ARG,MID,3.5,0.0474,reserve_start_lt_0_10,0.266043,0.169685,2.505892,0.169685,0.399065,0.169685,0.266043,1.273975,0.222682,0.325903,0.222682,appearance_scaled_then_base_capped
ardon_jashari__sui,Ardon Jashari,SUI,MID,2,0.2426,other,0.26186,0.172292,0.497131,0.172292,0.39279,0.172292,0.221554,0.367732,0.221554,0.320778,0.221554,appearance_scaled_then_base_capped
mike_penders__bel,Mike Penders,BEL,GK,3.5,0.0151,reserve_start_lt_0_10,0.353568,0.05918,2.743457,0.05918,0.530352,0.05918,0.353568,1.429018,0.221093,0.433121,0.221093,appearance_scaled_then_base_capped
fiston_mayele__cod,Fiston Mayele,COD,FWD,3,0.0451,reserve_start_lt_0_10,0.288503,0.137349,2.131493,0.137329,0.432755,0.137329,0.288503,1.117849,0.220475,0.353416,0.220475,appearance_scaled_then_base_capped
alan_franco__ecu,Alan Franco,ECU,MID,2.5,0.0445,reserve_start_lt_0_10,0.33534,0.078301,1.231704,0.078301,0.50301,0.078301,0.33534,0.738704,0.219672,0.410791,0.219672,appearance_scaled_then_base_capped
christ_inao_oulai__civ,Christ Inao Oulaï,CIV,MID,2,0.369,other,0.18488,0.262059,0.497131,0.262059,0.27732,0.262059,0.219611,0.325393,0.219611,0.226478,0.219611,appearance_scaled_then_base_capped
igor_sergeev__uzb,Igor Sergeev,UZB,FWD,2,0.0835,reserve_start_lt_0_10,0.344788,0.065551,0.549484,0.065546,0.517182,0.065546,0.219131,0.436901,0.219129,0.422365,0.219129,appearance_scaled_then_base_capped
paul_okon_engstler__aus,Paul Okon-Engstler,AUS,MID,2,0.0476,reserve_start_lt_0_10,0.36338,0.033805,0.497131,0.033805,0.497131,0.033805,0.215071,0.423568,0.215071,0.423568,0.215071,appearance_scaled_then_base_capped
haissem_hassan__egy,Haissem Hassan,EGY,MID,2,0.047,reserve_start_lt_0_10,0.357188,0.033379,0.497131,0.033379,0.497131,0.033379,0.357188,0.420162,0.211474,0.420162,0.211474,appearance_scaled_then_base_capped
zaid_ismail__irq,Zaid Ismail,IRQ,MID,2.5,0.3868,other,0.171715,0.257572,1.231704,0.680605,0.257572,0.257572,0.171715,0.64871,0.400716,0.210351,0.210351,appearance_scaled_then_base_capped
hamza_abdelkarim__egy,Hamza Abdelkarim,EGY,FWD,2,0.0456,reserve_start_lt_0_10,0.352897,0.035798,0.549484,0.035795,0.529345,0.035795,0.210202,0.441361,0.210201,0.432299,0.210201,appearance_scaled_then_base_capped
jens_castrop__kor,Jens Castrop,KOR,MID,2.5,0.3228,other,0.171131,0.256696,1.231704,0.567992,0.256696,0.256696,0.171131,0.648389,0.349718,0.209635,0.209635,appearance_scaled_then_base_capped
evann_guessand__civ,Evann Guessand,CIV,FWD,3,0.3765,other,0.17099,0.256485,2.131493,1.146439,0.256485,0.256485,0.209463,1.053216,0.609942,0.209463,0.209463,appearance_scaled_then_base_capped
mostafa_ziko__egy,Mostafa Ziko,EGY,MID,2,0.0456,reserve_start_lt_0_10,0.352897,0.032385,0.497131,0.032385,0.497131,0.032385,0.208666,0.417802,0.208667,0.417802,0.208667,appearance_scaled_then_base_capped
ali_yousif__irq,Ali Yousif,IRQ,FWD,2,0.2464,other,0.220832,0.193435,0.549484,0.193418,0.331248,0.193418,0.220832,0.368725,0.208496,0.270519,0.208496,appearance_scaled_then_base_capped
garry_mendes_rodrigues__cpv,Garry Mendes Rodrigues,CPV,FWD,2.5,0.3371,other,0.166762,0.250143,1.308276,0.630028,0.250143,0.250143,0.166762,0.680443,0.375232,0.204283,0.204283,appearance_scaled_then_base_capped
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,2,0.377,other,0.166568,0.249852,0.549484,0.295937,0.249852,0.249852,0.166568,0.33888,0.224784,0.204046,0.204046,appearance_scaled_then_base_capped
amir_hadziahmetovic__bih,Amir Hadziahmetovic,BIH,MID,2,0.0965,reserve_start_lt_0_10,0.31465,0.068533,0.497131,0.068533,0.471975,0.068533,0.31465,0.396766,0.203897,0.385446,0.203897,appearance_scaled_then_base_capped
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,2.5,0.043,reserve_start_lt_0_10,0.303327,0.080376,1.308276,0.080366,0.454991,0.080366,0.202999,0.755554,0.202995,0.371576,0.202995,appearance_scaled_then_base_capped
jurgen_locadia__cuw,Jürgen Locadia,CUW,FWD,2,0.5505,other,0.165117,0.247679,0.549484,0.43213,0.247676,0.247676,0.165117,0.338082,0.285273,0.202269,0.202269,appearance_scaled_then_base_capped
santiago_mele__uru,Santiago Mele,URU,GK,3.5,0.0318,reserve_start_lt_0_10,0.264556,0.124631,2.743457,0.124631,0.396834,0.124631,0.264556,1.380061,0.20159,0.324081,0.20159,appearance_scaled_then_base_capped
anthony_mandrea__alg,Anthony Mandrea,ALG,GK,3,0.0416,reserve_start_lt_0_10,0.270266,0.116296,1.956901,0.116296,0.405399,0.116296,0.270266,1.029252,0.20098,0.331076,0.20098,appearance_scaled_then_base_capped
