player_id,player_name,team_id,position,start_security,start_probability_pct,start_status,minutes_def_used,starts_def_used,nineties_def_used,min_pct_def_used,starts_per_ninety_used,base_start_score,start_reliability,minute_share_pf_used,starter_proxy_pf_used,merge_key,minute_share_pf,starter_proxy_pf
,Yann Aurel Bisseck,GERMANY,,0.4303,43,mest backup,14.0,0.0,0.2,1.6,0.0,0.0171,0.0456,,,yann aurel bisseck||germany,,
,Thilo Kehrer,GERMANY,,0.4285,43,mest backup,18.0,0.0,0.2,2.0,0.0,0.02,0.05,,,thilo kehrer||germany,,
,Jamie Leweling,GERMANY,,0.4264,43,mest backup,111.0,1.0,1.2,12.3,0.833,0.3722,0.3033,,,jamie leweling||germany,,
,Tom Bischof,GERMANY,,0.4189,42,mest backup,26.0,0.0,0.3,2.9,0.0,0.0293,0.0739,,,tom bischof||germany,,
,Emre Can,GERMANY,,0.4185,42,mest backup,27.0,0.0,0.3,3.0,0.0,0.03,0.075,,,emre can||germany,,
,Waldemar Anton,GERMANY,,0.4164,42,mest backup,125.0,1.0,1.4,13.9,0.714,0.3536,0.3489,,,waldemar anton||germany,,
,Karim Adeyemi,GERMANY,,0.4125,41,mest backup,135.0,1.0,1.5,15.0,0.667,0.35,0.375,,,karim adeyemi||germany,,
,Benjamin Henrichs,GERMANY,,0.4092,41,mest backup,145.0,1.0,1.6,16.1,0.625,0.3482,0.4011,,,benjamin henrichs||germany,,
,Felix Nmecha,GERMANY,,0.4088,41,mest backup,143.0,1.0,1.6,15.9,0.625,0.3468,0.3989,,,felix nmecha||germany,,
,Maximilian Beier,GERMANY,,0.3847,38,mest backup,59.0,0.0,0.7,6.6,0.0,0.0671,0.1706,,,maximilian beier||germany,,
,Robin Gosens,GERMANY,,0.3515,35,mest backup,105.0,0.0,1.2,11.7,0.0,0.1178,0.2967,,,robin gosens||germany,,
,Mohammed Kudus,GHANA,,0.98,98,sikker starter,534.0,6.0,5.9,98.9,1.0,0.9945,1.0,,,mohammed kudus||ghana,,
,Alidu Seidu,GHANA,,0.8965,90,sikker starter,428.0,5.0,4.8,79.3,1.0,0.8965,1.0,,,alidu seidu||ghana,,
,Elisha Owusu,GHANA,,0.8372,84,sandsynlig starter,372.0,4.0,4.1,68.9,0.976,0.8372,1.0,,,elisha owusu||ghana,,
,Lawrence Ati-Zigi,GHANA,,0.8335,83,sandsynlig starter,360.0,4.0,4.0,66.7,1.0,0.8335,1.0,,,lawrence ati-zigi||ghana,,
,Mohammed Salisu,GHANA,,0.7887,79,sandsynlig starter,342.0,4.0,3.8,63.3,1.0,0.8065,0.95,,,mohammed salisu||ghana,,
,Ibrahim Sulemana,GHANA,,0.7514,75,sandsynlig starter,327.0,4.0,3.6,60.6,1.0,0.7837,0.9033,,,ibrahim sulemana||ghana,,
,Antoine Semenyo,GHANA,,0.7499,75,sandsynlig starter,326.0,4.0,3.6,60.4,1.0,0.7824,0.9022,,,antoine semenyo||ghana,,
,Jordan Ayew,GHANA,,0.6681,67,rotation/usikker,298.0,3.0,3.3,55.2,0.909,0.7139,0.8261,,,jordan ayew||ghana,,
,Gideon Mensah,GHANA,,0.6375,64,rotation/usikker,270.0,3.0,3.0,50.0,1.0,0.7,0.75,,,gideon mensah||ghana,,
,Abdul Fatawu Issahaku,GHANA,,0.6064,61,rotation/usikker,252.0,3.0,2.8,46.7,1.0,0.6735,0.7,,,abdul fatawu issahaku||ghana,,
,Ernest Nuamah,GHANA,,0.5554,56,rotation/usikker,220.0,3.0,2.4,40.7,1.0,0.6244,0.6044,,,ernest nuamah||ghana,,
,Tariq Lamptey,GHANA,,0.5169,52,mest backup,202.0,2.0,2.2,37.4,0.909,0.5706,0.5544,,,tariq lamptey||ghana,,
,Iñaki Williams,GHANA,,0.5085,51,mest backup,186.0,2.0,2.1,34.4,0.952,0.562,0.5217,,,iñaki williams||ghana,,
,Abdul Mumin,GHANA,,0.5082,51,mest backup,180.0,2.0,2.0,33.3,1.0,0.5665,0.5,,,abdul mumin||ghana,,
,Alexander Djiku,GHANA,,0.5082,51,mest backup,180.0,2.0,2.0,33.3,1.0,0.5665,0.5,,,alexander djiku||ghana,,
,Manaf Nurudeen,GHANA,,0.5082,51,mest backup,180.0,2.0,2.0,33.3,1.0,0.5665,0.5,,,manaf nurudeen||ghana,,
,Razak Simpson,GHANA,,0.5082,51,mest backup,180.0,2.0,2.0,33.3,1.0,0.5665,0.5,,,razak simpson||ghana,,
,Thomas Partey,GHANA,,0.5082,51,mest backup,180.0,2.0,2.0,33.3,1.0,0.5665,0.5,,,thomas partey||ghana,,
,Kingsley Schindler,GHANA,,0.4628,46,mest backup,126.0,2.0,1.4,23.3,1.0,0.4865,0.35,,,kingsley schindler||ghana,,
,Amankwah Forson,GHANA,,0.45,45,mest backup,,0.0,,,,,0.0,,,amankwah forson||ghana,,
,Emmanuel Antwi,GHANA,,0.45,45,mest backup,,0.0,,,,,0.0,,,emmanuel antwi||ghana,,
,Fredrick Asare,GHANA,,0.45,45,mest backup,,0.0,,,,,0.0,,,fredrick asare||ghana,,
,Ibrahim Osman,GHANA,,0.45,45,mest backup,,0.0,,,,,0.0,,,ibrahim osman||ghana,,
,Ibrahim Sadiq,GHANA,,0.45,45,mest backup,,0.0,,,,,0.0,,,ibrahim sadiq||ghana,,
,Jerome Opoku,GHANA,,0.45,45,mest backup,,0.0,,,,,0.0,,,jerome opoku||ghana,,
,Jojo Wollacott,GHANA,,0.45,45,mest backup,,0.0,,,,,0.0,,,jojo wollacott||ghana,,
,Michael Baidoo,GHANA,,0.4463,45,mest backup,92.0,1.0,1.0,17.0,1.0,0.4354,0.2522,,,michael baidoo||ghana,,
,Francis Abu,GHANA,,0.4459,45,mest backup,90.0,1.0,1.0,16.7,1.0,0.4335,0.25,,,francis abu||ghana,,
,Ransford Königsdörffer,GHANA,,0.4456,45,mest backup,89.0,1.0,1.0,16.5,1.0,0.4323,0.2489,,,ransford königsdörffer||ghana,,
,Majeed Ashimeru,GHANA,,0.4425,44,mest backup,78.0,1.0,0.9,14.4,1.0,0.4163,0.2217,,,majeed ashimeru||ghana,,
,Terry Yegbe,GHANA,,0.4425,44,mest backup,78.0,1.0,0.9,14.4,1.0,0.4163,0.2217,,,terry yegbe||ghana,,
,Nathaniel Adjei,GHANA,,0.4404,44,mest backup,39.0,1.0,0.4,7.2,1.0,0.3567,0.1033,,,nathaniel adjei||ghana,,
,Isaac Afful,GHANA,,0.4396,44,mest backup,45.0,1.0,0.5,8.3,1.0,0.3665,0.125,,,isaac afful||ghana,,
,Joseph Paintsil,GHANA,,0.4391,44,mest backup,9.0,0.0,0.1,1.7,0.0,0.0135,0.025,,,joseph paintsil||ghana,,
,Mamudu Kamaradini,GHANA,,0.4377,44,mest backup,12.0,0.0,0.1,2.2,0.0,0.0167,0.0283,,,mamudu kamaradini||ghana,,
,Jonas Adjetey,GHANA,,0.4288,43,mest backup,18.0,0.0,0.2,3.3,0.0,0.0265,0.05,,,jonas adjetey||ghana,,
,Brandon Thomas-Asante,GHANA,,0.428,43,mest backup,20.0,0.0,0.2,3.7,0.0,0.0289,0.0522,,,brandon thomas-asante||ghana,,
,Jerry Afriyie,GHANA,,0.4116,41,mest backup,32.0,0.0,0.4,5.9,0.0,0.0486,0.0956,,,jerry afriyie||ghana,,
,Ebenezer Abban,GHANA,,0.4021,40,mest backup,45.0,0.0,0.5,8.3,0.0,0.0665,0.125,,,ebenezer abban||ghana,,
,Osman Bukari,GHANA,,0.3882,39,mest backup,60.0,0.0,0.7,11.1,0.0,0.0898,0.1717,,,osman bukari||ghana,,
,Ebenezer Annan,GHANA,,0.3709,37,mest backup,90.0,0.0,1.0,16.7,0.0,0.1335,0.25,,,ebenezer annan||ghana,,
,Danley Jean-Jacques,HAITI,,0.825,82,sandsynlig starter,270.0,3.0,3.0,100.0,1.0,0.95,0.75,,,danley jean-jacques||haiti,,
,Johny Placide,HAITI,,0.825,82,sandsynlig starter,270.0,3.0,3.0,100.0,1.0,0.95,0.75,,,johny placide||haiti,,
,Martin Expérience,HAITI,,0.825,82,sandsynlig starter,270.0,3.0,3.0,100.0,1.0,0.95,0.75,,,martin expérience||haiti,,
,Ricardo Adé,HAITI,,0.825,82,sandsynlig starter,270.0,3.0,3.0,100.0,1.0,0.95,0.75,,,ricardo adé||haiti,,
,Leverton Pierre,HAITI,,0.8008,80,sandsynlig starter,263.0,3.0,2.9,97.4,1.0,0.9324,0.7272,,,leverton pierre||haiti,,
,Frantzdy Pierrot,HAITI,,0.7948,79,sandsynlig starter,260.0,3.0,2.9,96.3,1.0,0.9263,0.7239,,,frantzdy pierrot||haiti,,
,Carlens Arcus,HAITI,,0.7493,75,sandsynlig starter,246.0,3.0,2.7,91.1,1.0,0.8912,0.6783,,,carlens arcus||haiti,,
,Duckens Nazon,HAITI,,0.6159,62,rotation/usikker,193.0,3.0,2.1,71.5,1.0,0.7634,0.5294,,,duckens nazon||haiti,,
,Louicius Deedson,HAITI,,0.6059,61,rotation/usikker,186.0,3.0,2.1,68.9,1.0,0.7488,0.5217,,,louicius deedson||haiti,,
,Ruben Providence,HAITI,,0.5984,60,rotation/usikker,186.0,2.0,2.1,68.9,0.952,0.7345,0.5217,,,ruben providence||haiti,,
,Jean-Kevin Duverne,HAITI,,0.5055,51,mest backup,128.0,2.0,1.4,47.4,1.0,0.6074,0.3522,,,jean-kevin duverne||haiti,,
,Christopher Attys,HAITI,,0.4874,49,mest backup,148.0,1.0,1.6,54.8,0.625,0.5424,0.4044,,,christopher attys||haiti,,
,Garven Metusala,HAITI,,0.4816,48,mest backup,139.0,1.0,1.5,51.5,0.667,0.5334,0.3794,,,garven metusala||haiti,,
,Alexandre Pierre,HAITI,,0.45,45,mest backup,,0.0,,,,,0.0,,,alexandre pierre||haiti,,
,Belmar Joseph,HAITI,,0.45,45,mest backup,,0.0,,,,,0.0,,,belmar joseph||haiti,,
,Duke Lacroix,HAITI,,0.45,45,mest backup,,0.0,,,,,0.0,,,duke lacroix||haiti,,
,François Dulysse,HAITI,,0.45,45,mest backup,,0.0,,,,,0.0,,,françois dulysse||haiti,,
,Garissone Innocent,HAITI,,0.45,45,mest backup,,0.0,,,,,0.0,,,garissone innocent||haiti,,
,Téo Michel,HAITI,,0.45,45,mest backup,,0.0,,,,,0.0,,,téo michel||haiti,,
,Mikaël Cantave,HAITI,,0.4485,45,mest backup,3.0,0.0,0.0,1.1,,0.0088,0.0033,,,mikaël cantave||haiti,,
,Carl Fred Sainté,HAITI,,0.4401,44,mest backup,7.0,0.0,0.1,2.6,0.0,0.0176,0.0228,,,carl fred sainté||haiti,,
,Mondy Prunier,HAITI,,0.43,43,mest backup,17.0,0.0,0.2,6.3,0.0,0.0413,0.0489,,,mondy prunier||haiti,,
,Wilguens Paugain,HAITI,,0.422,42,mest backup,24.0,0.0,0.3,8.9,0.0,0.0588,0.0717,,,wilguens paugain||haiti,,
,Dany Jean,HAITI,,0.4133,41,mest backup,38.0,0.0,0.4,14.1,0.0,0.0909,0.1022,,,dany jean||haiti,,
,Shoja' Khalilzadeh,IRAN,,0.675,68,rotation/usikker,180.0,2.0,2.0,100.0,1.0,0.9,0.5,,,shoja' khalilzadeh||iran,,
,Saeid Ezatolahi,IRAN,,0.642,64,rotation/usikker,167.0,2.0,1.9,92.8,1.0,0.8581,0.4706,,,saeid ezatolahi||iran,,
,Saman Ghoddos,IRAN,,0.5773,58,rotation/usikker,141.0,2.0,1.6,78.3,1.0,0.7708,0.3967,,,saman ghoddos||iran,,
,Mohammad Mohebbi,IRAN,,0.5625,56,rotation/usikker,135.0,2.0,1.5,75.0,1.0,0.75,0.375,,,mohammad mohebbi||iran,,
,Amirhossein Hosseinzadeh,IRAN,,0.5596,56,rotation/usikker,133.0,2.0,1.5,73.9,1.0,0.7441,0.3728,,,amirhossein hosseinzadeh||iran,,
,Ali Nemati,IRAN,,0.5145,51,mest backup,126.0,1.0,1.4,70.0,0.714,0.6343,0.35,,,ali nemati||iran,,
,Danial Esmaeilifar,IRAN,,0.5013,50,mest backup,111.0,1.0,1.2,61.7,0.833,0.6192,0.3033,,,danial esmaeilifar||iran,,
,Alireza Beiranvand,IRAN,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,alireza beiranvand||iran,,
,Hossein Abarghouei,IRAN,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,hossein abarghouei||iran,,
,Mehdi Taremi,IRAN,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,mehdi taremi||iran,,
,Milad Mohammadi,IRAN,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,milad mohammadi||iran,,
,Omid Noorafkan,IRAN,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,omid noorafkan||iran,,
,Payam Niazmand,IRAN,,0.4875,49,mest backup,90.0,1.0,1.0,50.0,1.0,0.6,0.25,,,payam niazmand||iran,,
,Ramin Rezaeian,IRAN,,0.4659,47,mest backup,69.0,1.0,0.8,38.3,1.0,0.5308,0.1967,,,ramin rezaeian||iran,,
,Mahdi Hashemnezhad,IRAN,,0.4611,46,mest backup,64.0,1.0,0.7,35.6,1.0,0.5132,0.1761,,,mahdi hashemnezhad||iran,,
,Amin Hazbavi,IRAN,,0.4545,45,mest backup,54.0,1.0,0.6,30.0,1.0,0.48,0.15,,,amin hazbavi||iran,,
,Kasra Taheri,IRAN,,0.4536,45,mest backup,52.0,1.0,0.6,28.9,1.0,0.4741,0.1478,,,kasra taheri||iran,,
,Mahdi Zare,IRAN,,0.45,45,mest backup,,0.0,,,,,0.0,,,mahdi zare||iran,,
,Mohammad Khalifeh,IRAN,,0.45,45,mest backup,,0.0,,,,,0.0,,,mohammad khalifeh||iran,,
,Mohammad Khodabandelou,IRAN,,0.45,45,mest backup,,0.0,,,,,0.0,,,mohammad khodabandelou||iran,,
,Mohammad Reza Akhbari,IRAN,,0.45,45,mest backup,,0.0,,,,,0.0,,,mohammad reza akhbari||iran,,
,Ali Alipour,IRAN,,0.4232,42,mest backup,26.0,0.0,0.3,14.4,0.0,0.0868,0.0739,,,ali alipour||iran,,
,Allahyar Sayyadmanesh,IRAN,,0.4232,42,mest backup,26.0,0.0,0.3,14.4,0.0,0.0868,0.0739,,,allahyar sayyadmanesh||iran,,
,Mohammed Ghorbani,IRAN,,0.4168,42,mest backup,39.0,0.0,0.4,21.7,0.0,0.1292,0.1033,,,mohammed ghorbani||iran,,
,Javad Hosseinnezhad,IRAN,,0.4091,41,mest backup,51.0,0.0,0.6,28.3,0.0,0.1708,0.1467,,,javad hosseinnezhad||iran,,
,Alireza Jahanbakhsh,IRAN,,0.4088,41,mest backup,66.0,0.0,0.7,36.7,0.0,0.2192,0.1783,,,alireza jahanbakhsh||iran,,
,Amir Al Ammari,IRAQ,,0.9001,90,sikker starter,1447.0,16.0,16.1,80.4,0.994,0.9001,1.0,,,amir al ammari||iraq,,
,Jalal Hassan,IRAQ,,0.9,90,sikker starter,1440.0,16.0,16.0,80.0,1.0,0.9,1.0,,,jalal hassan||iraq,,
,Ali Jasim,IRAQ,,0.8751,88,sandsynlig starter,1364.0,15.0,15.2,75.8,0.987,0.8751,1.0,,,ali jasim||iraq,,
,Merchas Doski,IRAQ,,0.875,88,sandsynlig starter,1350.0,15.0,15.0,75.0,1.0,0.875,1.0,,,merchas doski||iraq,,
,Ibrahim Bayesh,IRAQ,,0.8735,87,sandsynlig starter,1345.0,15.0,14.9,74.7,1.0,0.8735,1.0,,,ibrahim bayesh||iraq,,
,Hussein Ali,IRAQ,,0.858,86,sandsynlig starter,1289.0,15.0,14.3,71.6,1.0,0.858,1.0,,,hussein ali||iraq,,
,Rebin Sulaka,IRAQ,,0.846,85,sandsynlig starter,1246.0,15.0,13.8,69.2,1.0,0.846,1.0,,,rebin sulaka||iraq,,
,Ayman Hussein,IRAQ,,0.8105,81,sandsynlig starter,1117.0,13.0,12.4,62.1,1.0,0.8105,1.0,,,ayman hussein||iraq,,
,Zaid Tahseen,IRAQ,,0.7805,78,sandsynlig starter,1010.0,12.0,11.2,56.1,1.0,0.7805,1.0,,,zaid tahseen||iraq,,
,Youssef Amyn,IRAQ,,0.69,69,rotation/usikker,864.0,8.0,9.6,48.0,0.833,0.69,1.0,,,youssef amyn||iraq,,
,Osama Rashid,IRAQ,,0.6825,68,rotation/usikker,657.0,9.0,7.3,36.5,1.0,0.6825,1.0,,,osama rashid||iraq,,
,Munaf Yunus,IRAQ,,0.6402,64,rotation/usikker,573.0,6.0,6.4,31.8,0.938,0.6402,1.0,,,munaf yunus||iraq,,
,Zidane Iqbal,IRAQ,,0.6331,63,rotation/usikker,634.0,6.0,7.0,35.2,0.857,0.6331,1.0,,,zidane iqbal||iraq,,
,Meme,IRAQ,,0.6326,63,rotation/usikker,631.0,6.0,7.0,35.1,0.857,0.6326,1.0,,,meme||iraq,,
,Ahmed Yahya,IRAQ,,0.621,62,rotation/usikker,435.0,5.0,4.8,24.2,1.0,0.621,1.0,,,ahmed yahya||iraq,,
,Ahmed Basil,IRAQ,,0.6,60,rotation/usikker,360.0,4.0,4.0,20.0,1.0,0.6,1.0,,,ahmed basil||iraq,,
,Bashar Resan,IRAQ,,0.521,52,mest backup,286.0,5.0,3.2,15.9,1.0,0.5391,0.7978,,,bashar resan||iraq,,
,Amjad Attwan,IRAQ,,0.5147,51,mest backup,332.0,3.0,3.7,18.4,0.811,0.52,0.9239,,,amjad attwan||iraq,,
,Akam Hashim,IRAQ,,0.5099,51,mest backup,307.0,3.0,3.4,17.1,0.882,0.5204,0.8511,,,akam hashim||iraq,,
,Aimar Sher,IRAQ,,0.492,49,mest backup,252.0,3.0,2.8,14.0,1.0,0.51,0.7,,,aimar sher||iraq,,
,Marko Farji,IRAQ,,0.4914,49,mest backup,251.0,3.0,2.8,13.9,1.0,0.5093,0.6989,,,marko farji||iraq,,
,Mustafa Saadoon,IRAQ,,0.4867,49,mest backup,246.0,3.0,2.7,13.7,1.0,0.5042,0.6783,,,mustafa saadoon||iraq,,
,Ali Al Hamadi,IRAQ,,0.4572,46,mest backup,194.0,4.0,2.2,10.8,1.0,0.4631,0.5456,,,ali al hamadi||iraq,,
,Abdulrazzaq Qasim,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,abdulrazzaq qasim||iraq,,
,Ahmed Maknazi,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,ahmed maknazi||iraq,,
,Ali Adnan Kadhim,IRAQ,,0.45,45,mest backup,180.0,2.0,2.0,10.0,1.0,0.45,0.5,,,ali adnan kadhim||iraq,,
,Ali Kadhim,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,ali kadhim||iraq,,
,Amin Raafat,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,amin raafat||iraq,,
,Fahad Talib,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,fahad talib||iraq,,
,Haron Zubair,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,haron zubair||iraq,,
,Hussein Al Saedi,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,hussein al saedi||iraq,,
,Hussein Hasan,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,hussein hasan||iraq,,
,Kumel Al Rekabe,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,kumel al rekabe||iraq,,
,Mohammed Jawad,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,mohammed jawad||iraq,,
,Mohammed Salih,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,mohammed salih||iraq,,
,Mustafa Nadhim,IRAQ,,0.45,45,mest backup,,0.0,,,,,0.0,,,mustafa nadhim||iraq,,
,Saad Natiq,IRAQ,,0.4404,44,mest backup,153.0,2.0,1.7,8.5,1.0,0.4275,0.425,,,saad natiq||iraq,,
,Hussain Ghasem,IRAQ,,0.4385,44,mest backup,10.0,0.0,0.1,0.6,0.0,0.0082,0.0261,,,hussain ghasem||iraq,,
,Pashang Abdulla,IRAQ,,0.438,44,mest backup,11.0,0.0,0.1,0.6,0.0,0.0084,0.0272,,,pashang abdulla||iraq,,
,Safaa Hadi,IRAQ,,0.4377,44,mest backup,142.0,2.0,1.6,7.9,1.0,0.4191,0.3978,,,safaa hadi||iraq,,
,Lucas Shlimon,IRAQ,,0.4328,43,mest backup,67.0,1.0,0.7,3.7,1.0,0.3544,0.1794,,,lucas shlimon||iraq,,
,Sherko Karim,IRAQ,,0.4323,43,mest backup,112.0,2.0,1.2,6.2,1.0,0.3919,0.3044,,,sherko karim||iraq,,
,Dhurgham Ismail,IRAQ,,0.432,43,mest backup,75.0,1.0,0.8,4.2,1.0,0.3617,0.2033,,,dhurgham ismail||iraq,,
,Peter Gwargis,IRAQ,,0.432,43,mest backup,72.0,1.0,0.8,4.0,1.0,0.36,0.2,,,peter gwargis||iraq,,
,Kevin Yakob,IRAQ,,0.4312,43,mest backup,90.0,2.0,1.0,5.0,1.0,0.375,0.25,,,kevin yakob||iraq,,
,Frans Dhia Putros,IRAQ,,0.4301,43,mest backup,267.0,2.0,3.0,14.8,0.667,0.4233,0.7467,,,frans dhia putros||iraq,,
,Montader Madjed,IRAQ,,0.4296,43,mest backup,15.0,0.0,0.2,0.8,0.0,0.0133,0.0467,,,montader madjed||iraq,,
,Charbel Shamoon,IRAQ,,0.4287,43,mest backup,17.0,0.0,0.2,0.9,0.0,0.0143,0.0489,,,charbel shamoon||iraq,,
,Saad Abdul-Amir,IRAQ,,0.424,42,mest backup,103.0,1.0,1.1,5.7,0.909,0.3571,0.2794,,,saad abdul-amir||iraq,,
,Amar Muhsin,IRAQ,,0.4197,42,mest backup,23.0,0.0,0.3,1.3,0.0,0.0206,0.0706,,,amar muhsin||iraq,,
,Ahmed Allée,IRAQ,,0.4192,42,mest backup,24.0,0.0,0.3,1.3,0.0,0.0208,0.0717,,,ahmed allée||iraq,,
,Danilo Al Saed,IRAQ,,0.4188,42,mest backup,25.0,0.0,0.3,1.4,0.0,0.0216,0.0728,,,danilo al saed||iraq,,
,Ali Yousif,IRAQ,,0.4175,42,mest backup,28.0,0.0,0.3,1.6,0.0,0.0232,0.0761,,,ali yousif||iraq,,
,Luay Al Ani,IRAQ,,0.4169,42,mest backup,104.0,1.0,1.2,5.8,0.833,0.3381,0.2956,,,luay al ani||iraq,,
,Mohamed Al Taay,IRAQ,,0.4106,41,mest backup,120.0,1.0,1.3,6.7,0.769,0.3299,0.3283,,,mohamed al taay||iraq,,
,Ali Faez,IRAQ,,0.4104,41,mest backup,115.0,1.0,1.3,6.4,0.769,0.3273,0.3228,,,ali faez||iraq,,
,Sajjad Jasim,IRAQ,,0.4068,41,mest backup,39.0,0.0,0.4,2.2,0.0,0.0317,0.1033,,,sajjad jasim||iraq,,
,Ahmed Yasin Ghani,IRAQ,,0.4042,40,mest backup,122.0,1.0,1.4,6.8,0.714,0.3174,0.3456,,,ahmed yasin ghani||iraq,,
,Mohammed Qasim,IRAQ,,0.3981,40,mest backup,46.0,0.0,0.5,2.6,0.0,0.0382,0.1261,,,mohammed qasim||iraq,,
,Hasan Abdulkareem,IRAQ,,0.3815,38,mest backup,60.0,0.0,0.7,3.3,0.0,0.0508,0.1717,,,hasan abdulkareem||iraq,,
,Franck Kessié,IVORYCOAST,,0.951,95,sikker starter,406.0,5.0,4.5,90.2,1.0,0.951,1.0,,,franck kessié||ivorycoast,,
,Guela Doué,IVORYCOAST,,0.9022,90,sikker starter,375.0,4.0,4.2,83.3,0.952,0.9022,1.0,,,guela doué||ivorycoast,,
,Ghislain Konan,IVORYCOAST,,0.9,90,sikker starter,360.0,4.0,4.0,80.0,1.0,0.9,1.0,,,ghislain konan||ivorycoast,,
,Obite N'Dicka,IVORYCOAST,,0.9,90,sikker starter,360.0,4.0,4.0,80.0,1.0,0.9,1.0,,,obite n'dicka||ivorycoast,,
,Yahia Fofana,IVORYCOAST,,0.9,90,sikker starter,360.0,4.0,4.0,80.0,1.0,0.9,1.0,,,yahia fofana||ivorycoast,,
,Odilon Kossounou,IVORYCOAST,,0.8983,90,sikker starter,359.0,4.0,4.0,79.8,1.0,0.8988,0.9989,,,odilon kossounou||ivorycoast,,
,Amad Diallo,IVORYCOAST,,0.8741,87,sandsynlig starter,351.0,4.0,3.9,78.0,1.0,0.885,0.975,,,amad diallo||ivorycoast,,
,Yan Diomandé,IVORYCOAST,,0.8741,87,sandsynlig starter,351.0,4.0,3.9,78.0,1.0,0.885,0.975,,,yan diomandé||ivorycoast,,
,Ibrahim Sangaré,IVORYCOAST,,0.8194,82,sandsynlig starter,330.0,4.0,3.7,73.3,1.0,0.8508,0.9217,,,ibrahim sangaré||ivorycoast,,
,Christ Inao Oulaï,IVORYCOAST,,0.6866,69,rotation/usikker,279.0,3.0,3.1,62.0,0.968,0.7553,0.775,,,christ inao oulaï||ivorycoast,,
,Evann Guessand,IVORYCOAST,,0.5332,53,mest backup,197.0,2.0,2.2,43.8,0.909,0.6015,0.5489,,,evann guessand||ivorycoast,,
,Jean Seri,IVORYCOAST,,0.4974,50,mest backup,157.0,2.0,1.7,34.9,1.0,0.5604,0.4294,,,jean seri||ivorycoast,,
,Wilfried Zaha,IVORYCOAST,,0.4792,48,mest backup,137.0,2.0,1.5,30.4,1.0,0.5274,0.3772,,,wilfried zaha||ivorycoast,,
,Ousmane Diomande,IVORYCOAST,,0.4503,45,mest backup,91.0,1.0,1.0,20.2,1.0,0.4512,0.2511,,,ousmane diomande||ivorycoast,,
,Alban Lafont,IVORYCOAST,,0.45,45,mest backup,90.0,1.0,1.0,20.0,1.0,0.45,0.25,,,alban lafont||ivorycoast,,
,Christopher Operi,IVORYCOAST,,0.45,45,mest backup,90.0,1.0,1.0,20.0,1.0,0.45,0.25,,,christopher operi||ivorycoast,,
,Emmanuel Agbadou,IVORYCOAST,,0.45,45,mest backup,90.0,1.0,1.0,20.0,1.0,0.45,0.25,,,emmanuel agbadou||ivorycoast,,
,Mohamed Koné,IVORYCOAST,,0.45,45,mest backup,,0.0,,,,,0.0,,,mohamed koné||ivorycoast,,
,Willy Boly,IVORYCOAST,,0.45,45,mest backup,,0.0,,,,,0.0,,,willy boly||ivorycoast,,
,Oumar Diakité,IVORYCOAST,,0.4452,45,mest backup,95.0,1.0,1.1,21.1,0.909,0.4323,0.2706,,,oumar diakité||ivorycoast,,
,Armel Zohouri,IVORYCOAST,,0.4447,44,mest backup,75.0,1.0,0.8,16.7,1.0,0.4242,0.2033,,,armel zohouri||ivorycoast,,
,Jean-Philippe Krasso,IVORYCOAST,,0.4425,44,mest backup,118.0,1.0,1.3,26.2,0.769,0.427,0.3261,,,jean-philippe krasso||ivorycoast,,
,Seko Fofana,IVORYCOAST,,0.4425,44,mest backup,104.0,1.0,1.2,23.1,0.833,0.4246,0.2956,,,seko fofana||ivorycoast,,
,Vakoun Bayo,IVORYCOAST,,0.4425,44,mest backup,104.0,1.0,1.2,23.1,0.833,0.4246,0.2956,,,vakoun bayo||ivorycoast,,
,Jean-Philippe Gbamin,IVORYCOAST,,0.4186,42,mest backup,30.0,0.0,0.3,6.7,0.0,0.0492,0.0783,,,jean-philippe gbamin||ivorycoast,,
,Bazoumana Touré,IVORYCOAST,,0.4041,40,mest backup,41.0,0.0,0.5,9.1,0.0,0.0696,0.1206,,,bazoumana touré||ivorycoast,,
,Takumi Minamino,JAPAN,,0.848,85,sandsynlig starter,376.0,5.0,4.2,69.6,1.0,0.848,1.0,,,takumi minamino||japan,,
,Kaishu Sano,JAPAN,,0.8377,84,sandsynlig starter,380.0,4.0,4.2,70.4,0.952,0.8377,1.0,,,kaishu sano||japan,,
