player_id,player_name,team_id,team_name,position,price,price_estimate,start_prob,start_prob_source,minute_share,weighted_group_stage_ev,optimizer_ev,holdet_player_id,holdet_team_name,holdet_price,official_holdet_master,ev_rebased_to_holdet_master,ev_match_method,ev_match_score,goal_share_norm,assist_share_norm,sot_share_norm,match_1_opponent_team,match_1_kickoff,match_1_minutes_if_start,match_1_goal_ev,match_1_assist_ev,match_1_shots_on_target_ev,match_1_clean_sheet_ev,match_1_card_ev,match_1_result_ev,match_1_team_scores_ev,match_1_opponent_scores_ev,match_1_on_pitch_ev,match_1_start_minutes_ev,match_1_total_ev_next_match,match_1_weighted_match_ev,match_2_opponent_team,match_2_kickoff,match_2_minutes_if_start,match_2_goal_ev,match_2_assist_ev,match_2_shots_on_target_ev,match_2_clean_sheet_ev,match_2_card_ev,match_2_result_ev,match_2_team_scores_ev,match_2_opponent_scores_ev,match_2_on_pitch_ev,match_2_start_minutes_ev,match_2_total_ev_next_match,match_2_weighted_match_ev,match_3_opponent_team,match_3_kickoff,match_3_minutes_if_start,match_3_goal_ev,match_3_assist_ev,match_3_shots_on_target_ev,match_3_clean_sheet_ev,match_3_card_ev,match_3_result_ev,match_3_team_scores_ev,match_3_opponent_scores_ev,match_3_on_pitch_ev,match_3_start_minutes_ev,match_3_total_ev_next_match,match_3_weighted_match_ev,total_ev_group_stage,name_norm,team_norm,position_norm,key_name_team_pos,key_name_team,key_token_team,holdet_person_id,holdet_team_id,holdet_start_price,holdet_position,holdet_is_out,score
renato_veiga__por,Renato Veiga,POR,Portugal,DEF,3500000,3500000,0.677,name+team,0.037,0.453,0.453,49764,Portugal,3500000,True,True,name_team_position,1.0,0.007,0.013,0.003,COD,2026-06-17 19:00,74.668,0.01,0.012,0.004,0.0,0.056,0.114,0.042,-0.0276992416997468,0.031,50.528,0.203,0.203,UZB,2026-06-23 19:00,74.668,0.01,0.012,0.004,0.0,0.056,0.066,0.042,-0.0267259363129715,0.031,50.528,0.16,0.152,COL,2026-06-28 01:30,74.668,0.008,0.01,0.003,0.0,0.056,0.046,0.038,-0.0316005423775442,0.031,50.528,0.109,0.098,0.472,renato veiga,portugal,DEF,renato veiga|portugal|DEF,renato veiga|portugal,renato veiga|portugal,43619,585,3500000,DEF,False,
ferdi_kadioglu__tur,Ferdi Kadioglu,TUR,Türkiye,DEF,3500000,3500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49101,Türkiye,3500000,True,True,unmatched,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45554,586,3500000,DEF,False,
abdulkerim_bardakci__tur,Abdulkerim Bardakci,TUR,Türkiye,DEF,3000000,3000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48725,Türkiye,3000000,True,True,unmatched,0.4864864864864865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45001,586,3000000,DEF,False,
samet_akaydin__tur,Samet Akaydin,TUR,Türkiye,DEF,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49818,Türkiye,2500000,True,True,unmatched,0.43478260869565216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45714,586,2500000,DEF,False,
mustafa_eskihella__tur,Mustafa Eskihellac,TUR,Türkiye,DEF,2000000,2000000,0.407,name+team,0.03,0.245,0.245,49619,Türkiye,2000000,True,True,name_team_position,1.0,0.011,0.017,0.005,AUS,2026-06-14 06:00,74.545,0.007,0.007,0.003,0.0,0.034,0.051,0.022,-0.019024147340829,-0.001,30.355,0.089,0.089,PAR,2026-06-20 06:00,74.545,0.008,0.009,0.004,0.0,0.034,0.034,0.024,-0.0173685627813226,-0.001,30.355,0.088,0.083,USA,2026-06-26 04:00,74.545,0.008,0.008,0.004,0.0,0.034,0.032,0.024,-0.0179645553692064,-0.001,30.355,0.081,0.073,0.257,mustafa eskihellac,turkiye,DEF,mustafa eskihellac|turkiye|DEF,mustafa eskihellac|turkiye,eskihellac mustafa|turkiye,52130,586,2000000,DEF,False,
evren_eren_elmali__tur,Evren Eren Elmali,TUR,Türkiye,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49084,Türkiye,2000000,True,True,unmatched,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48282,586,2000000,DEF,False,
merih_demiral__tur,Merih Demiral,TUR,Türkiye,DEF,3000000,3000000,0.675,name+team,0.091,0.608,0.608,49549,Türkiye,3000000,True,True,name_team_position,1.0,0.014,0.021,0.007,AUS,2026-06-14 06:00,75.636,0.015,0.016,0.007,0.0,0.057,0.086,0.037,-0.031997058585078,0.031,51.054,0.215,0.215,PAR,2026-06-20 06:00,75.636,0.018,0.019,0.009,0.0,0.057,0.058,0.041,-0.0292125008756565,0.031,51.054,0.219,0.208,USA,2026-06-26 04:00,75.636,0.017,0.018,0.008,0.0,0.057,0.054,0.04,-0.030214911622858,0.031,51.054,0.206,0.185,0.639,merih demiral,turkiye,DEF,merih demiral|turkiye|DEF,merih demiral|turkiye,demiral merih|turkiye,38836,586,3000000,DEF,False,
zeki_elik__tur,Zeki Celik,TUR,Türkiye,DEF,2500000,2500000,0.488,name+team,0.046,0.341,0.341,49991,Türkiye,2500000,True,True,name_team_position,1.0,0.012,0.018,0.006,AUS,2026-06-14 06:00,74.819,0.009,0.01,0.004,0.0,0.041,0.062,0.027,-0.0228593091679501,0.009,36.474,0.122,0.122,PAR,2026-06-20 06:00,74.819,0.011,0.011,0.005,0.0,0.041,0.041,0.029,-0.0208699680100304,0.009,36.474,0.122,0.116,USA,2026-06-26 04:00,74.819,0.01,0.011,0.005,0.0,0.041,0.039,0.029,-0.0215861093741694,0.009,36.474,0.114,0.103,0.359,zeki celik,turkiye,DEF,zeki celik|turkiye|DEF,zeki celik|turkiye,celik zeki|turkiye,38948,586,2500000,DEF,False,
ozan_kabak__tur,Ozan Kabak,TUR,Türkiye,DEF,2500000,2500000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49701,Türkiye,2500000,True,True,unmatched,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36953,586,2500000,DEF,False,
mert_m_ld_r__tur,Mert Müldür,TUR,Türkiye,DEF,3000000,3000000,0.488,name+team,0.046,0.341,0.341,49551,Türkiye,3000000,True,True,name_team_position,1.0,0.012,0.018,0.006,AUS,2026-06-14 06:00,74.819,0.009,0.01,0.004,0.0,0.041,0.062,0.027,-0.0228593091679501,0.009,36.474,0.122,0.122,PAR,2026-06-20 06:00,74.819,0.011,0.011,0.005,0.0,0.041,0.041,0.029,-0.0208699680100304,0.009,36.474,0.122,0.116,USA,2026-06-26 04:00,74.819,0.01,0.011,0.005,0.0,0.041,0.039,0.029,-0.0215861093741694,0.009,36.474,0.114,0.103,0.359,mert muldur,turkiye,DEF,mert muldur|turkiye|DEF,mert muldur|turkiye,mert muldur|turkiye,40476,586,3000000,DEF,False,
david_alaba__aut,David Alaba,AUT,Austria,DEF,3000000,3000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,48991,Austria,3000000,True,True,unmatched,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26590,587,3000000,DEF,False,
kevin_danso__aut,Kevin Danso,AUT,Austria,DEF,2500000,2500000,0.446,name+team,0.02,0.247,0.247,49389,Austria,2500000,True,True,name_team_position,1.0,0.01,0.015,0.004,JOR,2026-06-17 06:00,74.36,0.009,0.009,0.004,0.0,0.037,0.07,0.027,-0.0176567626160054,0.004,33.157,0.132,0.132,ARG,2026-06-22 19:00,74.36,0.007,0.007,0.003,0.0,0.037,0.027,0.023,-0.0215364817474746,0.004,33.157,0.058,0.055,ALG,2026-06-28 04:00,74.36,0.007,0.007,0.003,0.0,0.037,0.03,0.024,-0.020849641181251,0.004,33.157,0.067,0.06,0.257,kevin danso,austria,DEF,kevin danso|austria|DEF,kevin danso|austria,danso kevin|austria,35025,587,2500000,DEF,False,
philipp_lienhart__aut,Philipp Lienhart,AUT,Austria,DEF,3000000,3000000,0.916,name+team,0.076,2.377,2.377,49735,Austria,3000000,True,True,name_team_position,1.0,0.028,0.019,0.011,JOR,2026-06-17 06:00,75.364,0.053,0.025,0.02,0.226,0.077,0.147,0.057,-0.0367817967335202,0.06,69.071,1.062,1.062,ARG,2026-06-22 19:00,75.364,0.039,0.018,0.015,0.152,0.077,0.056,0.049,-0.044863858183873,0.06,69.071,0.682,0.648,ALG,2026-06-28 04:00,75.364,0.042,0.019,0.016,0.165,0.077,0.062,0.051,-0.0434330619136512,0.06,69.071,0.741,0.667,2.485,philipp lienhart,austria,DEF,philipp lienhart|austria|DEF,philipp lienhart|austria,lienhart philipp|austria,33809,587,3000000,DEF,False,
marco_friedl__aut,Marco Friedl,AUT,Austria,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49493,Austria,2000000,True,True,unmatched,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33930,587,2000000,DEF,False,
stefan_posch__aut,Stefan Posch,AUT,Austria,DEF,3000000,3000000,0.975,name+team,0.086,2.758,2.758,49862,Austria,3000000,True,True,name_team_position,1.0,0.022,0.029,0.012,JOR,2026-06-17 06:00,75.555,0.044,0.041,0.023,0.299,0.082,0.157,0.061,-0.0392286353012611,0.067,73.666,1.231,1.231,ARG,2026-06-22 19:00,75.555,0.032,0.03,0.017,0.201,0.082,0.059,0.052,-0.0478483404074377,0.067,73.666,0.792,0.753,ALG,2026-06-28 04:00,75.555,0.034,0.032,0.018,0.218,0.082,0.066,0.054,-0.0463223631562018,0.067,73.666,0.861,0.775,2.884,stefan posch,austria,DEF,stefan posch|austria|DEF,stefan posch|austria,posch stefan|austria,35210,587,3000000,DEF,False,
phillipp_mwene__aut,Phillipp Mwene,AUT,Austria,DEF,2500000,2500000,0.814,name+team,0.059,1.224,1.224,49736,Austria,2500000,True,True,name_team_position,1.0,0.012,0.026,0.008,JOR,2026-06-17 06:00,75.069,0.02,0.03,0.012,0.098,0.068,0.13,0.051,-0.032540214946181,0.048,61.106,0.565,0.565,ARG,2026-06-22 19:00,75.069,0.015,0.022,0.009,0.066,0.068,0.049,0.043,-0.0396902739470522,0.048,61.106,0.341,0.324,ALG,2026-06-28 04:00,75.069,0.016,0.024,0.01,0.071,0.068,0.055,0.045,-0.0384244734067871,0.048,61.106,0.372,0.335,1.278,phillipp mwene,austria,DEF,phillipp mwene|austria|DEF,phillipp mwene|austria,mwene phillipp|austria,36663,587,2500000,DEF,False,
maximilian_w_ber__aut,Maximilian Wöber,AUT,Austria,DEF,2500000,2500000,0.508,name+team,0.03,0.315,0.315,49542,Austria,2500000,True,True,name_team_position,1.0,0.01,0.015,0.004,JOR,2026-06-17 06:00,74.545,0.011,0.011,0.004,0.0,0.042,0.081,0.031,-0.0201738940174452,0.011,37.884,0.163,0.163,ARG,2026-06-22 19:00,74.545,0.008,0.008,0.003,0.0,0.042,0.03,0.027,-0.0246067022438391,0.011,37.884,0.077,0.073,ALG,2026-06-28 04:00,74.545,0.008,0.009,0.003,0.0,0.042,0.034,0.028,-0.0238219463352267,0.011,37.884,0.087,0.079,0.327,maximilian wober,austria,DEF,maximilian wober|austria|DEF,maximilian wober|austria,maximilian wober|austria,37089,587,2500000,DEF,False,
leopold_querfeld__aut,Leopold Querfeld,AUT,Austria,DEF,2000000,2000000,0.411,name+team,0.02,0.217,0.217,49434,Austria,2000000,True,True,name_team_position,1.0,0.01,0.015,0.004,JOR,2026-06-17 06:00,74.36,0.008,0.009,0.003,0.0,0.034,0.065,0.025,-0.0162747912876838,-0.001,30.562,0.118,0.118,ARG,2026-06-22 19:00,74.36,0.006,0.006,0.003,0.0,0.034,0.025,0.022,-0.0198508499623504,-0.001,30.562,0.05,0.047,ALG,2026-06-28 04:00,74.36,0.006,0.007,0.003,0.0,0.034,0.027,0.022,-0.0192177674938196,-0.001,30.562,0.058,0.052,0.225,leopold querfeld,austria,DEF,leopold querfeld|austria|DEF,leopold querfeld|austria,leopold querfeld|austria,45593,587,2000000,DEF,False,
alexander_prass__aut,Alexander Prass,AUT,Austria,DEF,2500000,2500000,0.834,name+team,0.061,1.295,1.295,48784,Austria,2500000,True,True,name_team_position,1.0,0.012,0.018,0.008,JOR,2026-06-17 06:00,75.091,0.02,0.021,0.013,0.122,0.07,0.133,0.052,-0.0333293282194798,0.05,62.588,0.598,0.598,ARG,2026-06-22 19:00,75.091,0.015,0.016,0.009,0.082,0.07,0.05,0.044,-0.0406527790209827,0.05,62.588,0.361,0.343,ALG,2026-06-28 04:00,75.091,0.016,0.017,0.01,0.089,0.07,0.056,0.046,-0.0393562823095544,0.05,62.588,0.394,0.355,1.353,alexander prass,austria,DEF,alexander prass|austria|DEF,alexander prass|austria,alexander prass|austria,45595,587,2500000,DEF,False,
ivan_smolcic__cro,Ivan Smolcic,CRO,Croatia,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49235,Croatia,2000000,True,True,unmatched,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47455,588,2000000,DEF,False,
josip_utalo__cro,Josip Sutalo,CRO,Croatia,DEF,3000000,3000000,0.98,name+team,0.092,2.22,2.22,49338,Croatia,3000000,True,True,name_team_position,1.0,0.011,0.019,0.006,ENG,2026-06-17 22:00,75.649,0.017,0.02,0.009,0.209,0.082,0.021,0.053,-0.047885111857288,0.068,74.136,0.64,0.64,PAN,2026-06-24 01:00,75.649,0.018,0.022,0.01,0.232,0.082,0.069,0.055,-0.0459507706032431,0.068,74.136,0.755,0.718,GHA,2026-06-27 23:00,75.649,0.021,0.026,0.012,0.292,0.082,0.091,0.061,-0.0407420222431972,0.068,74.136,0.958,0.862,2.353,josip sutalo,croatia,DEF,josip sutalo|croatia|DEF,josip sutalo|croatia,josip sutalo|croatia,43054,588,3000000,DEF,False,
kristijan_jaki__cro,Kristijan Jakic,CRO,Croatia,DEF,3500000,3500000,0.495,name+team,0.029,0.294,0.294,49412,Croatia,3500000,True,True,name_team_position,1.0,0.009,0.031,0.003,ENG,2026-06-17 22:00,74.529,0.006,0.016,0.002,0.0,0.041,0.01,0.026,-0.0238433445569785,0.009,36.914,0.071,0.071,PAN,2026-06-24 01:00,74.529,0.007,0.017,0.003,0.0,0.041,0.034,0.027,-0.0228801816192281,0.009,36.914,0.104,0.098,GHA,2026-06-27 23:00,74.529,0.008,0.021,0.003,0.0,0.041,0.045,0.03,-0.0202865992500502,0.009,36.914,0.139,0.125,0.313,kristijan jakic,croatia,DEF,kristijan jakic|croatia|DEF,kristijan jakic|croatia,jakic kristijan|croatia,41365,588,3500000,DEF,False,
luka_vuskovic__cro,Luka Vuskovic,CRO,Croatia,DEF,2000000,2000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49467,Croatia,2000000,True,True,unmatched,0.6956521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48058,588,2000000,DEF,False,
martin_erlic__cro,Martin Erlic,CRO,Croatia,DEF,3000000,3000000,0.438,name+team,0.02,0.165,0.165,49512,Croatia,3000000,True,True,name_team_position,1.0,0.008,0.014,0.003,ENG,2026-06-17 22:00,74.36,0.005,0.007,0.002,0.0,0.036,0.009,0.023,-0.0210563123264558,0.003,32.599,0.032,0.032,PAN,2026-06-24 01:00,74.36,0.006,0.007,0.002,0.0,0.036,0.03,0.024,-0.0202057328454575,0.003,32.599,0.059,0.056,GHA,2026-06-27 23:00,74.36,0.007,0.008,0.003,0.0,0.036,0.04,0.027,-0.0179153125447613,0.003,32.599,0.086,0.077,0.177,martin erlic,croatia,DEF,martin erlic|croatia|DEF,martin erlic|croatia,erlic martin|croatia,41048,588,3000000,DEF,False,
josip_stani_i__cro,Josip Stanisic,CRO,Croatia,DEF,3500000,3500000,0.488,name+team,0.026,0.206,0.206,49337,Croatia,3500000,True,True,name_team_position,1.0,0.008,0.015,0.003,ENG,2026-06-17 22:00,74.463,0.006,0.007,0.002,0.0,0.04,0.01,0.026,-0.02349498389463,0.009,36.375,0.043,0.043,PAN,2026-06-24 01:00,74.463,0.007,0.008,0.003,0.0,0.04,0.034,0.027,-0.0225458931470517,0.009,36.375,0.074,0.07,GHA,2026-06-27 23:00,74.463,0.008,0.01,0.003,0.0,0.04,0.045,0.03,-0.0199902040386043,0.009,36.375,0.103,0.093,0.22,josip stanisic,croatia,DEF,josip stanisic|croatia|DEF,josip stanisic|croatia,josip stanisic|croatia,40407,588,3500000,DEF,False,
marin_pongra_i__cro,Marin Pongracic,CRO,Croatia,DEF,2500000,2500000,0.437,name+team,0.02,0.164,0.164,49500,Croatia,2500000,True,True,name_team_position,1.0,0.008,0.014,0.003,ENG,2026-06-17 22:00,74.36,0.005,0.007,0.002,0.0,0.036,0.009,0.023,-0.0209938734441009,0.002,32.503,0.032,0.032,PAN,2026-06-24 01:00,74.36,0.006,0.007,0.002,0.0,0.036,0.03,0.024,-0.0201458162106512,0.002,32.503,0.059,0.056,GHA,2026-06-27 23:00,74.36,0.007,0.008,0.003,0.0,0.036,0.04,0.027,-0.0178621877584744,0.002,32.503,0.085,0.077,0.176,marin pongracic,croatia,DEF,marin pongracic|croatia|DEF,marin pongracic|croatia,marin pongracic|croatia,37046,588,2500000,DEF,False,
jo_ko_gvardiol__cro,Josko Gvardiol,CRO,Croatia,DEF,3500000,3500000,0.98,name+team,0.09,2.568,2.568,49339,Croatia,3500000,True,True,name_team_position,1.0,0.022,0.019,0.013,ENG,2026-06-17 22:00,75.615,0.033,0.02,0.019,0.209,0.082,0.021,0.053,-0.0478634635188409,0.068,74.102,0.749,0.749,PAN,2026-06-24 01:00,75.615,0.036,0.021,0.02,0.231,0.082,0.069,0.055,-0.0459299967594461,0.068,74.102,0.873,0.829,GHA,2026-06-27 23:00,75.615,0.043,0.026,0.024,0.292,0.082,0.091,0.061,-0.0407236032179025,0.068,74.102,1.099,0.989,2.721,josko gvardiol,croatia,DEF,josko gvardiol|croatia|DEF,josko gvardiol|croatia,gvardiol josko|croatia,39029,588,3500000,DEF,False,
duje_aleta_car__cro,Duje Caleta-Car,CRO,Croatia,DEF,3000000,3000000,0.875,name+team,0.075,1.466,1.466,49036,Croatia,3000000,True,True,name_team_position,1.0,0.01,0.018,0.01,ENG,2026-06-17 22:00,75.352,0.014,0.017,0.013,0.119,0.073,0.019,0.047,-0.0425721069935164,0.055,65.91,0.415,0.415,PAN,2026-06-24 01:00,75.352,0.015,0.018,0.014,0.132,0.073,0.061,0.049,-0.040852387029729,0.055,65.91,0.501,0.476,GHA,2026-06-27 23:00,75.352,0.018,0.022,0.016,0.167,0.073,0.081,0.054,-0.0362215658018899,0.055,65.91,0.639,0.575,1.555,duje caleta car,croatia,DEF,duje caleta car|croatia|DEF,duje caleta car|croatia,caleta car duje|croatia,34219,588,3000000,DEF,False,
antonio_r_diger__ger,Antonio Rüdiger,GER,Germany,DEF,4500000,4500000,0.742,name+team,0.044,0.59,0.59,48853,Germany,4500000,True,True,name_team_position,1.0,0.007,0.013,0.005,CUW,2026-06-14 19:00,74.792,0.011,0.014,0.007,0.008,0.062,0.162,0.047,-0.0287041094315448,0.039,55.496,0.29,0.29,CIV,2026-06-20 22:00,74.792,0.01,0.013,0.007,0.007,0.062,0.067,0.045,-0.0309447228731832,0.039,55.496,0.182,0.173,ECU,2026-06-25 22:00,74.792,0.009,0.011,0.006,0.006,0.062,0.053,0.042,-0.0342320894927882,0.039,55.496,0.142,0.128,0.614,antonio rudiger,germany,DEF,antonio rudiger|germany|DEF,antonio rudiger|germany,antonio rudiger|germany,29675,589,4500000,DEF,False,
jonathan_tah__ger,Jonathan Tah,GER,Germany,DEF,4500000,4500000,0.875,name+team,0.068,1.672,1.672,49313,Germany,4500000,True,True,name_team_position,1.0,0.008,0.011,0.005,CUW,2026-06-14 19:00,75.228,0.014,0.014,0.01,0.181,0.073,0.192,0.056,-0.0340463284633988,0.055,65.824,0.73,0.73,CIV,2026-06-20 22:00,75.228,0.013,0.013,0.009,0.161,0.073,0.08,0.054,-0.0367039500619876,0.055,65.824,0.561,0.533,ECU,2026-06-25 22:00,75.228,0.011,0.011,0.008,0.133,0.073,0.063,0.05,-0.0406031396180198,0.055,65.824,0.454,0.409,1.746,jonathan tah,germany,DEF,jonathan tah|germany|DEF,jonathan tah|germany,jonathan tah|germany,31166,589,4500000,DEF,False,
waldemar_anton__ger,Waldemar Anton,GER,Germany,DEF,3500000,3500000,0.416,name+team,0.02,0.207,0.207,49937,Germany,3500000,True,True,name_team_position,1.0,0.006,0.009,0.003,CUW,2026-06-14 19:00,74.36,0.005,0.005,0.002,0.0,0.034,0.09,0.026,-0.0160153017936694,-0.0,30.964,0.116,0.116,CIV,2026-06-20 22:00,74.36,0.005,0.005,0.002,0.0,0.034,0.037,0.025,-0.0172654398812617,-0.0,30.964,0.058,0.055,ECU,2026-06-25 22:00,74.36,0.004,0.004,0.002,0.0,0.034,0.029,0.023,-0.0190996082133246,-0.0,30.964,0.039,0.035,0.214,waldemar anton,germany,DEF,waldemar anton|germany|DEF,waldemar anton|germany,anton waldemar|germany,33469,589,3500000,DEF,False,
maximilian_mittelst_dt__ger,Maximilian Mittelstädt,GER,Germany,DEF,3500000,3500000,0.715,name+team,0.039,0.513,0.513,49541,Germany,3500000,True,True,name_team_position,1.0,0.007,0.013,0.005,CUW,2026-06-14 19:00,74.704,0.01,0.013,0.007,0.0,0.059,0.156,0.045,-0.0276270020998189,0.036,53.413,0.257,0.257,CIV,2026-06-20 22:00,74.704,0.01,0.012,0.006,0.0,0.059,0.065,0.044,-0.0297835376441337,0.036,53.413,0.155,0.148,ECU,2026-06-25 22:00,74.704,0.008,0.01,0.005,0.0,0.059,0.051,0.04,-0.032947547477614,0.036,53.413,0.12,0.108,0.533,maximilian mittelstadt,germany,DEF,maximilian mittelstadt|germany|DEF,maximilian mittelstadt|germany,maximilian mittelstadt|germany,33102,589,3500000,DEF,False,
robin_koch__ger,Robin Koch,GER,Germany,DEF,3500000,3500000,0.584,name+team,0.031,0.359,0.359,49781,Germany,3500000,True,True,name_team_position,1.0,0.006,0.009,0.003,CUW,2026-06-14 19:00,74.562,0.008,0.008,0.003,0.0,0.048,0.127,0.037,-0.0225184616915189,0.02,43.537,0.188,0.188,CIV,2026-06-20 22:00,74.562,0.007,0.007,0.003,0.0,0.048,0.053,0.036,-0.0242762297933778,0.02,43.537,0.105,0.1,ECU,2026-06-25 22:00,74.562,0.006,0.006,0.003,0.0,0.048,0.041,0.033,-0.0268551789667042,0.02,43.537,0.079,0.071,0.372,robin koch,germany,DEF,robin koch|germany|DEF,robin koch|germany,koch robin|germany,35810,589,3500000,DEF,False,
nico_schlotterbeck__ger,Nico Schlotterbeck,GER,Germany,DEF,4000000,4000000,0.746,name+team,0.048,0.632,0.632,49643,Germany,4000000,True,True,name_team_position,1.0,0.007,0.013,0.004,CUW,2026-06-14 19:00,74.862,0.011,0.014,0.006,0.015,0.062,0.163,0.047,-0.0289052961161225,0.04,55.885,0.307,0.307,CIV,2026-06-20 22:00,74.862,0.01,0.013,0.006,0.013,0.062,0.068,0.046,-0.0311616139847113,0.04,55.885,0.197,0.187,ECU,2026-06-25 22:00,74.862,0.009,0.011,0.005,0.011,0.062,0.053,0.042,-0.0344720217090323,0.04,55.885,0.154,0.139,0.658,nico schlotterbeck,germany,DEF,nico schlotterbeck|germany|DEF,nico schlotterbeck|germany,nico schlotterbeck|germany,37468,589,4000000,DEF,False,
david_raum__ger,David Raum,GER,Germany,DEF,4500000,4500000,0.56,name+team,0.027,0.334,0.334,48996,Germany,4500000,True,True,name_team_position,1.0,0.006,0.009,0.003,CUW,2026-06-14 19:00,74.486,0.007,0.007,0.003,0.0,0.046,0.122,0.035,-0.021590256618682,0.017,41.742,0.176,0.176,CIV,2026-06-20 22:00,74.486,0.007,0.007,0.003,0.0,0.046,0.05,0.034,-0.0232755699813421,0.017,41.742,0.098,0.093,ECU,2026-06-25 22:00,74.486,0.006,0.006,0.002,0.0,0.046,0.04,0.031,-0.0257482155475189,0.017,41.742,0.072,0.065,0.346,david raum,germany,DEF,david raum|germany|DEF,david raum|germany,david raum|germany,40813,589,4500000,DEF,False,
malick_thiaw__ger,Malick Thiaw,GER,Germany,DEF,3000000,3000000,0.25,holdet_official_unmatched_default,0.022727272727272728,0.0,0.0,49480,Germany,3000000,True,True,unmatched,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39352,589,3000000,DEF,False,
malo_gusto__fra,Malo Gusto,FRA,France,DEF,4000000,4000000,0.42,name+team,0.02,0.215,0.215,49482,France,4000000,True,True,name_team_position,1.0,0.007,0.011,0.003,SEN,2026-06-16 21:00,74.36,0.006,0.006,0.003,0.0,0.035,0.065,0.025,-0.0176608429421525,0.0,31.268,0.096,0.096,IRQ,2026-06-22 23:00,74.36,0.007,0.006,0.003,0.0,0.035,0.041,0.026,-0.0165614699177731,0.0,31.268,0.077,0.073,NOR,2026-06-26 21:00,74.36,0.005,0.005,0.002,0.0,0.035,0.03,0.024,-0.0191935812693925,0.0,31.268,0.05,0.045,0.224,malo gusto,france,DEF,malo gusto|france|DEF,malo gusto|france,gusto malo|france,43605,592,4000000,DEF,False,
pierre_kalulu__fra,Pierre Kalulu,FRA,France,DEF,3000000,3000000,0.436,name+team,0.02,0.228,0.228,49738,France,3000000,True,True,name_team_position,1.0,0.007,0.011,0.003,SEN,2026-06-16 21:00,74.36,0.006,0.006,0.003,0.0,0.036,0.067,0.026,-0.0183034372275626,0.002,32.406,0.101,0.101,IRQ,2026-06-22 23:00,74.36,0.007,0.007,0.003,0.0,0.036,0.042,0.027,-0.0171640632346386,0.002,32.406,0.082,0.078,NOR,2026-06-26 21:00,74.36,0.006,0.005,0.002,0.0,0.036,0.031,0.025,-0.0198919446306808,0.002,32.406,0.054,0.049,0.237,pierre kalulu,france,DEF,pierre kalulu|france|DEF,pierre kalulu|france,kalulu pierre|france,40730,592,3000000,DEF,False,
william_saliba__fra,William Saliba,FRA,France,DEF,4500000,4500000,0.843,name+team,0.065,1.405,1.405,49945,France,4500000,True,True,name_team_position,1.0,0.009,0.013,0.004,SEN,2026-06-16 21:00,75.163,0.015,0.015,0.006,0.122,0.07,0.132,0.052,-0.0357751934908538,0.051,63.34,0.538,0.538,IRQ,2026-06-22 23:00,75.163,0.016,0.016,0.007,0.135,0.07,0.083,0.053,-0.0335482169646131,0.051,63.34,0.532,0.505,NOR,2026-06-26 21:00,75.163,0.013,0.013,0.006,0.103,0.07,0.061,0.048,-0.0388800288833357,0.051,63.34,0.402,0.362,1.472,william saliba,france,DEF,william saliba|france|DEF,william saliba|france,saliba william|france,38754,592,4500000,DEF,False,
