player_id,player_name,team_id,position,recent_available_observations,recent_available_start_rate,historical_weighted_start_rate,neutral_injury_or_suspension_rows,old_conditional_start_prob,new_conditional_start_prob,old_start_prob,new_start_prob,old_start_prob_source,new_start_prob_source,context_override
rodrigo_de_paul__arg,Rodrigo de Paul,ARG,MID,2026-06-07:played:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=0,0,0.7526,0,0.4678,0.2258,0.4553,0.2199,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
tom_s_ara_jo__por,Tomas Araujo,POR,DEF,2026-06-06:played:start=0; 2026-03-31:played:start=1; 2026-03-29:played:start=0,0.3333,0.3684,2,0.6167,0.3439,0.4964,0.2957,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
bremer__bra,Bremer,BRA,DEF,2026-06-06:played:start=0; 2026-05-31:played:start=1; 2026-04-01:in squad:start=0,0.3333,0.2539,13,0.5511,0.3095,0.4947,0.2797,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
orlando_gill__par,Orlando Gill,PAR,GK,2026-06-05:played:start=0; 2026-03-31:played:start=1; 2026-03-27:in squad:start=0,0.3333,0.4505,0,0.4941,0.3687,0.4941,0.3687,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
utkir_yusupov__uzb,Utkir Yusupov,UZB,GK,2026-06-02:in squad:start=0; 2026-03-30:in squad:start=0; 2026-03-27:played:start=1,0.3333,0.7524,4,0.4928,0.4928,0.4928,0.4928,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
braian_ojeda__par,Braian Ojeda,PAR,MID,2026-06-05:played:start=0; 2026-03-31:played:start=1; 2026-03-27:played:start=0,0.3333,0.3208,0,0.5729,0.3296,0.4927,0.2834,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ricardo_rodr_guez__sui,Ricardo Rodriguez,SUI,DEF,2026-06-06:played:start=1; 2026-05-31:played:start=0; 2026-03-31:in squad:start=0,0.3333,0.8717,6,0.4936,0.4948,0.4816,0.4831,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
frantzdy_pierrot__hai,Frantzdy Pierrot,HAI,FWD,2026-06-06:played:start=1; 2026-06-03:played:start=0; 2026-03-31:played:start=0,0.3333,0.8337,3,0.4808,0.4834,0.4557,0.4591,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
almoez_ali__qat,Almoez Ali,QAT,FWD,2026-05-28:played:start=0; 2025-10-14:played:start=1; 2025-10-08:played:start=0,0.3333,0.8162,6,0.4782,0.4782,0.4556,0.4513,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
nick_woltemade__ger,Nick Woltemade,GER,FWD,2026-06-06:in squad:start=0; 2026-05-31:played:start=0; 2026-03-30:played:start=1,0.3333,0.6784,0,0.462,0.4369,0.4475,0.4242,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
david_alaba__aut,David Alaba,AUT,DEF,2026-06-01:played:start=1; 2026-03-31:played:start=0; 2026-03-27:in squad:start=0,0.3333,0.7718,35,0.4649,0.4649,0.4441,0.4441,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
edson_alvarez__mex,Edson Alvarez,MEX,MID,2026-06-05:played:start=0; 2026-05-31:played:start=1; 2026-05-23:played:start=0,0.3333,0.7903,9,0.4704,0.4704,0.4344,0.4344,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
shurandy_sambo__cuw,Shurandy Sambo,CUW,DEF,2026-05-30:in squad:start=0; 2026-03-31:played:start=1; 2026-03-27:in squad:start=0,0.3333,0.7225,0,0.4501,0.4501,0.4342,0.4342,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
facundo_pellistri__uru,Facundo Pellistri,URU,FWD,2026-03-31:played:start=0; 2026-03-27:played:start=0; 2025-09-04:played:start=1,0.3333,0.7556,3,0.46,0.46,0.4327,0.4327,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
kenji_gorr__cuw,Kenji Gorre,CUW,FWD,2026-05-30:in squad:start=0; 2026-03-31:in squad:start=0; 2026-03-27:played:start=1,0.3333,0.7362,2,0.4542,0.4542,0.4289,0.4289,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mohamed_abdelmonem__egy,Mohamed Abdelmonem,EGY,DEF,2026-06-06:played:start=0; 2026-05-28:played:start=1; 2026-03-31:in squad:start=0,0.3333,0.6975,19,0.4579,0.4426,0.4256,0.4129,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
andrej_kramari__cro,Andrej Kramaric,CRO,FWD,2026-06-02:played:start=0; 2026-04-01:played:start=1; 2026-03-26:played:start=0,0.3333,0.6706,8,0.4345,0.4345,0.4235,0.4235,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
matthew_garbett__nzl,Matthew Garbett,NZL,MID,2026-06-06:played:start=1; 2026-06-03:played:start=0; 2025-11-19:played:start=0,0.3333,0.7592,2,0.456,0.4611,0.4204,0.4267,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
steven_moreira__cpv,Steven Moreira,CPV,DEF,2026-05-31:played:start=0; 2026-03-30:in squad:start=0; 2026-03-27:played:start=1,0.3333,0.7903,2,0.4704,0.4704,0.4171,0.4171,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ahmed_fathi__qat,Ahmed Fathi,QAT,MID,2021-11-16:played:start=1; 2021-11-12:in squad:start=0; 2021-10-11:in squad:start=0,0.3333,0.7895,10,0.4702,0.4702,0.4166,0.4166,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
moussa_niakhate__sen,Moussa Niakhate,SEN,DEF,2026-05-31:played:start=0; 2026-03-31:in squad:start=0; 2026-03-28:played:start=1,0.3333,0.7536,11,0.4594,0.4594,0.4165,0.4165,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
mbekezeli_mbokazi__rsa,Mbekezeli Mbokazi,RSA,DEF,2026-05-29:in squad:start=0; 2026-03-31:played:start=1; 2026-03-27:in squad:start=0,0.3333,0.7481,0,0.4578,0.4578,0.4156,0.4156,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
brahim_d_az__mar,Brahim Diaz,MAR,FWD,2026-06-02:played:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=1,0.3333,0.8225,3,0.4801,0.4801,0.4146,0.4146,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
william_saliba__fra,William Saliba,FRA,DEF,2026-06-04:in squad:start=0; 2025-11-16:in squad:start=0; 2025-11-13:played:start=1,0.3333,0.6569,10,0.4304,0.4304,0.4145,0.4145,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
leo_ostigard__nor,Leo Østigård,NOR,DEF,2026-06-01:played:start=0; 2026-03-31:played:start=1; 2026-03-27:played:start=0,0.3333,0.6468,3,0.4274,0.4274,0.4144,0.4144,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
grant_hanley__sco,Grant Hanley,SCO,DEF,2026-06-06:played:start=1; 2026-05-30:played:start=0; 2026-03-28:in squad:start=0,0.3333,0.7227,24,0.4462,0.4501,0.4127,0.4174,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
gideon_mensah__gha,Gideon Mensah,GHA,DEF,2026-06-02:played:start=1; 2026-03-30:in squad:start=0; 2026-03-27:played:start=0,0.3333,0.6977,4,0.4426,0.4426,0.412,0.412,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
joao_paulo__cpv,Joao Paulo,CPV,DEF,2026-05-31:played:start=0; 2026-03-30:played:start=1; 2026-03-27:played:start=0,0.3333,0.6937,0,0.4414,0.4414,0.4119,0.4119,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
lucas_mendes__qat,Lucas Mendes,QAT,DEF,2026-06-06:in squad:start=0; 2026-05-28:played:start=0; 2025-12-07:played:start=1,0.3333,0.6463,2,0.4419,0.4272,0.411,0.3989,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
martin_caceres__uru,Martin Caceres,URU,DEF,2022-12-02:in squad:start=0; 2022-11-28:in squad:start=0; 2022-11-24:played:start=1,0.3333,0.6707,22,0.4346,0.4346,0.4085,0.4085,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
hazem_mastouri__tun,Hazem Mastouri,TUN,FWD,2026-06-06:played:start=1; 2026-03-31:in squad:start=0; 2026-03-29:played:start=0,0.3333,0.7418,0,0.45,0.4559,0.4079,0.4151,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
pablo_gavi__esp,Pablo Gavi,ESP,MID,2026-06-04:played:start=1; 2025-06-08:in squad:start=0; 2025-06-05:played:start=0,0.3333,0.77,21,0.4643,0.4643,0.4073,0.4073,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
armin_gigovic__bih,Armin Gigovic,BIH,MID,2026-06-06:played:start=0; 2026-05-29:played:start=1; 2026-03-31:in squad:start=0,0.3333,0.5661,0,0.4163,0.4032,0.4072,0.3948,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
roshon_van_eijma__cuw,Roshon van Eijma,CUW,DEF,2026-05-30:in squad:start=0; 2026-03-31:played:start=1; 2026-03-27:played:start=0,0.3333,0.6869,1,0.4394,0.4394,0.4064,0.4064,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
tarek_salman__qat,Tarek Salman,QAT,DEF,2025-12-07:played:start=0; 2025-12-04:played:start=1; 2025-12-01:in squad:start=0,0.3333,0.6112,0,0.4167,0.4167,0.4011,0.4011,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
oswin_appollis__rsa,Oswin Appollis,RSA,FWD,2026-05-29:played:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=1,0.3333,0.6412,0,0.4257,0.4257,0.4007,0.4007,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
aymen_hussein__irq,Aymen Hussein,IRQ,FWD,2026-06-04:played:start=0; 2026-04-01:played:start=1; 2025-12-06:in squad:start=0,0.3333,0.6405,4,0.4255,0.4255,0.3985,0.3985,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jude_bellingham__eng,Jude Bellingham,ENG,MID,2026-06-06:played:start=0; 2026-03-31:in squad:start=0; 2025-11-16:played:start=1,0.3333,0.644,6,0.4265,0.4265,0.3974,0.3974,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ali_ahmed__can,Ali Ahmed,CAN,MID,2026-06-02:in squad:start=0; 2026-03-31:played:start=0; 2026-03-28:played:start=1,0.3333,0.6308,2,0.4226,0.4226,0.3963,0.3913,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
martin_boyle__aus,Martin Boyle,AUS,FWD,2026-05-31:in squad:start=0; 2026-03-31:in squad:start=0; 2026-03-27:played:start=1,0.3333,0.6129,16,0.4172,0.4172,0.3953,0.3953,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
kieran_tierney__sco,Kieran Tierney,SCO,DEF,2026-06-06:played:start=0; 2026-03-31:played:start=1; 2026-03-28:played:start=0,0.3333,0.6286,24,0.4341,0.4219,0.3951,0.3855,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
darwin_nunez__uru,Darwin Nunez,URU,FWD,2026-03-31:played:start=0; 2026-03-27:played:start=0; 2025-09-09:played:start=1,0.3333,0.7045,14,0.4447,0.4447,0.3951,0.3951,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
folarin_balogun__usa,Folarin Balogun,USA,FWD,2026-06-06:played:start=1; 2026-05-31:played:start=0; 2026-03-31:played:start=0,0.3333,0.6713,14,0.4274,0.4347,0.395,0.4033,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
azzedine_ounahi__mar,Azzedine Ounahi,MAR,MID,2026-06-02:played:start=0; 2026-03-31:in squad:start=0; 2026-03-27:played:start=1,0.3333,0.7342,6,0.4536,0.4536,0.3946,0.3946,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alexander_isak__swe,Alexander Isak,SWE,FWD,2026-06-04:played:start=1; 2026-06-01:played:start=0; 2025-11-18:in squad:start=0,0.3333,0.667,14,0.4334,0.4334,0.3944,0.3944,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
lee_kang_in__kor,Kang-In Lee,KOR,MID,2026-06-04:played:start=0; 2026-03-31:played:start=1; 2026-03-28:played:start=0,0.3333,0.6784,6,0.4369,0.4369,0.394,0.394,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
joshua_brenet__cuw,Joshua Brenet,CUW,DEF,2026-05-30:in squad:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=1,0.3333,0.6,0,0.4133,0.4133,0.3934,0.3934,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
sofyan_amrabat__mar,Sofyan Amrabat,MAR,MID,2026-06-02:played:start=1; 2026-01-18:in squad:start=0; 2026-01-14:in squad:start=0,0.3333,0.7045,7,0.4447,0.4447,0.3921,0.3921,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
michael_boxall__nzl,Michael Boxall,NZL,DEF,2026-06-06:played:start=1; 2026-06-03:played:start=0; 2025-11-19:in squad:start=0,0.3333,0.6393,2,0.4195,0.4251,0.3892,0.3955,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
rafik_belghali__alg,Rafik Belghali,ALG,DEF,2026-06-03:played:start=0; 2026-03-31:played:start=1; 2026-03-27:played:start=0,0.3333,0.6483,0,0.4278,0.4278,0.3883,0.3883,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jhon_lucum__col,Jhon Lucumi,COL,DEF,2026-06-01:played:start=0; 2026-03-29:in squad:start=0; 2026-03-26:played:start=1,0.3333,0.6121,5,0.417,0.417,0.3877,0.3877,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
dailon_livramento__cpv,Dailon Livramento,CPV,FWD,2026-05-31:played:start=0; 2026-03-30:in squad:start=0; 2026-03-27:played:start=1,0.3333,0.5552,0,0.3999,0.3999,0.3874,0.3874,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
n_golo_kant__fra,N'Golo Kante,FRA,MID,2026-06-04:played:start=0; 2026-03-29:played:start=1; 2026-03-26:played:start=0,0.3333,0.7033,23,0.4443,0.4443,0.3869,0.3869,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
stefan_de_vrij__ned,Stefan de Vrij,NED,DEF,2026-03-31:played:start=1; 2026-03-27:played:start=0; 2025-10-12:in squad:start=0,0.3333,0.5893,30,0.4101,0.4101,0.3851,0.3851,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
thomas_meunier__bel,Thomas Meunier,BEL,DEF,2026-06-06:played:start=1; 2026-06-02:played:start=0; 2026-04-01:played:start=0,0.3333,0.6522,25,0.4238,0.429,0.385,0.391,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
umar_eshmurodov__uzb,Umar Eshmurodov,UZB,DEF,2026-06-02:in squad:start=0; 2026-03-30:in squad:start=0; 2026-03-27:played:start=1,0.3333,0.5972,0,0.4125,0.4125,0.3846,0.3846,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
rodri_hernandez__esp,Rodri Hernandez,ESP,MID,2026-03-31:played:start=0; 2026-03-27:played:start=1; 2025-09-07:played:start=0,0.3333,0.6187,10,0.4189,0.4189,0.3836,0.3836,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
nathan_ak__ned,Nathan Ake,NED,DEF,2026-06-03:played:start=0; 2026-03-31:played:start=1; 2026-03-27:in squad:start=0,0.3333,0.5667,7,0.4033,0.4033,0.3831,0.3831,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
zaid_ismail__irq,Zaid Ismail,IRQ,MID,2026-06-04:played:start=1; 2026-05-29:played:start=0; 2026-04-01:played:start=0,0.3333,0.5496,0,0.3982,0.3982,0.383,0.383,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
axel_witsel__bel,Axel Witsel,BEL,MID,2026-06-06:played:start=0; 2026-06-02:played:start=0; 2026-04-01:played:start=1,0.3333,0.6493,12,0.4365,0.4281,0.3823,0.3763,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
el_hadji_malick_diouf__sen,El Hadji Malick Diouf,SEN,DEF,2026-05-31:played:start=0; 2026-03-31:played:start=1; 2026-03-28:in squad:start=0,0.3333,0.6052,2,0.4149,0.4149,0.3793,0.3793,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
hwang_hee_chan__kor,Hee-Chan Hwang,KOR,MID,2026-06-04:played:start=1; 2026-05-31:played:start=0; 2026-03-31:played:start=0,0.3333,0.5876,21,0.4096,0.4096,0.3786,0.3786,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
pape_alassane_gueye__sen,Pape Alassane Gueye,SEN,MID,2026-05-31:played:start=0; 2026-03-31:in squad:start=0; 2026-03-28:played:start=1,0.3333,0.6383,0,0.4248,0.4248,0.3786,0.3786,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
rebin_sulaka__irq,Rebin Sulaka,IRQ,DEF,2026-06-04:played:start=0; 2026-04-01:in squad:start=0; 2025-10-14:played:start=1,0.3333,0.684,1,0.4385,0.4385,0.3771,0.3771,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
sontje_hansen__cuw,Sontje Hansen,CUW,FWD,2026-05-30:in squad:start=0; 2026-03-31:played:start=0; 2026-03-27:played:start=1,0.3333,0.5324,0,0.393,0.393,0.377,0.377,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
diogo_dalot__por,Diogo Dalot,POR,DEF,2026-06-06:played:start=0; 2026-03-31:played:start=1; 2026-03-29:played:start=0,0.3333,0.5038,2,0.3921,0.3845,0.3767,0.37,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
evann_guessand__civ,Evann Guessand,CIV,FWD,2026-06-04:in squad:start=0; 2026-03-31:played:start=0; 2026-03-28:played:start=1,0.3333,0.4997,0,0.3832,0.3832,0.3765,0.3765,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jean_michael_seri__civ,Jean Michael Seri,CIV,MID,2026-06-04:in squad:start=0; 2026-03-31:in squad:start=0; 2026-03-28:played:start=1,0.3333,0.5743,10,0.4056,0.4056,0.3754,0.3754,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
alexander_bernhardsson__swe,Alexander Bernhardsson,SWE,MID,2026-06-04:played:start=1; 2026-06-01:played:start=0; 2025-11-18:played:start=0,0.3333,0.6735,2,0.4354,0.4354,0.3744,0.3744,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
leroy_san__ger,Leroy Sane,GER,FWD,2026-06-06:played:start=1; 2026-05-31:played:start=0; 2026-03-30:played:start=0,0.3333,0.6152,19,0.4124,0.4179,0.3744,0.3805,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
fernando_muslera__uru,Fernando Muslera,URU,GK,2026-03-31:in squad:start=0; 2026-03-27:played:start=1; 2022-12-02:in squad:start=0,0.3333,0.8119,10,0.3731,0.3731,0.3731,0.3731,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_07+gk_hierarchy_normalized,
mat_as_vi_a__uru,Matias Viña,URU,DEF,2026-03-31:in squad:start=0; 2026-03-27:in squad:start=0; 2025-11-19:played:start=1,0.3333,0.5663,13,0.4032,0.4032,0.3723,0.3723,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
deroy_duarte__cpv,Deroy Duarte,CPV,MID,2026-03-30:played:start=0; 2026-03-27:played:start=1; 2025-11-18:played:start=0,0.3333,0.5335,0,0.3934,0.3934,0.3704,0.3704,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
leandro_paredes__arg,Leandro Paredes,ARG,MID,2026-03-31:played:start=1; 2026-03-27:in squad:start=0; 2025-10-15:in squad:start=0,0.3333,0.5158,3,0.3881,0.3881,0.37,0.3664,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
christ_inao_oulai__civ,Christ Inao Oulaï,CIV,MID,2026-06-04:played:start=0; 2026-03-31:played:start=1; 2026-03-28:played:start=0,0.3333,0.4911,0,0.3807,0.3807,0.369,0.369,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
gon_alo_in_cio__por,Goncalo Inacio,POR,DEF,2026-06-06:played:start=0; 2026-03-31:played:start=1; 2026-03-29:in squad:start=0,0.3333,0.5025,1,0.3942,0.3841,0.3689,0.3606,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
odilon_kossounou__civ,Odilon Kossounou,CIV,DEF,2026-06-04:in squad:start=0; 2026-03-31:played:start=1; 2026-03-28:in squad:start=0,0.3333,0.5241,9,0.3906,0.3906,0.3665,0.3665,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
jaroslav_zeleny__cze,Jaroslav Zeleny,CZE,DEF,2026-06-05:played:start=0; 2026-05-31:played:start=0; 2026-03-31:played:start=1,0.3333,0.6176,4,0.4186,0.4186,0.3657,0.3657,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
ehsan_hajsafi__irn,Ehsan Hajsafi,IRN,DEF,2026-06-04:played:start=0; 2026-05-29:played:start=1; 2026-03-31:played:start=0,0.3333,0.6257,2,0.421,0.421,0.3649,0.3649,transfermarkt_availability_split_2026_06_07,transfermarkt_availability_split_2026_06_07,
