player_id,player_name,team_id,team_name,position,price_m,price_rank_pct_position,model_ev_before_price_quality,price_quality_raw_ev,price_quality_appearance_scaled_ev,price_quality_base_capped_ev,price_quality_ev,weighted_group_stage_ev,price_quality_weight,price_quality_spread_multiplier,price_quality_applied,price_quality_method,component_source,base_ev_source,repair_status
jamal_musiala__ger,Jamal Musiala,GER,Tyskland,MID,6.5,0.992386,2.736509,2.983217,2.983217,2.983217,2.983217,2.847528,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
kristoffer_ajer__nor,Kristoffer Ajer,NOR,Norge,DEF,3,0.71197,2.926776,2.744375,2.744375,2.744375,2.744375,2.844695,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
pedro_neto__por,Pedro Neto,POR,Portugal,FWD,5,0.867424,2.717544,3.542132,2.982475,3.542132,2.982475,2.836763,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
bernardo_silva__por,Bernardo Silva,POR,Portugal,MID,5.5,0.975888,2.718416,2.938011,2.938011,2.938011,2.938011,2.817234,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
ferdi_kadioglu__tur,Ferdi Kadioglu,TUR,Tyrkiet,DEF,3.5,0.857855,2.51174,3.173894,3.173894,3.173894,3.173894,2.809709,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
nayef_aguerd__mar,Nayef Aguerd,MAR,Marokko,DEF,3,0.71197,2.820453,2.744375,2.744375,2.744375,2.744375,2.786218,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
ferr_n_torres__esp,Ferran Torres,ESP,Spanien,FWD,5,0.867424,2.698424,3.542132,2.88026,3.542132,2.88026,2.78025,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jos_mar_a_gim_nez__uru,Jose Maria Gimenez,URU,Uruguay,DEF,4.5,0.972569,2.287249,3.511635,3.369665,3.430874,3.369665,2.774336,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
oliver_baumann__ger,Oliver Baumann,GER,Tyskland,GK,5,0.965385,2.525423,3.938418,3.062401,3.788134,3.062401,2.767063,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
daniel_mu_oz__col,Daniel Muñoz,COL,Colombia,DEF,4,0.925187,2.45505,3.372133,3.125968,3.372133,3.125968,2.756963,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
zeno_debast__bel,Zeno Debast,BEL,Belgien,DEF,3.5,0.857855,2.623373,3.173894,2.887336,3.173894,2.887336,2.742157,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
pervis_estupi_n__ecu,Pervis Estupinan,ECU,Ecuador,DEF,3.5,0.857855,2.386122,3.173894,3.173894,3.173894,3.173894,2.740619,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
yassine_bono_bounou__mar,Yassine 'Bono' Bounou,MAR,Marokko,GK,3.5,0.661538,2.716448,2.743458,2.743458,2.743458,2.743458,2.728603,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
enzo_fern_ndez__arg,Enzo Fernandez,ARG,Argentina,MID,5,0.956853,2.588974,2.88585,2.88585,2.88585,2.88585,2.722568,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
der_milit_o__bra,Eder Militão,BRA,Brasilien,DEF,3,0.71197,2.90283,2.744375,2.46288,2.744375,2.46288,2.704853,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
tijjani_reijnders__ned,Tijjani Reijnders,NED,Holland,MID,6,0.98731,2.489295,2.969308,2.870896,2.969308,2.870896,2.661016,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
ibrahima_konat__fra,Ibrahima Konate,FRA,Frankrig,DEF,3,0.71197,2.829082,2.744375,2.419754,2.744375,2.419754,2.644885,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
iliman_ndiaye__sen,Iliman Ndiaye,SEN,Senegal,MID,3,0.656091,3.084981,2.061703,2.061703,2.061703,2.061703,2.624506,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
oscar_bobb__nor,Oscar Bobb,NOR,Norge,MID,3,0.656091,3.211384,2.061703,1.896472,2.061703,1.896472,2.619674,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
wesley_franca__bra,Wesley Franca,BRA,Brasilien,DEF,3.5,0.857855,2.419895,3.173894,2.844262,3.173894,2.844262,2.61086,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
jes_s_gallardo__mex,Jesus Gallardo,MEX,Mexico,DEF,3,0.71197,2.678371,2.744375,2.516592,2.744375,2.516592,2.60557,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
philipp_lienhart__aut,Philipp Lienhart,AUT,Østrig,DEF,3,0.71197,2.623067,2.744375,2.578928,2.744375,2.578928,2.603205,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
granit_xhaka__sui,Granit Xhaka,SUI,Schweiz,MID,4,0.884518,2.52666,2.687637,2.687637,2.687637,2.687637,2.5991,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
patrik_schick__cze,Patrik Schick,CZE,Tjekkiet,FWD,4.5,0.82197,1.964204,3.370176,3.370176,2.946306,3.370176,2.596891,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
marcus_thuram__fra,Marcus Thuram,FRA,Frankrig,FWD,5,0.867424,2.407649,3.542132,2.819537,3.542132,2.819537,2.592999,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
abdulkerim_bardakci__tur,Abdulkerim Bardakci,TUR,Tyrkiet,DEF,3,0.71197,2.422396,2.744375,2.744375,2.744375,2.744375,2.567286,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
c_dric_bakambu__cod,Cedric Bakambu,COD,Congo DR,FWD,3.5,0.649621,2.443692,2.718174,2.718174,2.718174,2.718174,2.567209,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
james_rodr_guez__col,James Rodriguez,COL,Colombia,MID,4,0.884518,2.540031,2.687637,2.592418,2.687637,2.592418,2.563605,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
pedri__esp,Pedri,ESP,Spanien,MID,6,0.98731,2.421015,2.969308,2.734308,2.969308,2.734308,2.561997,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
son_heung_min__kor,Heung-Min Son,KOR,Sydkorea,FWD,6,0.9375,2.076451,3.807232,3.544533,3.114676,3.114676,2.543652,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
roberto_alvarado__mex,Roberto Alvarado,MEX,Mexico,MID,2.5,0.352792,3.773235,1.230602,1.011906,1.230602,1.011906,2.530637,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
julian_ryerson__nor,Julian Ryerson,NOR,Norge,DEF,3.5,0.857855,2.168476,3.173894,2.969404,3.173894,2.969404,2.528894,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
firas_al_buraikan__ksa,Firas Al-Buraikan,KSA,Saudi-Arabien,FWD,3.5,0.649621,2.48322,2.718174,2.577994,2.718174,2.577994,2.525868,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
malik_tillman__usa,Malik Tillman,USA,USA,MID,4,0.884518,2.790843,2.687637,2.196184,2.687637,2.196184,2.523246,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
david_m_ller_wolfe__nor,David Møller Wolfe,NOR,Norge,DEF,3,0.71197,2.379725,2.744375,2.687919,2.744375,2.687919,2.518412,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
michael_olise__fra,Michael Olise,FRA,Frankrig,FWD,7,0.967803,2.050026,3.921869,3.627169,3.075039,3.075039,2.511282,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
gonzalo_montiel__arg,Gonzalo Montiel,ARG,Argentina,DEF,3.5,0.857855,2.512969,3.173894,2.492867,3.173894,2.492867,2.503923,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
federico_vi_as__uru,Federico Vinas,URU,Uruguay,FWD,4,0.753788,2.579615,3.112241,2.402206,3.112241,2.402206,2.499781,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
thiago_almada__arg,Thiago Almada,ARG,Argentina,MID,5.5,0.975888,2.121579,2.938011,2.938011,2.938011,2.938011,2.488973,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
noussair_mazraoui__mar,Noussair Mazraoui,MAR,Marokko,DEF,3.5,0.857855,2.194217,3.173894,2.843809,3.173894,2.843809,2.486533,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
stefan_posch__aut,Stefan Posch,AUT,Østrig,DEF,3,0.71197,2.47758,2.744375,2.49346,2.744375,2.49346,2.484726,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
amar_dedi__bih,Amar Dedic,BIH,Bosnien-Hercegovina,DEF,3,0.71197,2.266208,2.744375,2.744375,2.744375,2.744375,2.481383,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
michael_gregoritsch__aut,Michael Gregoritsch,AUT,Østrig,FWD,3.5,0.649621,2.590844,2.718174,2.344231,2.718174,2.344231,2.479868,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
morgan_rogers__eng,Morgan Rogers,ENG,England,MID,5.5,0.975888,2.391347,2.938011,2.54054,2.938011,2.54054,2.458484,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
sergio_rochet__uru,Sergio Rochet,URU,Uruguay,GK,4,0.803846,2.166295,3.303123,2.81143,3.249442,2.81143,2.456606,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
kamal_miller__can,Kamal Miller,CAN,Canada,DEF,2.5,0.4202,2.898541,1.885337,1.885337,1.885337,1.885337,2.442599,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
joel_ord_ez__ecu,Joel Ordonez,ECU,Ecuador,DEF,2.5,0.4202,2.895348,1.885337,1.885337,1.885337,1.885337,2.440843,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
nicolas_jackson__sen,Nicolas Jackson,SEN,Senegal,FWD,4.5,0.82197,2.065825,3.370176,2.895462,3.098738,2.895462,2.439162,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
amar_memi__bih,Amar Memic,BIH,Bosnien-Hercegovina,MID,3,0.656091,2.891298,2.061703,1.884986,2.061703,1.884986,2.438457,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
merih_demiral__tur,Merih Demiral,TUR,Tyrkiet,DEF,3,0.71197,2.280643,2.744375,2.62127,2.744375,2.62127,2.433925,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
riyad_mahrez__alg,Riyad Mahrez,ALG,Algeriet,FWD,4,0.753788,2.115451,3.112241,2.809464,3.112241,2.809464,2.427757,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
maxime_cr_peau__can,Maxime Crepeau,CAN,Canada,GK,3,0.461538,2.792149,1.956902,1.956902,1.956902,1.956902,2.416288,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
josip_utalo__cro,Josip Sutalo,CRO,Kroatien,DEF,3,0.71197,2.255492,2.744375,2.600883,2.744375,2.600883,2.410918,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
luka_modri__cro,Luka Modric,CRO,Kroatien,MID,4,0.884518,2.188649,2.687637,2.659993,2.687637,2.659993,2.400754,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
andy_robertson__sco,Andy Robertson,SCO,Skotland,DEF,3,0.71197,2.118923,2.744375,2.744375,2.744375,2.744375,2.400376,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
richard_r_os__col,Richard Rios,COL,Colombia,MID,3.5,0.817259,2.296275,2.503334,2.503334,2.503334,2.503334,2.389452,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
nikola_kati__bih,Nikola Katic,BIH,Bosnien-Hercegovina,DEF,3,0.71197,2.098866,2.744375,2.744375,2.744375,2.744375,2.389345,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
ismael_saibari__mar,Ismael Saibari,MAR,Marokko,MID,3.5,0.817259,2.287556,2.503334,2.503334,2.503334,2.503334,2.384656,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
gabriel_gudmundsson__swe,Gabriel Gudmundsson,SWE,Sverige,DEF,3,0.71197,2.087034,2.744375,2.744375,2.744375,2.744375,2.382837,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
miguel_almir_n__par,Miguel Almiron,PAR,Paraguay,MID,3.5,0.817259,2.265626,2.503334,2.503334,2.503334,2.503334,2.372595,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
montassar_talbi__tun,Montassar Talbi,TUN,Tunesien,DEF,3,0.71197,2.055671,2.744375,2.744375,2.744375,2.744375,2.365588,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
micky_van_de_ven__ned,Micky van de Ven,NED,Holland,DEF,4,0.925187,1.996063,3.372133,2.808024,2.994095,2.808024,2.361445,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
everardo_lopez__mex,Everardo Lopez,MEX,Mexico,DEF,2.5,0.4202,2.741463,1.885337,1.885337,1.885337,1.885337,2.356206,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
vladimir_coufal__cze,Vladimir Coufal,CZE,Tjekkiet,DEF,3,0.71197,2.03408,2.744375,2.744375,2.744375,2.744375,2.353713,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
daniel_svensson__swe,Daniel Svensson,SWE,Sverige,DEF,3,0.71197,2.023142,2.744375,2.744375,2.744375,2.744375,2.347697,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
ladislav_krejci__cze,Ladislav Krejci,CZE,Tjekkiet,DEF,3,0.71197,2.022835,2.744375,2.744375,2.744375,2.744375,2.347528,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
renato_veiga__por,Renato Veiga,POR,Portugal,DEF,3.5,0.857855,2.163708,3.173894,2.555438,3.173894,2.555438,2.339986,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
vitinha__por,Vitinha,POR,Portugal,MID,5.5,0.975888,2.079028,2.938011,2.654703,2.938011,2.654703,2.338082,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
rayan_a_t_nouri__alg,Rayan Ait-Nouri,ALG,Algeriet,DEF,3,0.71197,1.993504,2.744375,2.744375,2.744375,2.744375,2.331396,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
alexis_vega__mex,Alexis Vega,MEX,Mexico,FWD,2.5,0.276515,3.392712,1.306698,1.025198,1.306698,1.025198,2.327331,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
konrad_laimer__aut,Konrad Laimer,AUT,Østrig,MID,3,0.656091,2.539738,2.061703,2.061703,2.061703,2.061703,2.324622,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
zeki_elik__tur,Zeki Celik,TUR,Tyrkiet,DEF,2.5,0.4202,2.681627,1.885337,1.885337,1.885337,1.885337,2.323296,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
josip_stani_i__cro,Josip Stanisic,CRO,Kroatien,DEF,3.5,0.857855,1.90468,3.173894,2.826126,2.85702,2.826126,2.319331,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
john_mcginn__sco,John McGinn,SCO,Skotland,MID,3.5,0.817259,2.148385,2.503334,2.484381,2.503334,2.484381,2.299583,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
phillipp_mwene__aut,Phillipp Mwene,AUT,Østrig,DEF,2.5,0.4202,2.636367,1.885337,1.885337,1.885337,1.885337,2.298403,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
petar_sucic__cro,Petar Sucic,CRO,Kroatien,MID,3,0.656091,2.47311,2.061703,2.061703,2.061703,2.061703,2.287977,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
eldor_shomurodov__uzb,Eldor Shomurodov,UZB,Usbekistan,FWD,3,0.494318,2.413221,2.130656,2.130656,2.130656,2.130656,2.286067,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
martin_baturina__cro,Martin Baturina,CRO,Kroatien,MID,3,0.656091,2.767135,2.061703,1.688535,2.061703,1.688535,2.281765,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
alireza_beiranvand__irn,Alireza Beiranvand,IRN,Iran,GK,3,0.461538,2.543915,1.956902,1.956902,1.956902,1.956902,2.279759,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
matej_kovar__cze,Matej Kovar,CZE,Tjekkiet,GK,3,0.461538,2.531413,1.956902,1.956902,1.956902,1.956902,2.272883,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
yahia_fofana__civ,Yahia Fofana,CIV,Elfenbenskysten,GK,3,0.461538,2.516003,1.956902,1.956902,1.956902,1.956902,2.264408,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
tyler_adams__usa,Tyler Adams,USA,USA,MID,3,0.656091,2.428431,2.061703,2.061703,2.061703,2.061703,2.263403,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
aur_lien_tchouam_ni__fra,Aurelien Tchouameni,FRA,Frankrig,MID,3.5,0.817259,2.152508,2.503334,2.397479,2.503334,2.397479,2.262745,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
kim_min_jae__kor,Min-jae Kim,KOR,Sydkorea,DEF,3.5,0.857855,1.845742,3.173894,3.102254,2.768613,2.768613,2.261034,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
gabriel_martinelli__bra,Gabriel Martinelli,BRA,Brasilien,FWD,4,0.753788,2.266827,3.112241,2.251929,3.112241,2.251929,2.260123,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
youri_tielemans__bel,Youri Tielemans,BEL,Belgien,MID,3.5,0.817259,2.221389,2.503334,2.300207,2.503334,2.300207,2.256857,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
fabian_rieder__sui,Fabian Rieder,SUI,Schweiz,MID,3,0.656091,2.709042,2.061703,1.702083,2.061703,1.702083,2.255911,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
isma_l_kon__can,Ismael Kone,CAN,Canada,MID,3,0.656091,2.397709,2.061703,2.061703,2.061703,2.061703,2.246506,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
martin_degaard__nor,Martin Ødegaard,NOR,Norge,MID,4.5,0.927665,1.787776,2.805869,2.805869,2.681664,2.805869,2.245918,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
gustaf_lagerbielke__swe,Gustaf Lagerbielke,SWE,Sverige,DEF,3,0.71197,1.834579,2.744375,2.744375,2.744375,2.744375,2.243987,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
elliot_anderson__eng,Elliot Anderson,ENG,England,MID,4,0.884518,1.969703,2.687637,2.57706,2.687637,2.57706,2.243014,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
nikola_vasilj__bih,Nikola Vasilj,BIH,Bosnien-Hercegovina,GK,3,0.461538,2.454855,1.956902,1.956902,1.956902,1.956902,2.230776,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
giovani_lo_celso__arg,Giovani Lo Celso,ARG,Argentina,MID,4,0.884518,2.325644,2.687637,2.111715,2.687637,2.111715,2.229376,0.45,1.35,True,appearance_scaled_then_base_capped,complete_components,component_weighted_sum,component_base_rebuilt
mohamed_hany__egy,Mohamed Hany,EGY,Egypten,DEF,2.5,0.4202,2.509866,1.885337,1.885337,1.885337,1.885337,2.228828,0.45,1.35,True,raw_for_likely_starter,complete_components,component_weighted_sum,component_base_rebuilt
