player_name,team_id,old_start_prob,new_start_prob,conditional_start_prob,availability_prob,availability_risk,appearance_prob,round_specific_rotation_risk,start_signal_context_note,old_start_prob_source,new_start_prob_source
Seung-Gyu Kim,KOR,0.7028,0.611,0.6514,0.8231,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Bum-Keun Song,KOR,0.0251,0.0447,0.05,0.698,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Tomoki Hayakawa,JPN,0.0304,0.0663,0.0683,0.9164,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Zion Suzuki,JPN,0.9433,0.8379,0.9379,0.6952,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Keisuke Osako,JPN,0.0263,0.0606,0.0676,0.7064,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Dean Henderson,ENG,0.0718,0.2412,0.2662,0.7317,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Joseph Anang,GHA,0.0252,0.0471,0.05,0.8316,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Lawrence Ati Zigi,GHA,0.1554,0.5527,0.5822,0.8549,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Benjamin Asare,GHA,0.8194,0.6544,0.6728,0.9221,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Jordan Pickford,ENG,0.8648,0.4557,0.4652,0.9414,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
James Trafford,ENG,0.0634,0.2529,0.2597,0.9258,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Yahia Fofana,CIV,0.892,0.695,0.7049,0.9597,low_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Mohamed Kone,CIV,0.0251,0.0492,0.05,0.9529,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Alban Lafont,CIV,0.0829,0.3096,0.3174,0.9294,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Mathew Ryan,AUS,0.9463,0.8848,0.9396,0.8334,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Ederson Moraes,BRA,0.0543,0.3409,0.3705,0.7716,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Weverton,BRA,0.0151,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Alisson Becker,BRA,0.7986,0.9054,0.931,0.9213,low_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Paul Izzo,AUS,0.0271,0.061,0.0624,0.9378,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Patrick Beach,AUS,0.0266,0.0476,0.05,0.8611,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Walter Benitez,ARG,0.0151,0.0439,0.05,0.6524,high_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Emiliano Martinez,ARG,0.9526,0.9156,0.97,0.8399,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Geronimo Rulli,ARG,0.0172,0.2398,0.2667,0.7117,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Luca Zidane,ALG,0.8224,0.6019,0.6797,0.6729,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Alexis Guendouz,ALG,0.136,0.3543,0.4119,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
David Raya,ESP,0.0991,0.2926,0.3043,0.8901,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Anthony Mandrea,ALG,0.0416,0.1349,0.1569,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Viktor Johansson,SWE,0.0561,0.3407,0.3536,0.8956,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Jacob Widell Zetterström,SWE,0.1096,0.468,0.5441,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Kristoffer Nordfeldt,SWE,0.1495,0.4793,0.5183,0.7848,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Unai Simon,ESP,0.8605,0.4608,0.4763,0.9067,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Joan Garcia,ESP,0.0403,0.15,0.2,0.9,low_risk,0.25,low,"Manuel kontekstjustering: Joan Garcia vurderes ikke som sandsynlig Spanien-starter trods modelens høje start_prob. Nedjusteret for at undgå, at han vælges som value-GK på fejlagtig starterantagelse.",transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05+context_override
Bart Verbruggen,NED,0.9051,0.6885,0.7224,0.8658,low_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Justin Bijlow,NED,0.0159,0.0519,0.0603,0.6026,high_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Mark Flekken,NED,0.0639,0.2887,0.2969,0.921,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Robin Risser,FRA,0.0251,0.0456,0.05,0.75,unknown,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Brice Samba,FRA,0.0342,0.2581,0.2622,0.9557,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Mike Maignan,FRA,0.9407,0.82,0.95,0.9,low_risk,0.95,medium,"Existing raw country start-security row is 0.98 and previous canonical start_prob was 0.82; noted bench games are rotation after qualification/friendly, not loss of starting role.",transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05+context_override
Oliver Baumann,GER,0.5443,0.5797,0.5889,0.9554,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Manuel Neuer,GER,0.3702,0.8349,0.9695,0.6034,high_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Alexander Nübel,GER,0.0554,0.2719,0.2781,0.9359,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Dominik Livakovic,CRO,0.9486,0.9253,0.9426,0.9474,low_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Dominik Kotarski,CRO,0.0263,0.2355,0.2738,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Ivor Pandur,CRO,0.0251,0.0476,0.05,0.8611,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Patrick Pentz,AUT,0.054,0.3462,0.3586,0.9017,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Alexander Schlager,AUT,0.921,0.9,0.95,0.95,low_risk,0.98,low,"Seneste kamp vægtes højest: startede og spillede 90 minutter mod Tunesien 1. juni 2026. Bænken mod Sydkorea vurderes som rotation i en tæt serie af tre testkampe, ikke som tab af førsterollen.",transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05+context_override
Nikolas Polster,AUT,0.0251,0.0473,0.05,0.8438,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Mert Günok,TUR,0.021,0.1022,0.1144,0.6955,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Altay Bayindir,TUR,0.0549,0.2831,0.2876,0.955,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Muhammed Sengezer,TUR,0.0151,0.0463,0.05,0.787,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Ugurcan Cakir,TUR,0.909,0.6045,0.627,0.8971,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Ricardo Velho,POR,0.0151,0.047,0.05,0.8276,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Jose Sa,POR,0.2074,0.6134,0.6961,0.6607,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Diogo Costa,POR,0.7574,0.927,0.9604,0.9005,low_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Rui Silva,POR,0.0201,0.221,0.257,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Lukas Hornicek,CZE,0.0626,0.2786,0.291,0.878,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Martin Jedlicka,CZE,0.0251,0.0469,0.05,0.8207,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Matej Kovar,CZE,0.9123,0.652,0.6633,0.9516,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Marvin Keller,SUI,0.015,0.0485,0.05,0.915,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Gregor Kobel,SUI,0.4806,0.3683,0.3857,0.8709,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Yvon Mvogo,SUI,0.4893,0.4983,0.5259,0.8504,medium_risk,,,,transfermarkt_availability_split_2026_06_05+gk_hierarchy_normalized,transfermarkt_availability_split_2026_06_05
Denis Zakaria,SUI,0.5658,0.5658,0.6012,0.8317,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Djibril Sow,SUI,0.0871,0.0871,0.0948,0.7694,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Granit Xhaka,SUI,0.9293,0.9293,0.97,0.8802,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Noah Okafor,SUI,0.0647,0.0647,0.0753,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Remo Freuler,SUI,0.9362,0.9362,0.9555,0.9423,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Michel Aebischer,SUI,0.5704,0.5704,0.6027,0.8468,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Johan Manzambi,SUI,0.3089,0.3089,0.3188,0.9113,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ardon Jashari,SUI,0.2426,0.2426,0.2819,0.6012,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Fabian Rieder,SUI,0.5779,0.5779,0.6145,0.8295,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Michal Sadilek,CZE,0.352,0.352,0.3693,0.8659,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Alex Kral,CZE,0.3203,0.3203,0.3467,0.7823,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Tomas Soucek,CZE,0.9395,0.9395,0.97,0.9101,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Pavel Sulc,CZE,0.8997,0.8997,0.9365,0.8876,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Adam Karabec,CZE,0.2967,0.2967,0.3097,0.8801,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Lukas Cerv,CZE,0.6096,0.6096,0.6213,0.946,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Denis Visinsky,CZE,0.0474,0.0474,0.05,0.8538,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Vladimir Darida,CZE,0.5945,0.5945,0.6913,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Lukas Provod,CZE,0.8588,0.8588,0.9047,0.8551,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ruben Neves,POR,0.3319,0.3319,0.3556,0.8092,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Bernardo Silva,POR,0.8893,0.8893,0.9306,0.8733,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Bruno Fernandes,POR,0.9203,0.9203,0.9491,0.9134,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Matheus Nunes,POR,0.2398,0.2398,0.2789,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
João Neves,POR,0.3609,0.3609,0.3679,0.946,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Ismail Yüksek,TUR,0.6176,0.6176,0.6396,0.9015,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Arda Güler,TUR,0.6698,0.6698,0.6929,0.9047,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Samu Costa,POR,0.5461,0.5461,0.635,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Vitinha,POR,0.6325,0.6325,0.6452,0.9438,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Oguz Aydin,TUR,0.3231,0.3231,0.3757,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Irfan Can Kahveci,TUR,0.0853,0.0853,0.0903,0.8419,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Kerem Akturkoglu,TUR,0.904,0.904,0.9225,0.9426,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Orkun Kökcü,TUR,0.6183,0.6183,0.6436,0.8873,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Atakan Karazor,TUR,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Kaan Ayhan,TUR,0.1337,0.1337,0.1409,0.8554,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Hakan Calhanoglu,TUR,0.7024,0.7024,0.7266,0.905,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Alessandro Schöpf,AUT,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Salih Özcan,TUR,0.3203,0.3203,0.3412,0.8246,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Xaver Schlager,AUT,0.6421,0.6421,0.6762,0.8559,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Romano Schmid,AUT,0.6372,0.6372,0.6573,0.9125,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Marcel Sabitzer,AUT,0.9004,0.9004,0.9372,0.888,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Florian Grillitsch,AUT,0.3288,0.3288,0.3466,0.8532,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Konrad Laimer,AUT,0.7089,0.7089,0.7264,0.9314,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Patrick Wimmer,AUT,0.5787,0.5787,0.6477,0.8085,medium_risk,0.8085,medium,Existing raw country start-security row is 0.5787 with base_start_score 0.6477; canonical availability split over-promoted him to secure starter.,transfermarkt_availability_split_2026_06_05+context_override,transfermarkt_availability_split_2026_06_05+context_override
Christoph Baumgartner,AUT,0.0,0.9192,0.9487,0.9113,low_risk,,,,manual_out_baumgartner_2026_06_04,transfermarkt_availability_split_2026_06_05
Nicolas Seiwald,AUT,0.7345,0.7345,0.7476,0.95,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Martin Baturina,CRO,0.5733,0.5733,0.6006,0.87,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Toni Fruk,CRO,0.0476,0.0476,0.05,0.8627,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Luka Sucic,CRO,0.0492,0.0492,0.0561,0.6463,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Petar Sucic,CRO,0.896,0.896,0.9278,0.9021,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mateo Kovacic,CRO,0.6537,0.6537,0.6947,0.8311,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nikola Moro,CRO,0.2505,0.2505,0.2868,0.6388,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nikola Vlasic,CRO,0.2869,0.2869,0.3207,0.699,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Mario Pasalic,CRO,0.3508,0.3508,0.366,0.8817,medium_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Luka Modric,CRO,0.6928,0.6928,0.7144,0.9137,low_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
Nadiem Amiri,GER,0.043,0.043,0.05,0.6,high_risk,,,,transfermarkt_availability_split_2026_06_05,transfermarkt_availability_split_2026_06_05
