player_id,player_name,team_id,position_model,competition_category,competition_category_label,rows,starts,bench,not_in_squad,injury_or_fitness_absences,suspension_absences,not_selected_or_unknown_absences,recency_weight_sum,recent_weighted_starts,recent_weighted_bench,recent_weighted_not_in_squad,start_share,bench_share,not_in_squad_share,recency_weighted_start_share,recency_weighted_bench_share,recency_weighted_not_in_squad_share,competition_weight,weighted_start_signal,recency_competition_weighted_start_signal
daniel_nana_agyei__gha,Daniel Nana Agyei,GHA,FWD,ukendt,Ukendt,62,2,0,29,0,0,29,15.5,0.5,0.0,7.25,0.032,0.0,0.468,0.032,0.0,0.468,0.45,0.0144,0.0144
daniel_svensson__swe,Daniel Svensson,SWE,DEF,ukendt,Ukendt,20,9,0,2,2,0,0,5.0,2.25,0.0,0.5,0.45,0.0,0.1,0.45,0.0,0.1,0.45,0.2025,0.2025
daniel_vivian__esp,Daniel Vivian,ESP,DEF,ukendt,Ukendt,27,7,0,5,2,0,3,6.75,1.75,0.0,1.25,0.259,0.0,0.185,0.259,0.0,0.185,0.45,0.1166,0.1166
danilo_luiz_da_silva__bra,Danilo Luiz da Silva,BRA,DEF,ukendt,Ukendt,192,63,0,100,15,0,85,48.0,15.75,0.0,25.0,0.328,0.0,0.521,0.328,0.0,0.521,0.45,0.1476,0.1476
danley_jean_jacques__hai,Danley Jean Jacques,HAI,MID,ukendt,Ukendt,34,26,0,5,0,0,5,8.5,6.5,0.0,1.25,0.765,0.0,0.147,0.765,0.0,0.147,0.45,0.3442,0.3442
darwin_nunez__uru,Darwin Nunez,URU,FWD,ukendt,Ukendt,75,28,0,31,14,0,12,18.75,7.0,0.0,7.75,0.373,0.0,0.413,0.373,0.0,0.413,0.45,0.1678,0.1678
david_alaba__aut,David Alaba,AUT,DEF,ukendt,Ukendt,166,100,0,50,35,0,13,41.5,25.0,0.0,12.5,0.602,0.0,0.301,0.602,0.0,0.301,0.45,0.2709,0.2709
david_cabezas__ecu,David Cabezas,ECU,GK,ukendt,Ukendt,15,8,0,6,0,0,6,3.75,2.0,0.0,1.5,0.533,0.0,0.4,0.533,0.0,0.4,0.45,0.2398,0.2398
david_jurasek__cze,David Jurasek,CZE,DEF,ukendt,Ukendt,37,14,0,11,4,0,7,9.25,3.5,0.0,2.75,0.378,0.0,0.297,0.378,0.0,0.297,0.45,0.1701,0.1701
david_m_ller_wolfe__nor,David Møller Wolfe,NOR,DEF,ukendt,Ukendt,25,18,0,2,0,0,2,6.25,4.5,0.0,0.5,0.72,0.0,0.08,0.72,0.0,0.08,0.45,0.324,0.324
david_ospina__col,David Ospina,COL,GK,ukendt,Ukendt,231,128,0,63,31,0,31,57.75,32.0,0.0,15.75,0.554,0.0,0.273,0.554,0.0,0.273,0.45,0.2493,0.2493
david_raum__ger,David Raum,GER,DEF,ukendt,Ukendt,58,28,0,6,4,0,2,14.5,7.0,0.0,1.5,0.483,0.0,0.103,0.483,0.0,0.103,0.45,0.2174,0.2174
david_raya__esp,David Raya,ESP,GK,ukendt,Ukendt,54,11,0,2,0,0,2,13.5,2.75,0.0,0.5,0.204,0.0,0.037,0.204,0.0,0.037,0.45,0.0918,0.0918
davinson_s_nchez__col,Davinson Sanchez,COL,DEF,ukendt,Ukendt,114,75,0,18,3,0,15,28.5,18.75,0.0,4.5,0.658,0.0,0.158,0.658,0.0,0.158,0.45,0.2961,0.2961
dayne_st_clair__can,Dayne St. Clair,CAN,GK,ukendt,Ukendt,77,19,0,9,0,0,9,19.25,4.75,0.0,2.25,0.247,0.0,0.117,0.247,0.0,0.117,0.45,0.1112,0.1112
dayot_upamecano__fra,Dayot Upamecano,FRA,DEF,ukendt,Ukendt,78,35,0,29,13,0,16,19.5,8.75,0.0,7.25,0.449,0.0,0.372,0.449,0.0,0.372,0.45,0.202,0.202
dean_donny_huijsen__esp,Dean Donny Huijsen,ESP,DEF,ukendt,Ukendt,13,6,0,5,4,0,1,3.25,1.5,0.0,1.25,0.462,0.0,0.385,0.462,0.0,0.385,0.45,0.2079,0.2079
dean_henderson__eng,Dean Henderson,ENG,GK,ukendt,Ukendt,83,3,0,38,14,0,24,20.75,0.75,0.0,9.5,0.036,0.0,0.458,0.036,0.0,0.458,0.45,0.0162,0.0162
declan_rice__eng,Declan Rice,ENG,MID,ukendt,Ukendt,89,67,0,6,2,0,4,22.25,16.75,0.0,1.5,0.753,0.0,0.067,0.753,0.0,0.067,0.45,0.3388,0.3388
deiver_machado__col,Deiver Machado,COL,DEF,ukendt,Ukendt,90,12,0,62,13,0,49,22.5,3.0,0.0,15.5,0.133,0.0,0.689,0.133,0.0,0.689,0.45,0.0599,0.0599
deni_juric__aus,Deni Juric,AUS,FWD,ukendt,Ukendt,3,2,0,1,0,0,1,0.75,0.5,0.0,0.25,0.667,0.0,0.333,0.667,0.0,0.333,0.45,0.3002,0.3002
denis_visinsky__cze,Denis Visinsky,CZE,MID,ukendt,Ukendt,4,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0
denis_zakaria__sui,Denis Zakaria,SUI,MID,ukendt,Ukendt,119,38,0,35,21,0,13,29.75,9.5,0.0,8.75,0.319,0.0,0.294,0.319,0.0,0.294,0.45,0.1436,0.1436
deniz_g_l__tur,Deniz Gül,TUR,FWD,ukendt,Ukendt,13,2,0,2,0,0,2,3.25,0.5,0.0,0.5,0.154,0.0,0.154,0.154,0.0,0.154,0.45,0.0693,0.0693
deniz_undav__ger,Deniz Undav,GER,FWD,ukendt,Ukendt,28,3,0,8,4,0,4,7.0,0.75,0.0,2.0,0.107,0.0,0.286,0.107,0.0,0.286,0.45,0.0482,0.0482
dennis_hadzikadunic__bih,Dennis Hadzikadunic,BIH,DEF,ukendt,Ukendt,59,24,0,20,6,0,14,14.75,6.0,0.0,5.0,0.407,0.0,0.339,0.407,0.0,0.339,0.45,0.1831,0.1831
denzel_dumfries__ned,Denzel Dumfries,NED,DEF,ukendt,Ukendt,90,64,0,7,4,0,1,22.5,16.0,0.0,1.75,0.711,0.0,0.078,0.711,0.0,0.078,0.45,0.32,0.32
denzell_garcia__mex,Denzell Garcia,MEX,MID,ukendt,Ukendt,32,0,0,26,0,0,26,8.0,0.0,0.0,6.5,0.0,0.0,0.812,0.0,0.0,0.812,0.45,0.0,0.0
derek_cornelius__can,Derek Cornelius,CAN,DEF,ukendt,Ukendt,93,38,0,28,3,0,25,23.25,9.5,0.0,7.0,0.409,0.0,0.301,0.409,0.0,0.301,0.45,0.184,0.184
deroy_duarte__cpv,Deroy Duarte,CPV,MID,ukendt,Ukendt,45,23,0,6,0,0,6,11.25,5.75,0.0,1.5,0.511,0.0,0.133,0.511,0.0,0.133,0.45,0.23,0.23
derrick_etienne__hai,Derrick Etienne Jr.,HAI,FWD,ukendt,Ukendt,76,30,0,23,0,0,23,19.0,7.5,0.0,5.75,0.395,0.0,0.303,0.395,0.0,0.303,0.45,0.1778,0.1778
derrick_kohn__gha,Derrick Köhn,GHA,DEF,ukendt,Ukendt,4,3,0,0,0,0,0,1.0,0.75,0.0,0.0,0.75,0.0,0.0,0.75,0.0,0.0,0.45,0.3375,0.3375
derrick_luckassen__gha,Derrick Luckassen,GHA,DEF,ukendt,Ukendt,4,0,0,1,0,0,1,1.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.45,0.0,0.0
d_sir_dou__fra,Desire Doue,FRA,FWD,ukendt,Ukendt,13,3,0,5,5,0,0,3.25,0.75,0.0,1.25,0.231,0.0,0.385,0.231,0.0,0.385,0.45,0.104,0.104
deveron_fonville__cuw,Deveron Fonville,CUW,DEF,ukendt,Ukendt,2,1,0,0,0,0,0,0.5,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.45,0.225,0.225
diego_g_mez__par,Diego Gomez,PAR,MID,ukendt,Ukendt,37,19,0,11,5,0,5,9.25,4.75,0.0,2.75,0.514,0.0,0.297,0.514,0.0,0.297,0.45,0.2313,0.2313
diego_moreira__bel,Diego Moreira,BEL,MID,ukendt,Ukendt,10,0,0,4,2,0,2,2.5,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.4,0.45,0.0,0.0
dilshod_komilov__uzb,Dilshod Komilov,UZB,DEF,ukendt,Ukendt,6,2,0,0,0,0,0,1.5,0.5,0.0,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.45,0.1498,0.1498
diney_borges__cpv,Diney Borges,CPV,DEF,ukendt,Ukendt,74,22,0,22,0,0,22,18.5,5.5,0.0,5.5,0.297,0.0,0.297,0.297,0.0,0.297,0.45,0.1336,0.1336
diogo_costa__por,Diogo Costa,POR,GK,ukendt,Ukendt,59,42,0,6,4,0,2,14.75,10.5,0.0,1.5,0.712,0.0,0.102,0.712,0.0,0.102,0.45,0.3204,0.3204
diogo_dalot__por,Diogo Dalot,POR,DEF,ukendt,Ukendt,62,28,0,9,2,0,7,15.5,7.0,0.0,2.25,0.452,0.0,0.145,0.452,0.0,0.145,0.45,0.2034,0.2034
djed_spence__eng,Djed Spence,ENG,DEF,ukendt,Ukendt,8,3,0,0,0,0,0,2.0,0.75,0.0,0.0,0.375,0.0,0.0,0.375,0.0,0.0,0.45,0.1688,0.1688
djibril_sow__sui,Djibril Sow,SUI,MID,ukendt,Ukendt,93,24,0,25,11,0,14,23.25,6.0,0.0,6.25,0.258,0.0,0.269,0.258,0.0,0.269,0.45,0.1161,0.1161
dodi_lukebakio__bel,Dodi Lukebakio,BEL,FWD,ukendt,Ukendt,72,11,0,27,2,0,24,18.0,2.75,0.0,6.75,0.153,0.0,0.375,0.153,0.0,0.375,0.45,0.0688,0.0688
dominic_hyam__sco,Dominic Hyam,SCO,DEF,ukendt,Ukendt,36,1,0,30,0,0,30,9.0,0.25,0.0,7.5,0.028,0.0,0.833,0.028,0.0,0.833,0.45,0.0126,0.0126
dominik_kotarski__cro,Dominik Kotarski,CRO,GK,ukendt,Ukendt,26,2,0,11,0,0,11,6.5,0.5,0.0,2.75,0.077,0.0,0.423,0.077,0.0,0.423,0.45,0.0346,0.0346
dominik_livakovi__cro,Dominik Livakovic,CRO,GK,ukendt,Ukendt,116,74,0,3,0,0,2,29.0,18.5,0.0,0.75,0.638,0.0,0.026,0.638,0.0,0.026,0.45,0.2871,0.2871
dominique_simon__hai,Dominique Simon,HAI,MID,ukendt,Ukendt,1,1,0,0,0,0,0,0.25,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.45,0.45,0.45
don_deedson_louicius__hai,Don Deedson Louicius,HAI,FWD,ukendt,Ukendt,53,19,0,16,0,0,16,13.25,4.75,0.0,4.0,0.358,0.0,0.302,0.358,0.0,0.302,0.45,0.1611,0.1611
dong_gyeong_lee__kor,Dong-gyeong Lee,KOR,MID,ukendt,Ukendt,85,10,0,52,7,0,45,21.25,2.5,0.0,13.0,0.118,0.0,0.612,0.118,0.0,0.612,0.45,0.0531,0.0531
donyell_malen__ned,Donyell Malen,NED,FWD,ukendt,Ukendt,82,24,0,16,5,0,11,20.5,6.0,0.0,4.0,0.293,0.0,0.195,0.293,0.0,0.195,0.45,0.1318,0.1318
dostonbek_khamdamov__uzb,Dostonbek Khamdamov,UZB,MID,ukendt,Ukendt,112,19,0,62,0,0,62,28.0,4.75,0.0,15.5,0.17,0.0,0.554,0.17,0.0,0.554,0.45,0.0765,0.0765
douglas_santos__bra,Douglas Santos,BRA,DEF,ukendt,Ukendt,130,5,0,114,4,0,108,32.5,1.25,0.0,28.5,0.038,0.0,0.877,0.038,0.0,0.877,0.45,0.0171,0.0171
duckens_nazon__hai,Duckens Nazon,HAI,FWD,ukendt,Ukendt,98,60,0,17,0,0,17,24.5,15.0,0.0,4.25,0.612,0.0,0.173,0.612,0.0,0.173,0.45,0.2754,0.2754
duje_aleta_car__cro,Duje Caleta-Car,CRO,DEF,ukendt,Ukendt,105,32,0,37,0,0,37,26.25,8.0,0.0,9.25,0.305,0.0,0.352,0.305,0.0,0.352,0.45,0.1372,0.1372
duke_lacroix__hai,Duke Lacroix,HAI,DEF,ukendt,Ukendt,32,13,0,8,0,0,8,8.0,3.25,0.0,2.0,0.406,0.0,0.25,0.406,0.0,0.25,0.45,0.1827,0.1827
dylan_batubinsika__cod,Dylan Batubinsika,COD,DEF,ukendt,Ukendt,47,13,0,15,2,0,12,11.75,3.25,0.0,3.75,0.277,0.0,0.319,0.277,0.0,0.319,0.45,0.1246,0.1246
dylan_bronn__tun,Dylan Bronn,TUN,DEF,ukendt,Ukendt,125,51,0,58,5,0,53,31.25,12.75,0.0,14.5,0.408,0.0,0.464,0.408,0.0,0.464,0.45,0.1836,0.1836
d_enis_burni__bih,Dzenis Burnic,BIH,MID,ukendt,Ukendt,21,9,0,1,0,0,0,5.25,2.25,0.0,0.25,0.429,0.0,0.048,0.429,0.0,0.048,0.45,0.193,0.193
eberechi_eze__eng,Eberechi Eze,ENG,MID,ukendt,Ukendt,37,4,0,12,6,0,6,9.25,1.0,0.0,3.0,0.108,0.0,0.324,0.108,0.0,0.324,0.45,0.0486,0.0486
der_milit_o__bra,Eder Militão,BRA,DEF,ukendt,Ukendt,88,33,0,29,21,0,8,22.0,8.25,0.0,7.25,0.375,0.0,0.33,0.375,0.0,0.33,0.45,0.1688,0.1688
ederson_moraes__bra,Ederson Moraes,BRA,GK,ukendt,Ukendt,110,31,0,29,14,0,15,27.5,7.75,0.0,7.25,0.282,0.0,0.264,0.282,0.0,0.264,0.45,0.1269,0.1269
edin_dzeko__bih,Edin Dzeko,BIH,FWD,ukendt,Ukendt,185,136,0,29,11,0,18,46.25,34.0,0.0,7.25,0.735,0.0,0.157,0.735,0.0,0.157,0.45,0.3308,0.3308
edmilson_junior__qat,Edmilson Junior,QAT,FWD,ukendt,Ukendt,21,10,0,6,0,0,6,5.25,2.5,0.0,1.5,0.476,0.0,0.286,0.476,0.0,0.286,0.45,0.2142,0.2142
edo_kayembe__cod,Edo Kayembe,COD,MID,ukendt,Ukendt,82,22,0,33,13,0,20,20.5,5.5,0.0,8.25,0.268,0.0,0.402,0.268,0.0,0.402,0.45,0.1206,0.1206
edouard_mendy__sen,Edouard Mendy,SEN,GK,ukendt,Ukendt,102,56,0,36,10,0,25,25.5,14.0,0.0,9.0,0.549,0.0,0.353,0.549,0.0,0.353,0.45,0.247,0.247
edson_alvarez__mex,Edson Alvarez,MEX,MID,ukendt,Ukendt,164,86,0,48,9,0,39,41.0,21.5,0.0,12.0,0.524,0.0,0.293,0.524,0.0,0.293,0.45,0.2358,0.2358
eduardo_camavinga__fra,Eduardo Camavinga,FRA,MID,ukendt,Ukendt,77,14,0,36,12,0,24,19.25,3.5,0.0,9.0,0.182,0.0,0.468,0.182,0.0,0.468,0.45,0.0819,0.0819
egil_selvik__nor,Egil Selvik,NOR,GK,ukendt,Ukendt,35,4,0,2,0,0,2,8.75,1.0,0.0,0.5,0.114,0.0,0.057,0.114,0.0,0.057,0.45,0.0513,0.0513
ehsan_hajsafi__irn,Ehsan Hajsafi,IRN,DEF,ukendt,Ukendt,230,118,0,59,2,0,55,57.5,29.5,0.0,14.75,0.513,0.0,0.257,0.513,0.0,0.257,0.45,0.2308,0.2308
el_hadji_malick_diouf__sen,El Hadji Malick Diouf,SEN,DEF,ukendt,Ukendt,32,14,0,9,2,0,6,8.0,3.5,0.0,2.25,0.438,0.0,0.281,0.438,0.0,0.281,0.45,0.1971,0.1971
el_mahdi_soliman__egy,El Mahdi Soliman,EGY,GK,ukendt,Ukendt,13,0,0,3,0,0,3,3.25,0.0,0.0,0.75,0.0,0.0,0.231,0.0,0.0,0.231,0.45,0.0,0.0
el_mehdi_al_harrar__mar,El Mehdi Al Harrar,MAR,GK,ukendt,Ukendt,30,7,0,9,0,0,7,7.5,1.75,0.0,2.25,0.233,0.0,0.3,0.233,0.0,0.3,0.45,0.1049,0.1049
el_mehdi_benabid__mar,El Mehdi Benabid,MAR,GK,ukendt,Ukendt,55,5,0,31,0,0,31,13.75,1.25,0.0,7.75,0.091,0.0,0.564,0.091,0.0,0.564,0.45,0.041,0.041
eldor_shomurodov__uzb,Eldor Shomurodov,UZB,FWD,ukendt,Ukendt,120,84,0,24,8,0,16,30.0,21.0,0.0,6.0,0.7,0.0,0.2,0.7,0.0,0.2,0.45,0.315,0.315
elias_achouri__tun,Elias Achouri,TUN,MID,ukendt,Ukendt,58,22,0,27,4,0,23,14.5,5.5,0.0,6.75,0.379,0.0,0.466,0.379,0.0,0.466,0.45,0.1706,0.1706
elias_saad__tun,Elias Saad,TUN,MID,ukendt,Ukendt,43,10,0,23,7,0,15,10.75,2.5,0.0,5.75,0.233,0.0,0.535,0.233,0.0,0.535,0.45,0.1049,0.1049
eliesse_ben_seghir__mar,Eliesse Ben Seghir,MAR,MID,ukendt,Ukendt,39,13,0,15,0,0,13,9.75,3.25,0.0,3.75,0.333,0.0,0.385,0.333,0.0,0.385,0.45,0.1498,0.1498
elijah_just__nzl,Elijah Just,NZL,MID,ukendt,Ukendt,49,29,0,4,0,0,4,12.25,7.25,0.0,1.0,0.592,0.0,0.082,0.592,0.0,0.082,0.45,0.2664,0.2664
elisha_owusu__gha,Elisha Owusu,GHA,MID,ukendt,Ukendt,52,10,0,23,3,0,20,13.0,2.5,0.0,5.75,0.192,0.0,0.442,0.192,0.0,0.442,0.45,0.0864,0.0864
elliot_anderson__eng,Elliot Anderson,ENG,MID,ukendt,Ukendt,8,6,0,1,0,0,1,2.0,1.5,0.0,0.25,0.75,0.0,0.125,0.75,0.0,0.125,0.45,0.3375,0.3375
elliot_stroud__swe,Elliot Stroud,SWE,DEF,ukendt,Ukendt,3,0,0,1,0,0,1,0.75,0.0,0.0,0.25,0.0,0.0,0.333,0.0,0.0,0.333,0.45,0.0,0.0
ellyes_skhiri__tun,Ellyes Skhiri,TUN,MID,ukendt,Ukendt,118,79,0,35,10,0,25,29.5,19.75,0.0,8.75,0.669,0.0,0.297,0.669,0.0,0.297,0.45,0.3011,0.3011
eloy_room__cuw,Eloy Room,CUW,GK,ukendt,Ukendt,83,68,0,14,0,0,14,20.75,17.0,0.0,3.5,0.819,0.0,0.169,0.819,0.0,0.169,0.45,0.3686,0.3686
elye_wahi__civ,Elye Wahi,CIV,FWD,ukendt,Ukendt,3,2,0,0,0,0,0,0.75,0.5,0.0,0.0,0.667,0.0,0.0,0.667,0.0,0.0,0.45,0.3002,0.3002
emam_ashour__egy,Emam Ashour,EGY,MID,ukendt,Ukendt,70,19,0,33,12,0,21,17.5,4.75,0.0,8.25,0.271,0.0,0.471,0.271,0.0,0.471,0.45,0.122,0.122
emil_holm__swe,Emil Holm,SWE,DEF,ukendt,Ukendt,34,6,0,16,2,0,14,8.5,1.5,0.0,4.0,0.176,0.0,0.471,0.176,0.0,0.471,0.45,0.0792,0.0792
emiliano_mart_nez__arg,Emiliano Martinez,ARG,GK,ukendt,Ukendt,79,59,0,10,0,0,6,19.75,14.75,0.0,2.5,0.747,0.0,0.127,0.747,0.0,0.127,0.45,0.3362,0.3362
emiliano_martinez_toranza__uru,Emiliano Martinez Toranza,URU,MID,ukendt,Ukendt,36,4,0,14,6,0,8,9.0,1.0,0.0,3.5,0.111,0.0,0.389,0.111,0.0,0.389,0.45,0.05,0.05
emmanuel_agbadou__civ,Emmanuel Agbadou,CIV,DEF,ukendt,Ukendt,66,14,0,29,0,0,29,16.5,3.5,0.0,7.25,0.212,0.0,0.439,0.212,0.0,0.439,0.45,0.0954,0.0954
endrick__bra,Endrick,BRA,FWD,ukendt,Ukendt,29,2,0,10,4,0,6,7.25,0.5,0.0,2.5,0.069,0.0,0.345,0.069,0.0,0.345,0.45,0.0311,0.0311
enner_valencia__ecu,Enner Valencia,ECU,FWD,ukendt,Ukendt,156,89,0,50,15,0,31,39.0,22.25,0.0,12.5,0.571,0.0,0.321,0.571,0.0,0.321,0.45,0.257,0.257
enzo_fern_ndez__arg,Enzo Fernandez,ARG,MID,ukendt,Ukendt,48,33,0,6,2,0,3,12.0,8.25,0.0,1.5,0.688,0.0,0.125,0.688,0.0,0.125,0.45,0.3096,0.3096
eray_c_mert__sui,Eray Cömert,SUI,DEF,ukendt,Ukendt,82,13,0,27,2,0,25,20.5,3.25,0.0,6.75,0.159,0.0,0.329,0.159,0.0,0.329,0.45,0.0716,0.0716
erick_davis__pan,Eric Davis,PAN,DEF,ukendt,Ukendt,246,88,0,107,13,0,94,61.5,22.0,0.0,26.75,0.358,0.0,0.435,0.358,0.0,0.435,0.45,0.1611,0.1611
eric_garcia__esp,Eric Garcia,ESP,DEF,ukendt,Ukendt,80,16,0,45,4,0,41,20.0,4.0,0.0,11.25,0.2,0.0,0.562,0.2,0.0,0.562,0.45,0.09,0.09
eric_smith__swe,Eric Smith,SWE,DEF,ukendt,Ukendt,4,1,0,1,1,0,0,1.0,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.45,0.1125,0.1125
erick_sanchez__mex,Erick Sanchez,MEX,MID,ukendt,Ukendt,91,17,0,45,0,0,45,22.75,4.25,0.0,11.25,0.187,0.0,0.495,0.187,0.0,0.495,0.45,0.0842,0.0842
erik_lira__mex,Erik Lira,MEX,MID,ukendt,Ukendt,81,16,0,45,0,0,45,20.25,4.0,0.0,11.25,0.198,0.0,0.556,0.198,0.0,0.556,0.45,0.0891,0.0891
erling_haaland__nor,Erling Haaland,NOR,FWD,ukendt,Ukendt,68,47,0,18,10,0,8,17.0,11.75,0.0,4.5,0.691,0.0,0.265,0.691,0.0,0.265,0.45,0.311,0.311
ermedin_demirovic__bih,Ermedin Demirovic,BIH,FWD,ukendt,Ukendt,58,32,0,13,6,0,6,14.5,8.0,0.0,3.25,0.552,0.0,0.224,0.552,0.0,0.224,0.45,0.2484,0.2484
ermin_mahmic__bih,Ermin Mahmic,BIH,MID,ukendt,Ukendt,1,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0
esmir_bajraktarevic__bih,Esmir Bajraktarevic,BIH,MID,ukendt,Ukendt,19,7,0,4,0,0,4,4.75,1.75,0.0,1.0,0.368,0.0,0.211,0.368,0.0,0.211,0.45,0.1656,0.1656
evan_n_dicka__civ,Evan N'Dicka,CIV,DEF,ukendt,Ukendt,40,27,0,8,1,0,7,10.0,6.75,0.0,2.0,0.675,0.0,0.2,0.675,0.0,0.2,0.45,0.3038,0.3038
evann_guessand__civ,Evann Guessand,CIV,FWD,ukendt,Ukendt,25,13,0,0,0,0,0,6.25,3.25,0.0,0.0,0.52,0.0,0.0,0.52,0.0,0.0,0.45,0.234,0.234
everardo_lopez__mex,Everardo Lopez,MEX,DEF,ukendt,Ukendt,30,10,0,12,0,0,12,7.5,2.5,0.0,3.0,0.333,0.0,0.4,0.333,0.0,0.4,0.45,0.1498,0.1498
evidence_makgopa__rsa,Evidence Makgopa,RSA,FWD,ukendt,Ukendt,60,15,0,30,0,0,30,15.0,3.75,0.0,7.5,0.25,0.0,0.5,0.25,0.0,0.5,0.45,0.1125,0.1125
evren_eren_elmali__tur,Evren Eren Elmali,TUR,DEF,ukendt,Ukendt,45,13,0,15,1,0,12,11.25,3.25,0.0,3.75,0.289,0.0,0.333,0.289,0.0,0.333,0.45,0.13,0.13
exequiel_palacios__arg,Exequiel Palacios,ARG,MID,ukendt,Ukendt,95,9,0,32,19,0,13,23.75,2.25,0.0,8.0,0.095,0.0,0.337,0.095,0.0,0.337,0.45,0.0428,0.0428
ezri_konsa__eng,Ezri Konsa,ENG,DEF,ukendt,Ukendt,31,14,0,5,0,0,5,7.75,3.5,0.0,1.25,0.452,0.0,0.161,0.452,0.0,0.161,0.45,0.2034,0.2034
fabian_rieder__sui,Fabian Rieder,SUI,MID,ukendt,Ukendt,43,14,0,10,1,0,9,10.75,3.5,0.0,2.5,0.326,0.0,0.233,0.326,0.0,0.233,0.45,0.1467,0.1467
fabian_ruiz__esp,Fabian Ruiz,ESP,MID,ukendt,Ukendt,88,32,0,33,7,0,26,22.0,8.0,0.0,8.25,0.364,0.0,0.375,0.364,0.0,0.375,0.45,0.1638,0.1638
facundo_pellistri__uru,Facundo Pellistri,URU,FWD,ukendt,Ukendt,50,32,0,9,3,0,5,12.5,8.0,0.0,2.25,0.64,0.0,0.18,0.64,0.0,0.18,0.45,0.288,0.288
facundo_torres__uru,Facundo Torres,URU,FWD,ukendt,Ukendt,65,6,0,24,2,0,21,16.25,1.5,0.0,6.0,0.092,0.0,0.369,0.092,0.0,0.369,0.45,0.0414,0.0414
fahad_talib__irq,Fahad Talib,IRQ,GK,ukendt,Ukendt,131,20,0,55,3,0,52,32.75,5.0,0.0,13.75,0.153,0.0,0.42,0.153,0.0,0.42,0.45,0.0688,0.0688
fares_cha_bi__alg,Fares Chaibi,ALG,MID,ukendt,Ukendt,52,19,0,18,2,0,16,13.0,4.75,0.0,4.5,0.365,0.0,0.346,0.365,0.0,0.346,0.45,0.1642,0.1642
fares_ghedjemis__alg,Fares Ghedjemis,ALG,FWD,ukendt,Ukendt,3,0,0,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0
farrukh_sayfiev__uzb,Farrukh Sayfiev,UZB,DEF,ukendt,Ukendt,138,50,0,47,0,0,46,34.5,12.5,0.0,11.75,0.362,0.0,0.341,0.362,0.0,0.341,0.45,0.1629,0.1629
federico_valverde__uru,Federico Valverde,URU,MID,ukendt,Ukendt,101,64,0,24,8,0,16,25.25,16.0,0.0,6.0,0.634,0.0,0.238,0.634,0.0,0.238,0.45,0.2853,0.2853
federico_vi_as__uru,Federico Vinas,URU,FWD,ukendt,Ukendt,30,5,0,18,14,0,4,7.5,1.25,0.0,4.5,0.167,0.0,0.6,0.167,0.0,0.6,0.45,0.0752,0.0752
felix_nmecha__ger,Felix Nmecha,GER,MID,ukendt,Ukendt,39,2,0,26,6,0,20,9.75,0.5,0.0,6.5,0.051,0.0,0.667,0.051,0.0,0.667,0.45,0.0229,0.0229
ferdi_kadioglu__tur,Ferdi Kadioglu,TUR,DEF,ukendt,Ukendt,46,27,0,15,14,0,1,11.5,6.75,0.0,3.75,0.587,0.0,0.326,0.587,0.0,0.326,0.45,0.2642,0.2642
ferjani_sassi__tun,Ferjani Sassi,TUN,MID,ukendt,Ukendt,172,81,0,55,0,0,54,43.0,20.25,0.0,13.75,0.471,0.0,0.32,0.471,0.0,0.32,0.45,0.212,0.212
fermin_lopez__esp,Fermin Lopez,ESP,MID,ukendt,Ukendt,28,1,0,11,6,0,5,7.0,0.25,0.0,2.75,0.036,0.0,0.393,0.036,0.0,0.393,0.45,0.0162,0.0162
fernando_muslera__uru,Fernando Muslera,URU,GK,ukendt,Ukendt,204,133,0,52,10,0,41,51.0,33.25,0.0,13.0,0.652,0.0,0.255,0.652,0.0,0.255,0.45,0.2934,0.2934
ferr_n_torres__esp,Ferran Torres,ESP,FWD,ukendt,Ukendt,80,34,0,19,9,0,10,20.0,8.5,0.0,4.75,0.425,0.0,0.238,0.425,0.0,0.238,0.45,0.1912,0.1912
fidel_escobar__pan,Fidel Escobar,PAN,DEF,ukendt,Ukendt,180,89,0,70,11,0,58,45.0,22.25,0.0,17.5,0.494,0.0,0.389,0.494,0.0,0.389,0.45,0.2223,0.2223
findlay_curtis__sco,Findlay Curtis,SCO,FWD,ukendt,Ukendt,3,0,0,0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0
finn_dahmen__ger,Finn Dahmen,GER,GK,ukendt,Ukendt,8,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0
