player_id,player_name,team_id,position,price_m,transfermarkt_player_id,transfermarkt_profile_url,transfermarkt_national_url,transfermarkt_caps_goals_link_found,transfermarkt_table_source,tm_caps,tm_goals,tm_rows_total,tm_appeared_or_started_rows,tm_started_estimate_total,tm_on_bench_total,tm_not_in_squad_total,recent_20_started_estimate,recent_20_on_bench,recent_20_not_in_squad,recent_20_start_share,recent_10_start_share,last_national_row_date,national_team_usage_score,scraped_at
mart_n_zubimendi__esp,Martin Zubimendi,ESP,MID,3.5,423440,https://www.transfermarkt.com/martin-zubimendi/profil/spieler/423440,https://www.transfermarkt.de/martin-zubimendi/nationalmannschaft/spieler/423440/verein_id/3375,True,ceapi_performance_game,25.0,3.0,68,38,17,0,30,13,0,4,0.65,0.5,2026-06-04,0.5825,2026-06-05T10:10:24
harry_kane__eng,Harry Kane,ENG,FWD,9.5,132098,https://www.transfermarkt.com/harry-kane/profil/spieler/132098,https://www.transfermarkt.de/harry-kane/nationalmannschaft/spieler/132098/verein_id/3299,True,ceapi_performance_game,112.0,78.0,140,123,99,0,17,15,0,3,0.75,0.7,2026-03-31,0.7875,2026-06-05T10:11:12
lamine_yamal__esp,Lamine Yamal,ESP,FWD,9.0,937958,https://www.transfermarkt.com/lamine-yamal/profil/spieler/937958,https://www.transfermarkt.de/lamine-yamal/nationalmannschaft/spieler/937958/verein_id/3375,True,ceapi_performance_game,25.0,6.0,37,26,21,0,11,11,0,9,0.55,0.4,2026-06-04,0.5025,2026-06-05T10:11:26
erling_haaland__nor,Erling Haaland,NOR,FWD,8.5,418560,https://www.transfermarkt.com/erling-haaland/profil/spieler/418560,https://www.transfermarkt.de/erling-haaland/nationalmannschaft/spieler/418560/verein_id/3440,True,ceapi_performance_game,49.0,55.0,68,50,47,0,18,17,0,3,0.85,0.7,2026-06-01,0.8385,2026-06-05T10:11:39
lionel_messi__arg,Lionel Messi,ARG,FWD,8.0,28003,https://www.transfermarkt.com/lionel-messi/profil/spieler/28003,https://www.transfermarkt.de/lionel-messi/nationalmannschaft/spieler/28003/verein_id/3437,True,ceapi_performance_game,198.0,116.0,270,205,178,0,65,11,0,7,0.55,0.5,2026-03-31,0.6275,2026-06-05T10:11:55
lautaro_mart_nez__arg,Lautaro Martinez,ARG,FWD,8.0,406625,https://www.transfermarkt.com/lautaro-martinez/profil/spieler/406625,https://www.transfermarkt.de/lautaro-martinez/nationalmannschaft/spieler/406625/verein_id/3437,True,ceapi_performance_game,75.0,36.0,102,83,53,0,19,8,0,5,0.4,0.3,2026-03-31,0.495,2026-06-05T10:12:09
florian_wirtz__ger,Florian Wirtz,GER,MID,7.5,598577,https://www.transfermarkt.com/florian-wirtz/profil/spieler/598577,https://www.transfermarkt.de/florian-wirtz/nationalmannschaft/spieler/598577/verein_id/3262,True,ceapi_performance_game,40.0,11.0,67,45,32,0,22,17,0,2,0.85,1.0,2026-05-31,0.8775,2026-06-05T10:12:22
michael_olise__fra,Michael Olise,FRA,FWD,7.0,566723,https://www.transfermarkt.com/michael-olise/profil/spieler/566723,https://www.transfermarkt.de/michael-olise/nationalmannschaft/spieler/566723/verein_id/3377,True,ceapi_performance_game,16.0,4.0,19,19,12,0,0,12,0,0,0.632,0.7,2026-06-04,0.5866,2026-06-05T10:12:36
kevin_de_bruyne__bel,Kevin De Bruyne,BEL,MID,7.0,88755,https://www.transfermarkt.com/kevin-de-bruyne/profil/spieler/88755,https://www.transfermarkt.de/kevin-de-bruyne/nationalmannschaft/spieler/88755/verein_id/3382,True,ceapi_performance_game,118.0,36.0,187,125,110,0,62,14,0,6,0.7,0.8,2026-06-02,0.785,2026-06-05T10:12:51
cristiano_ronaldo__por,Cristiano Ronaldo,POR,FWD,7.0,8198,https://www.transfermarkt.com/cristiano-ronaldo/profil/spieler/8198,https://www.transfermarkt.de/cristiano-ronaldo/nationalmannschaft/spieler/8198/verein_id/3300,True,ceapi_performance_game,226.0,143.0,289,229,210,0,60,15,0,4,0.75,0.7,2026-03-31,0.7875,2026-06-05T10:13:06
bruno_fernandes__por,Bruno Fernandes,POR,MID,7.0,240306,https://www.transfermarkt.com/bruno-fernandes/profil/spieler/240306,https://www.transfermarkt.de/bruno-fernandes/nationalmannschaft/spieler/240306/verein_id/3300,True,ceapi_performance_game,87.0,28.0,107,100,71,0,7,18,0,2,0.9,0.9,2026-03-31,0.92,2026-06-05T10:13:21
raphinha__bra,Raphinha,BRA,FWD,6.5,411295,https://www.transfermarkt.com/raphinha/profil/spieler/411295,https://www.transfermarkt.de/raphinha/nationalmannschaft/spieler/411295/verein_id/3439,True,ceapi_performance_game,38.0,11.0,54,39,33,0,15,11,0,8,0.55,0.4,2026-05-31,0.5545,2026-06-05T10:13:34
jeremy_doku__bel,Jeremy Doku,BEL,FWD,6.5,486049,https://www.transfermarkt.com/jeremy-doku/profil/spieler/486049,https://www.transfermarkt.de/jeremy-doku/nationalmannschaft/spieler/486049/verein_id/3382,True,ceapi_performance_game,42.0,7.0,74,52,32,0,22,16,0,2,0.8,0.9,2026-06-02,0.833,2026-06-05T10:13:48
jamal_musiala__ger,Jamal Musiala,GER,MID,6.5,580195,https://www.transfermarkt.com/jamal-musiala/profil/spieler/580195,https://www.transfermarkt.de/jamal-musiala/nationalmannschaft/spieler/580195/verein_id/3262,True,ceapi_performance_game,41.0,9.0,67,45,28,0,22,7,0,12,0.35,0.1,2026-05-31,0.3815,2026-06-05T10:14:02
cody_gakpo__ned,Cody Gakpo,NED,FWD,6.5,434675,https://www.transfermarkt.com/cody-gakpo/profil/spieler/434675,https://www.transfermarkt.de/cody-gakpo/nationalmannschaft/spieler/434675/verein_id/3379,True,ceapi_performance_game,49.0,19.0,63,53,42,0,10,19,0,0,0.95,1.0,2026-06-03,0.9685,2026-06-05T10:14:16
bukayo_saka__eng,Bukayo Saka,ENG,FWD,6.5,433177,https://www.transfermarkt.com/bukayo-saka/profil/spieler/433177,https://www.transfermarkt.de/bukayo-saka/nationalmannschaft/spieler/433177/verein_id/3299,True,ceapi_performance_game,48.0,14.0,77,53,37,0,24,9,0,10,0.45,0.4,2026-03-31,0.5395,2026-06-05T10:14:30
viktor_gyokeres__swe,Viktor Gyökeres,SWE,FWD,6.0,325443,https://www.transfermarkt.com/viktor-gyokeres/profil/spieler/325443,https://www.transfermarkt.de/viktor-gyokeres/nationalmannschaft/spieler/325443/verein_id/3557,True,ceapi_performance_game,33.0,20.0,85,36,24,0,49,13,0,7,0.65,0.7,2026-06-04,0.6645,2026-06-05T10:14:44
tijjani_reijnders__ned,Tijjani Reijnders,NED,MID,6.0,460939,https://www.transfermarkt.com/tijjani-reijnders/profil/spieler/460939,https://www.transfermarkt.de/tijjani-reijnders/nationalmannschaft/spieler/460939/verein_id/3379,True,ceapi_performance_game,31.0,7.0,35,34,26,0,1,15,0,0,0.75,0.6,2026-06-03,0.6865,2026-06-05T10:14:58
serge_gnabry__ger,Serge Gnabry,GER,FWD,6.0,159471,https://www.transfermarkt.com/serge-gnabry/profil/spieler/159471,https://www.transfermarkt.de/serge-gnabry/nationalmannschaft/spieler/159471/verein_id/3262,True,ceapi_performance_game,59.0,26.0,114,62,48,0,52,11,0,6,0.55,0.8,2026-03-30,0.7025,2026-06-05T10:15:17
pedri__esp,Pedri,ESP,MID,6.0,683840,https://www.transfermarkt.com/pedri/profil/spieler/683840,https://www.transfermarkt.de/pedri/nationalmannschaft/spieler/683840/verein_id/3375,True,ceapi_performance_game,40.0,5.0,72,42,31,0,30,11,0,4,0.55,0.5,2026-06-04,0.5875,2026-06-05T10:15:31
nick_woltemade__ger,Nick Woltemade,GER,FWD,6.0,455661,https://www.transfermarkt.com/nick-woltemade/profil/spieler/455661,https://www.transfermarkt.de/nick-woltemade/nationalmannschaft/spieler/455661/verein_id/3262,True,ceapi_performance_game,11.0,4.0,11,11,9,0,0,9,0,0,0.818,0.8,2026-05-31,0.6939,2026-06-05T10:15:46
juli_n_lvarez__arg,Julian Alvarez,ARG,FWD,6.0,576024,https://www.transfermarkt.com/julian-alvarez/profil/spieler/576024,https://www.transfermarkt.de/julian-alvarez/nationalmannschaft/spieler/576024/verein_id/3437,True,ceapi_performance_game,51.0,14.0,70,60,36,0,10,16,0,2,0.8,0.6,2026-03-31,0.79,2026-06-05T10:15:59
jude_bellingham__eng,Jude Bellingham,ENG,MID,6.0,581678,https://www.transfermarkt.com/jude-bellingham/profil/spieler/581678,https://www.transfermarkt.de/jude-bellingham/nationalmannschaft/spieler/581678/verein_id/3299,True,ceapi_performance_game,46.0,6.0,74,59,36,0,15,10,0,7,0.5,0.2,2026-03-31,0.509,2026-06-05T10:16:13
hugo_ekitike__fra,Hugo Ekitike,FRA,FWD,6.0,709726,https://www.transfermarkt.com/hugo-ekitike/profil/spieler/709726,https://www.transfermarkt.de/hugo-ekitike/nationalmannschaft/spieler/709726/verein_id/3377,True,ceapi_performance_game,8.0,2.0,8,8,3,0,0,3,0,0,0.375,0.375,2026-03-29,0.332,2026-06-05T10:16:30
son_heung_min__kor,Heung-Min Son,KOR,FWD,6.0,91845,https://www.transfermarkt.com/heung-min-son/profil/spieler/91845,https://www.transfermarkt.de/heung-min-son/nationalmannschaft/spieler/91845/verein_id/3589,True,ceapi_performance_game,145.0,56.0,213,152,121,0,61,11,0,5,0.55,0.7,2026-06-04,0.6775,2026-06-05T10:16:45
darwin_nunez__uru,Darwin Nunez,URU,FWD,6.0,546543,https://www.transfermarkt.com/darwin-nunez/profil/spieler/546543,https://www.transfermarkt.de/darwin-nunez/nationalmannschaft/spieler/546543/verein_id/3449,True,ceapi_performance_game,38.0,13.0,75,44,28,0,31,7,0,10,0.35,0.1,2026-03-31,0.3695,2026-06-05T10:17:00
charles_de_ketelaere__bel,Charles De Ketelaere,BEL,FWD,6.0,435772,https://www.transfermarkt.com/charles-de-ketelaere/profil/spieler/435772,https://www.transfermarkt.de/charles-de-ketelaere/nationalmannschaft/spieler/435772/verein_id/3382,True,ceapi_performance_game,29.0,5.0,69,44,13,0,25,9,0,3,0.45,0.6,2026-06-02,0.5135,2026-06-05T10:17:14
vitinha__por,Vitinha,POR,MID,5.5,487469,https://www.transfermarkt.com/vitinha/profil/spieler/487469,https://www.transfermarkt.de/vitinha/nationalmannschaft/spieler/487469/verein_id/3300,True,ceapi_performance_game,37.0,0.0,52,48,23,0,4,15,0,1,0.75,0.8,2026-03-31,0.7605,2026-06-05T10:17:27
thiago_almada__arg,Thiago Almada,ARG,MID,5.5,576028,https://www.transfermarkt.com/thiago-almada/profil/spieler/576028,https://www.transfermarkt.de/thiago-almada/nationalmannschaft/spieler/576028/verein_id/3437,True,ceapi_performance_game,14.0,4.0,48,24,9,0,24,9,0,8,0.45,0.6,2026-03-31,0.4535,2026-06-05T10:17:40
rafael_le_o__por,Rafael Leão,POR,FWD,5.5,357164,https://www.transfermarkt.com/rafael-leao/profil/spieler/357164,https://www.transfermarkt.de/rafael-leao/nationalmannschaft/spieler/357164/verein_id/3300,True,ceapi_performance_game,43.0,5.0,56,47,23,0,9,10,0,5,0.5,0.1,2026-03-31,0.472,2026-06-05T10:17:54
ousmane_demb_l__fra,Ousmane Dembele,FRA,FWD,5.5,288230,https://www.transfermarkt.com/ousmane-dembele/profil/spieler/288230,https://www.transfermarkt.de/ousmane-dembele/nationalmannschaft/spieler/288230/verein_id/3377,True,ceapi_performance_game,58.0,7.0,124,72,32,0,52,8,0,8,0.4,0.1,2026-06-04,0.445,2026-06-05T10:18:08
morgan_rogers__eng,Morgan Rogers,ENG,MID,5.5,503743,https://www.transfermarkt.com/morgan-rogers/profil/spieler/503743,https://www.transfermarkt.de/morgan-rogers/nationalmannschaft/spieler/503743/verein_id/3299,True,ceapi_performance_game,13.0,1.0,14,13,7,0,1,7,0,1,0.5,0.6,2026-03-31,0.477,2026-06-05T10:18:25
marcus_rashford__eng,Marcus Rashford,ENG,FWD,5.5,258923,https://www.transfermarkt.com/marcus-rashford/profil/spieler/258923,https://www.transfermarkt.de/marcus-rashford/nationalmannschaft/spieler/258923/verein_id/3299,True,ceapi_performance_game,70.0,18.0,127,81,31,0,46,5,0,10,0.25,0.3,2026-03-31,0.4125,2026-06-05T10:18:38
luis_d_az__col,Luis Diaz,COL,FWD,5.5,480692,https://www.transfermarkt.com/luis-diaz/profil/spieler/480692,https://www.transfermarkt.de/luis-diaz/nationalmannschaft/spieler/480692/verein_id/3816,True,ceapi_performance_game,73.0,22.0,90,76,61,0,14,19,0,1,0.95,1.0,2026-06-01,0.9725,2026-06-05T10:18:53
lucas_paqueta__bra,Lucas Paqueta,BRA,MID,5.5,444523,https://www.transfermarkt.com/lucas-paqueta/profil/spieler/444523,https://www.transfermarkt.de/lucas-paqueta/nationalmannschaft/spieler/444523/verein_id/3439,True,ceapi_performance_game,62.0,13.0,91,71,42,0,20,6,0,7,0.3,0.2,2026-05-31,0.415,2026-06-05T10:19:07
leroy_san__ger,Leroy Sane,GER,FWD,5.5,192565,https://www.transfermarkt.com/leroy-sane/profil/spieler/192565,https://www.transfermarkt.de/leroy-sane/nationalmannschaft/spieler/192565/verein_id/3262,True,ceapi_performance_game,75.0,16.0,130,84,52,0,46,8,0,8,0.4,0.3,2026-05-31,0.495,2026-06-05T10:19:21
leandro_trossard__bel,Leandro Trossard,BEL,FWD,5.5,144028,https://www.transfermarkt.com/leandro-trossard/profil/spieler/144028,https://www.transfermarkt.de/leandro-trossard/nationalmannschaft/spieler/144028/verein_id/3382,True,ceapi_performance_game,50.0,11.0,82,63,30,0,19,11,0,5,0.55,0.5,2026-06-02,0.6275,2026-06-05T10:19:34
kai_havertz__ger,Kai Havertz,GER,FWD,5.5,309400,https://www.transfermarkt.com/kai-havertz/profil/spieler/309400,https://www.transfermarkt.de/kai-havertz/nationalmannschaft/spieler/309400/verein_id/3262,True,ceapi_performance_game,57.0,21.0,91,66,44,0,25,6,0,13,0.3,0.2,2026-05-31,0.415,2026-06-05T10:19:48
francisco_concei_o__por,Francisco Conceicao,POR,FWD,5.5,487474,https://www.transfermarkt.com/francisco-conceicao/profil/spieler/487474,https://www.transfermarkt.de/francisco-conceicao/nationalmannschaft/spieler/487474/verein_id/3300,True,ceapi_performance_game,15.0,3.0,28,23,6,0,5,4,0,5,0.2,0.2,2026-03-31,0.22,2026-06-05T10:20:02
federico_valverde__uru,Federico Valverde,URU,MID,5.5,369081,https://www.transfermarkt.com/federico-valverde/profil/spieler/369081,https://www.transfermarkt.de/federico-valverde/nationalmannschaft/spieler/369081/verein_id/3449,True,ceapi_performance_game,73.0,9.0,101,77,64,0,24,11,0,8,0.55,0.4,2026-03-31,0.6025,2026-06-05T10:20:15
bernardo_silva__por,Bernardo Silva,POR,MID,5.5,241641,https://www.transfermarkt.com/bernardo-silva/profil/spieler/241641,https://www.transfermarkt.de/bernardo-silva/nationalmannschaft/spieler/241641/verein_id/3300,True,ceapi_performance_game,107.0,14.0,142,122,91,0,20,14,0,3,0.7,0.7,2026-03-31,0.76,2026-06-05T10:20:29
ayase_ueda__jpn,Ayase Ueda,JPN,FWD,5.5,589128,https://www.transfermarkt.com/ayase-ueda/profil/spieler/589128,https://www.transfermarkt.de/ayase-ueda/nationalmannschaft/spieler/589128/verein_id/3435,True,ceapi_performance_game,39.0,16.0,88,47,25,0,41,8,0,8,0.4,0.5,2026-05-31,0.501,2026-06-05T10:20:43
andrej_kramari__cro,Andrej Kramaric,CRO,FWD,5.5,46580,https://www.transfermarkt.com/andrej-kramaric/profil/spieler/46580,https://www.transfermarkt.de/andrej-kramaric/nationalmannschaft/spieler/46580/verein_id/3556,True,ceapi_performance_game,115.0,36.0,142,120,74,0,22,14,0,0,0.7,0.6,2026-06-02,0.735,2026-06-05T10:20:56
virgil_van_dijk__ned,Virgil van Dijk,NED,DEF,5.0,139208,https://www.transfermarkt.com/virgil-van-dijk/profil/spieler/139208,https://www.transfermarkt.de/virgil-van-dijk/nationalmannschaft/spieler/139208/verein_id/3379,True,ceapi_performance_game,91.0,12.0,133,99,90,0,34,18,0,2,0.9,1.0,2026-06-03,0.945,2026-06-05T10:21:10
unai_sim_n__esp,Unai Simon,ESP,GK,5.0,262396,https://www.transfermarkt.com/unai-simon/profil/spieler/262396,https://www.transfermarkt.de/unai-simon/nationalmannschaft/spieler/262396/verein_id/3375,True,ceapi_performance_game,57.0,0.0,80,70,57,0,10,11,0,7,0.55,0.7,2026-06-04,0.6775,2026-06-05T10:21:23
sadio_man__sen,Sadio Mane,SEN,FWD,5.0,200512,https://www.transfermarkt.com/sadio-mane/profil/spieler/200512,https://www.transfermarkt.de/sadio-mane/nationalmannschaft/spieler/200512/verein_id/3499,True,ceapi_performance_game,125.0,54.0,165,129,116,0,36,14,0,6,0.7,0.8,2026-05-31,0.785,2026-06-05T10:21:37
rodri_hernandez__esp,Rodri Hernandez,ESP,MID,5.0,357565,https://www.transfermarkt.com/rodri/profil/spieler/357565,https://www.transfermarkt.de/rodri/nationalmannschaft/spieler/357565/verein_id/3375,True,ceapi_performance_game,61.0,4.0,104,80,44,0,24,2,0,15,0.1,0.1,2026-06-04,0.28,2026-06-05T10:21:50
pedro_neto__por,Pedro Neto,POR,FWD,5.0,487465,https://www.transfermarkt.com/pedro-neto/profil/spieler/487465,https://www.transfermarkt.de/pedro-neto/nationalmannschaft/spieler/487465/verein_id/3300,True,ceapi_performance_game,23.0,2.0,71,32,15,0,39,12,0,5,0.6,0.7,2026-03-31,0.597,2026-06-05T10:22:04
omar_marmoush__egy,Omar Marmoush,EGY,FWD,5.0,445939,https://www.transfermarkt.com/omar-marmoush/profil/spieler/445939,https://www.transfermarkt.de/omar-marmoush/nationalmannschaft/spieler/445939/verein_id/3672,True,ceapi_performance_game,49.0,11.0,72,50,41,0,22,11,0,7,0.55,0.8,2026-05-28,0.6985,2026-06-05T10:22:18
oliver_baumann__ger,Oliver Baumann,GER,GK,5.0,55089,https://www.transfermarkt.com/oliver-baumann/profil/spieler/55089,https://www.transfermarkt.de/oliver-baumann/nationalmannschaft/spieler/55089/verein_id/3262,True,ceapi_performance_game,12.0,0.0,42,42,12,0,0,12,0,0,0.6,0.8,2026-05-31,0.578,2026-06-05T10:22:32
nico_paz__arg,Nico Paz,ARG,MID,5.0,948294,https://www.transfermarkt.com/nico-paz/profil/spieler/948294,https://www.transfermarkt.de/nico-paz/nationalmannschaft/spieler/948294/verein_id/3437,True,ceapi_performance_game,8.0,1.0,16,15,3,0,1,3,0,1,0.188,0.3,2026-03-31,0.2104,2026-06-05T10:22:45
mohamed_salah__egy,Mohamed Salah,EGY,FWD,5.0,148455,https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,https://www.transfermarkt.de/mohamed-salah/nationalmannschaft/spieler/148455/verein_id/3672,True,ceapi_performance_game,113.0,65.0,178,118,109,0,60,10,0,9,0.5,0.6,2026-05-28,0.625,2026-06-05T10:23:00
maxi_araujo__uru,Maxi Araujo,URU,MID,5.0,572675,https://www.transfermarkt.com/maxi-araujo/profil/spieler/572675,https://www.transfermarkt.de/maxi-araujo/nationalmannschaft/spieler/572675/verein_id/3449,True,ceapi_performance_game,28.0,3.0,36,28,26,0,8,14,0,5,0.7,0.5,2026-03-31,0.622,2026-06-05T10:23:14
marquinhos__bra,Marquinhos,BRA,DEF,5.0,181767,https://www.transfermarkt.com/marquinhos/profil/spieler/181767,https://www.transfermarkt.de/marquinhos/nationalmannschaft/spieler/181767/verein_id/3439,True,ceapi_performance_game,104.0,7.0,155,128,93,0,27,15,0,4,0.75,0.5,2026-05-31,0.7375,2026-06-05T10:23:28
marcus_thuram__fra,Marcus Thuram,FRA,FWD,5.0,318528,https://www.transfermarkt.com/marcus-thuram/profil/spieler/318528,https://www.transfermarkt.de/marcus-thuram/nationalmannschaft/spieler/318528/verein_id/3377,True,ceapi_performance_game,34.0,3.0,73,46,17,0,27,6,0,6,0.3,0.4,2026-06-04,0.401,2026-06-05T10:23:42
manuel_neuer__ger,Manuel Neuer,GER,GK,5.0,17259,https://www.transfermarkt.com/manuel-neuer/profil/spieler/17259,https://www.transfermarkt.de/manuel-neuer/nationalmannschaft/spieler/17259/verein_id/3262,True,ceapi_performance_game,124.0,0.0,219,141,123,0,78,1,0,19,0.05,0.0,2026-05-31,0.2275,2026-06-05T10:23:56
lennart_karl__ger,Lennart Karl,GER,MID,5.0,1075147,https://www.transfermarkt.com/lennart-karl/profil/spieler/1075147,https://www.transfermarkt.de/lennart-karl/nationalmannschaft/spieler/1075147/verein_id/3262,True,ceapi_performance_game,3.0,0.0,3,3,1,0,0,1,0,0,0.333,0.333,2026-05-31,0.2784,2026-06-05T10:24:10
lee_kang_in__kor,Kang-In Lee,KOR,MID,5.0,557149,https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149,https://www.transfermarkt.de/kang-in-lee/nationalmannschaft/spieler/557149/verein_id/3589,True,ceapi_performance_game,47.0,11.0,87,54,33,0,33,10,0,5,0.5,0.5,2026-06-04,0.588,2026-06-05T10:24:23
jo_o_neves__por,João Neves,POR,MID,5.0,670681,https://www.transfermarkt.com/joao-neves/profil/spieler/670681,https://www.transfermarkt.de/joao-neves/nationalmannschaft/spieler/670681/verein_id/3300,True,ceapi_performance_game,21.0,3.0,32,30,12,0,2,9,0,2,0.45,0.6,2026-03-31,0.4815,2026-06-05T10:24:37
jo_o_cancelo__por,João Cancelo,POR,DEF,5.0,182712,https://www.transfermarkt.com/joao-cancelo/profil/spieler/182712,https://www.transfermarkt.de/joao-cancelo/nationalmannschaft/spieler/182712/verein_id/3300,True,ceapi_performance_game,66.0,12.0,121,84,59,0,37,9,0,8,0.45,0.5,2026-03-31,0.5725,2026-06-05T10:24:51
joshua_kimmich__ger,Joshua Kimmich,GER,MID,5.0,161056,https://www.transfermarkt.com/joshua-kimmich/profil/spieler/161056,https://www.transfermarkt.de/joshua-kimmich/nationalmannschaft/spieler/161056/verein_id/3262,True,ceapi_performance_game,109.0,10.0,127,115,106,0,12,19,0,0,0.95,0.9,2026-05-31,0.9475,2026-06-05T10:25:05
jordan_pickford__eng,Jordan Pickford,ENG,GK,5.0,130164,https://www.transfermarkt.com/jordan-pickford/profil/spieler/130164,https://www.transfermarkt.de/jordan-pickford/nationalmannschaft/spieler/130164/verein_id/3299,True,ceapi_performance_game,82.0,0.0,119,108,82,0,11,16,0,0,0.8,0.7,2026-03-31,0.815,2026-06-05T10:25:19
gon_alo_ramos__por,Goncalo Ramos,POR,FWD,5.0,550550,https://www.transfermarkt.com/goncalo-ramos/profil/spieler/550550,https://www.transfermarkt.de/goncalo-ramos/nationalmannschaft/spieler/550550/verein_id/3300,True,ceapi_performance_game,24.0,10.0,46,35,10,0,11,3,0,7,0.15,0.3,2026-03-31,0.2535,2026-06-05T10:25:34
ferr_n_torres__esp,Ferran Torres,ESP,FWD,5.0,398184,https://www.transfermarkt.com/ferran-torres/profil/spieler/398184,https://www.transfermarkt.de/ferran-torres/nationalmannschaft/spieler/398184/verein_id/3375,True,ceapi_performance_game,56.0,24.0,80,61,34,0,19,4,0,9,0.2,0.4,2026-06-04,0.41,2026-06-05T10:25:48
fermin_lopez__esp,Fermin Lopez,ESP,MID,5.0,636703,https://www.transfermarkt.com/fermin-lopez/profil/spieler/636703,https://www.transfermarkt.de/fermin-lopez/nationalmannschaft/spieler/636703/verein_id/3375,True,ceapi_performance_game,7.0,0.0,28,17,1,0,11,1,0,11,0.05,0.1,2026-03-31,0.0805,2026-06-05T10:26:01
enzo_fern_ndez__arg,Enzo Fernandez,ARG,MID,5.0,648195,https://www.transfermarkt.com/enzo-fernandez/profil/spieler/648195,https://www.transfermarkt.de/enzo-fernandez/nationalmannschaft/spieler/648195/verein_id/3437,True,ceapi_performance_game,40.0,6.0,48,42,33,0,6,14,0,6,0.7,0.4,2026-03-31,0.645,2026-06-05T10:26:15
emiliano_mart_nez__arg,Emiliano Martinez,ARG,GK,5.0,111873,https://www.transfermarkt.com/emiliano-martinez/profil/spieler/111873,https://www.transfermarkt.de/emiliano-martinez/nationalmannschaft/spieler/111873/verein_id/3437,True,ceapi_performance_game,59.0,0.0,79,69,59,0,10,16,0,4,0.8,0.8,2026-03-31,0.84,2026-06-05T10:26:29
diogo_costa__por,Diogo Costa,POR,GK,5.0,357153,https://www.transfermarkt.com/diogo-costa/profil/spieler/357153,https://www.transfermarkt.de/diogo-costa/nationalmannschaft/spieler/357153/verein_id/3300,True,ceapi_performance_game,42.0,0.0,59,53,42,0,6,17,0,3,0.85,0.8,2026-03-31,0.8355,2026-06-05T10:26:44
denzel_dumfries__ned,Denzel Dumfries,NED,DEF,5.0,321528,https://www.transfermarkt.com/denzel-dumfries/profil/spieler/321528,https://www.transfermarkt.de/denzel-dumfries/nationalmannschaft/spieler/321528/verein_id/3379,True,ceapi_performance_game,71.0,11.0,90,83,64,0,7,14,0,5,0.7,0.7,2026-06-03,0.76,2026-06-05T10:26:57
david_raya__esp,David Raya,ESP,GK,5.0,262749,https://www.transfermarkt.com/david-raya/profil/spieler/262749,https://www.transfermarkt.de/david-raya/nationalmannschaft/spieler/262749/verein_id/3375,True,ceapi_performance_game,12.0,0.0,54,52,11,0,2,6,0,2,0.3,0.1,2026-06-04,0.238,2026-06-05T10:27:13
dani_olmo__esp,Dani Olmo,ESP,MID,5.0,293385,https://www.transfermarkt.com/dani-olmo/profil/spieler/293385,https://www.transfermarkt.de/dani-olmo/nationalmannschaft/spieler/293385/verein_id/3375,True,ceapi_performance_game,49.0,12.0,82,61,32,0,21,6,0,6,0.3,0.3,2026-06-04,0.436,2026-06-05T10:27:26
cole_palmer__eng,Cole Palmer,ENG,MID,5.0,568177,https://www.transfermarkt.com/cole-palmer/profil/spieler/568177,https://www.transfermarkt.de/cole-palmer/nationalmannschaft/spieler/568177/verein_id/3299,True,ceapi_performance_game,14.0,2.0,31,18,6,0,13,4,0,12,0.2,0.2,2026-03-31,0.216,2026-06-05T10:27:40
breel_embolo__sui,Breel Embolo,SUI,FWD,5.0,237662,https://www.transfermarkt.com/breel-embolo/profil/spieler/237662,https://www.transfermarkt.de/breel-embolo/nationalmannschaft/spieler/237662/verein_id/3384,True,ceapi_performance_game,86.0,24.0,130,90,65,0,40,19,0,1,0.95,1.0,2026-05-31,0.9725,2026-06-05T10:27:55
alisson_becker__bra,Alisson Becker,BRA,GK,5.0,105470,https://www.transfermarkt.com/alisson/profil/spieler/105470,https://www.transfermarkt.de/alisson/nationalmannschaft/spieler/105470/verein_id/3439,True,ceapi_performance_game,77.0,0.0,129,103,77,0,26,9,0,11,0.45,0.4,2026-05-31,0.5475,2026-06-05T10:28:08
alexander_isak__swe,Alexander Isak,SWE,FWD,5.0,349066,https://www.transfermarkt.com/alexander-isak/profil/spieler/349066,https://www.transfermarkt.de/alexander-isak/nationalmannschaft/spieler/349066/verein_id/3557,True,ceapi_performance_game,58.0,17.0,114,64,43,0,50,9,0,6,0.45,0.3,2026-06-04,0.5225,2026-06-05T10:28:23
william_saliba__fra,William Saliba,FRA,DEF,4.5,495666,https://www.transfermarkt.com/william-saliba/profil/spieler/495666,https://www.transfermarkt.de/william-saliba/nationalmannschaft/spieler/495666/verein_id/3377,True,ceapi_performance_game,31.0,0.0,54,42,25,0,12,11,0,6,0.55,0.3,2026-06-04,0.5015,2026-06-05T10:28:36
thibaut_courtois__bel,Thibaut Courtois,BEL,GK,4.5,108390,https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390,https://www.transfermarkt.de/thibaut-courtois/nationalmannschaft/spieler/108390/verein_id/3382,True,ceapi_performance_game,108.0,0.0,176,123,108,0,53,6,0,13,0.3,0.5,2026-06-02,0.49,2026-06-05T10:28:50
