player_id,player_name,team_id,position_model,competition_category,competition_category_label,rows,starts,bench,not_in_squad,injury_or_fitness_absences,suspension_absences,not_selected_or_unknown_absences,unused_in_squad,selection_observations,recency_weight_sum,recency_selection_weight_sum,recency_start_numerator,recent_weighted_starts,recent_weighted_bench,recent_weighted_not_in_squad,start_share,bench_share,not_in_squad_share,recency_weighted_start_share,recency_weighted_bench_share,recency_weighted_not_in_squad_share,competition_weight,weighted_start_signal,recency_competition_weighted_start_signal
cole_palmer__eng,Cole Palmer,ENG,MID,kvalifikation,Kvalifikation,10,1,0,0,7,0,0,0,3.0,5.680000000000001,1.1880000000000002,0.6120000000000001,0.68,0.0,0.0,0.333,0.0,0.0,0.515,0.0,0.0,0.9,0.2997,0.4635
cole_palmer__eng,Cole Palmer,ENG,MID,nations_league,Nations League,6,2,0,3,1,0,3,0,5.0,2.88,1.872,0.7488,0.96,0.0,1.44,0.4,0.0,0.5,0.4,0.0,0.5,0.78,0.312,0.312
cole_palmer__eng,Cole Palmer,ENG,MID,venskabskamp,Venskabskamp,8,3,0,1,1,0,1,2,7.0,4.640000000000001,2.0592,0.8944000000000001,1.72,0.0,0.32,0.429,0.0,0.125,0.434,0.0,0.069,0.52,0.2231,0.2257
connor_metcalfe__aus,Connor Metcalfe,AUS,MID,slutrunde,Slutrunde,9,3,0,4,0,0,4,0,9.0,2.4,2.4,0.96,0.96,0.0,0.8,0.333,0.0,0.444,0.4,0.0,0.333,1.0,0.333,0.4
connor_metcalfe__aus,Connor Metcalfe,AUS,MID,kvalifikation,Kvalifikation,31,10,0,11,5,0,11,3,26.0,10.24,7.056000000000001,3.4200000000000004,3.8,0.0,2.7600000000000002,0.385,0.0,0.355,0.485,0.0,0.27,0.9,0.3465,0.4365
connor_metcalfe__aus,Connor Metcalfe,AUS,MID,venskabskamp,Venskabskamp,20,15,0,1,0,0,1,0,20.0,10.52,5.470400000000001,4.472,8.6,0.0,0.2,0.75,0.0,0.05,0.817,0.0,0.019,0.52,0.39,0.4248
craig_gordon__sco,Craig Gordon,SCO,GK,slutrunde,Slutrunde,6,0,0,3,0,0,3,3,6.0,2.04,2.04,0.0,0.0,0.0,1.44,0.0,0.0,0.5,0.0,0.0,0.706,1.0,0.0,0.0
craig_gordon__sco,Craig Gordon,SCO,GK,kvalifikation,Kvalifikation,105,44,0,11,28,0,11,21,77.0,16.3,9.738000000000001,5.724000000000001,6.36,0.0,1.1,0.571,0.0,0.105,0.588,0.0,0.067,0.9,0.5139,0.5292
craig_gordon__sco,Craig Gordon,SCO,GK,nations_league,Nations League,24,13,0,8,0,0,8,3,24.0,6.04,4.711200000000001,3.2604,4.18,0.0,1.56,0.542,0.0,0.333,0.692,0.0,0.258,0.78,0.4228,0.5398
craig_gordon__sco,Craig Gordon,SCO,GK,venskabskamp,Venskabskamp,68,22,0,9,23,0,9,10,45.0,13.280000000000001,4.0248,1.7680000000000002,3.4000000000000004,0.0,0.9,0.489,0.0,0.132,0.439,0.0,0.068,0.52,0.2543,0.2283
cristian_roldan__usa,Cristian Roldan,USA,MID,slutrunde,Slutrunde,36,4,0,12,0,0,12,9,36.0,10.32,10.32,0.72,0.72,0.0,5.82,0.111,0.0,0.333,0.07,0.0,0.564,1.0,0.111,0.07
cristian_roldan__usa,Cristian Roldan,USA,MID,nations_league_finals,Nations League-slutrunde,12,0,0,12,0,0,12,0,12.0,4.14,3.933,0.0,0.0,0.0,4.14,0.0,0.0,1.0,0.0,0.0,1.0,0.95,0.0,0.0
cristian_roldan__usa,Cristian Roldan,USA,MID,kvalifikation,Kvalifikation,18,0,0,4,0,0,4,9,18.0,3.2,2.8800000000000003,0.0,0.0,0.0,0.4,0.0,0.0,0.222,0.0,0.0,0.125,0.9,0.0,0.0
cristian_roldan__usa,Cristian Roldan,USA,MID,nations_league,Nations League,8,3,0,2,0,0,2,2,8.0,1.2000000000000002,0.9360000000000002,0.23400000000000004,0.30000000000000004,0.0,0.4,0.375,0.0,0.25,0.25,0.0,0.333,0.78,0.2925,0.195
cristian_roldan__usa,Cristian Roldan,USA,MID,venskabskamp,Venskabskamp,63,11,0,34,3,0,34,3,60.0,19.42,9.6616,1.5288000000000002,2.9400000000000004,0.0,8.86,0.183,0.0,0.54,0.158,0.0,0.456,0.52,0.0952,0.0822
cristian_romero__arg,Cristian Romero,ARG,DEF,slutrunde,Slutrunde,22,15,0,1,4,0,1,1,18.0,6.8,6.0,4.4,4.4,0.0,0.92,0.833,0.0,0.045,0.733,0.0,0.135,1.0,0.833,0.733
cristian_romero__arg,Cristian Romero,ARG,DEF,kvalifikation,Kvalifikation,31,22,0,6,3,0,3,0,28.0,10.98,9.342,7.3260000000000005,8.14,0.0,2.24,0.786,0.0,0.194,0.784,0.0,0.204,0.9,0.7074,0.7056
cristian_romero__arg,Cristian Romero,ARG,DEF,venskabskamp,Venskabskamp,18,11,0,2,1,0,2,3,17.0,8.32,4.2224,2.7872000000000003,5.36,0.0,0.4,0.647,0.0,0.111,0.66,0.0,0.048,0.52,0.3364,0.3432
cristiano_ronaldo__por,Cristiano Ronaldo,POR,FWD,slutrunde,Slutrunde,59,52,0,1,0,0,0,2,59.0,8.700000000000001,8.700000000000001,7.8,7.8,0.0,0.1,0.881,0.0,0.017,0.897,0.0,0.011,1.0,0.881,0.897
cristiano_ronaldo__por,Cristiano Ronaldo,POR,FWD,nations_league_finals,Nations League-slutrunde,6,6,0,0,0,0,0,0,6.0,2.32,2.2039999999999997,2.2039999999999997,2.32,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.95,0.95,0.95
cristiano_ronaldo__por,Cristiano Ronaldo,POR,FWD,kvalifikation,Kvalifikation,112,95,0,7,9,0,1,0,103.0,17.34,14.796000000000001,13.266000000000002,14.74,0.0,1.6,0.922,0.0,0.062,0.897,0.0,0.092,0.9,0.8298,0.8073
cristiano_ronaldo__por,Cristiano Ronaldo,POR,FWD,nations_league,Nations League,22,12,0,6,2,0,6,0,20.0,5.08,3.7284,2.4336,3.12,0.0,0.98,0.6,0.0,0.273,0.653,0.0,0.193,0.78,0.468,0.5093
cristiano_ronaldo__por,Cristiano Ronaldo,POR,FWD,venskabskamp,Venskabskamp,91,46,0,28,7,0,28,1,84.0,13.46,5.7304,3.2760000000000002,6.3,0.0,3.3400000000000003,0.548,0.0,0.308,0.572,0.0,0.248,0.52,0.285,0.2974
crysencio_summerville__ned,Crysencio Summerville,NED,MID,venskabskamp,Venskabskamp,1,1,0,0,0,0,0,0,1.0,1.0,0.52,0.52,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.52,0.52,0.52
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,slutrunde,Slutrunde,33,14,0,7,2,0,7,4,31.0,9.58,9.18,3.8,3.8,0.0,1.58,0.452,0.0,0.212,0.414,0.0,0.165,1.0,0.452,0.414
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,nations_league_finals,Nations League-slutrunde,9,7,0,0,0,0,0,0,9.0,3.52,3.344,2.432,2.56,0.0,0.0,0.778,0.0,0.0,0.727,0.0,0.0,0.95,0.7391,0.6906
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,kvalifikation,Kvalifikation,30,22,0,1,2,0,1,1,28.0,4.800000000000001,3.9600000000000004,2.8800000000000003,3.2,0.0,0.2,0.786,0.0,0.033,0.727,0.0,0.042,0.9,0.7074,0.6543
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,nations_league,Nations League,12,4,0,2,0,0,2,0,12.0,1.6,1.2480000000000002,0.546,0.7000000000000001,0.0,0.2,0.333,0.0,0.167,0.437,0.0,0.125,0.78,0.2597,0.3409
cyle_christopher_larin__can,Cyle Christopher Larin,CAN,FWD,venskabskamp,Venskabskamp,48,18,0,15,4,0,15,4,44.0,16.150000000000002,6.9836,4.16,8.0,0.0,2.35,0.409,0.0,0.312,0.596,0.0,0.146,0.52,0.2127,0.3099
daichi_kamada__jpn,Daichi Kamada,JPN,MID,slutrunde,Slutrunde,21,4,0,17,0,0,17,0,21.0,5.640000000000001,5.640000000000001,0.8,0.8,0.0,4.84,0.19,0.0,0.81,0.142,0.0,0.858,1.0,0.19,0.142
daichi_kamada__jpn,Daichi Kamada,JPN,MID,kvalifikation,Kvalifikation,34,13,0,5,3,0,5,6,31.0,10.24,8.568,4.122,4.58,0.0,1.1400000000000001,0.419,0.0,0.147,0.481,0.0,0.111,0.9,0.3771,0.4329
daichi_kamada__jpn,Daichi Kamada,JPN,MID,venskabskamp,Venskabskamp,37,16,0,8,0,0,8,4,37.0,12.26,6.3752,2.704,5.2,0.0,2.36,0.432,0.0,0.216,0.424,0.0,0.192,0.52,0.2246,0.2205
dailon_livramento__cpv,Dailon Livramento,CPV,FWD,kvalifikation,Kvalifikation,14,8,0,0,0,0,0,0,14.0,7.52,6.768000000000001,4.176,4.640000000000001,0.0,0.0,0.571,0.0,0.0,0.617,0.0,0.0,0.9,0.5139,0.5553
dailon_livramento__cpv,Dailon Livramento,CPV,FWD,venskabskamp,Venskabskamp,9,4,0,1,0,0,1,2,9.0,6.0,3.12,1.352,2.6,0.0,0.48,0.444,0.0,0.111,0.433,0.0,0.08,0.52,0.2309,0.2252
daizen_maeda__jpn,Daizen Maeda,JPN,FWD,slutrunde,Slutrunde,21,5,0,9,0,0,9,4,21.0,5.640000000000001,5.640000000000001,1.02,1.02,0.0,2.9400000000000004,0.238,0.0,0.429,0.181,0.0,0.521,1.0,0.238,0.181
daizen_maeda__jpn,Daizen Maeda,JPN,FWD,kvalifikation,Kvalifikation,34,2,0,18,4,0,18,3,30.0,10.24,8.46,0.72,0.8,0.0,4.36,0.067,0.0,0.529,0.085,0.0,0.426,0.9,0.0603,0.0765
daizen_maeda__jpn,Daizen Maeda,JPN,FWD,venskabskamp,Venskabskamp,33,4,0,13,1,0,13,9,32.0,11.860000000000001,6.115200000000001,1.2896,2.48,0.0,2.8400000000000003,0.125,0.0,0.394,0.211,0.0,0.239,0.52,0.065,0.1097
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,slutrunde,Slutrunde,3,2,0,0,0,0,0,0,3.0,1.44,1.44,0.96,0.96,0.0,0.0,0.667,0.0,0.0,0.667,0.0,0.0,1.0,0.667,0.667
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,kvalifikation,Kvalifikation,15,6,0,2,0,0,2,4,15.0,7.32,6.588,2.7720000000000002,3.08,0.0,0.64,0.4,0.0,0.133,0.421,0.0,0.087,0.9,0.36,0.3789
dami_n_bobadilla__par,Damian Bobadilla,PAR,MID,venskabskamp,Venskabskamp,10,5,0,0,0,0,0,3,10.0,7.0,3.64,2.0176000000000003,3.8800000000000003,0.0,0.0,0.5,0.0,0.0,0.554,0.0,0.0,0.52,0.26,0.2881
dan_burn__eng,Dan Burn,ENG,DEF,kvalifikation,Kvalifikation,8,4,0,0,0,0,0,3,8.0,5.04,4.5360000000000005,2.2680000000000002,2.52,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.9,0.45,0.45
dan_burn__eng,Dan Burn,ENG,DEF,venskabskamp,Venskabskamp,5,0,0,1,0,0,1,2,5.0,4.2,2.184,0.0,0.0,0.0,0.92,0.0,0.0,0.2,0.0,0.0,0.219,0.52,0.0,0.0
dan_ndoye__sui,Dan Ndoye,SUI,FWD,slutrunde,Slutrunde,9,5,0,4,0,0,4,0,9.0,3.2,3.2,2.4,2.4,0.0,0.8,0.556,0.0,0.444,0.75,0.0,0.25,1.0,0.556,0.75
dan_ndoye__sui,Dan Ndoye,SUI,FWD,kvalifikation,Kvalifikation,17,6,0,4,0,0,4,2,17.0,7.24,6.516000000000001,3.3480000000000008,3.72,0.0,1.04,0.353,0.0,0.235,0.514,0.0,0.144,0.9,0.3177,0.4626
dan_ndoye__sui,Dan Ndoye,SUI,FWD,nations_league,Nations League,8,2,0,0,4,0,0,1,4.0,3.28,1.0608,0.7488,0.96,0.0,0.0,0.5,0.0,0.0,0.706,0.0,0.0,0.78,0.39,0.5507
dan_ndoye__sui,Dan Ndoye,SUI,FWD,venskabskamp,Venskabskamp,13,12,0,1,0,0,1,0,13.0,7.8,4.056,3.9520000000000004,7.6000000000000005,0.0,0.2,0.923,0.0,0.077,0.974,0.0,0.026,0.52,0.48,0.5065
dani_olmo__esp,Dani Olmo,ESP,MID,slutrunde,Slutrunde,18,12,0,1,0,0,1,2,18.0,6.28,6.28,3.52,3.52,0.0,0.92,0.667,0.0,0.056,0.561,0.0,0.146,1.0,0.667,0.561
dani_olmo__esp,Dani Olmo,ESP,MID,nations_league_finals,Nations League-slutrunde,8,1,0,0,2,0,0,2,6.0,3.16,2.622,0.45599999999999996,0.48,0.0,0.0,0.167,0.0,0.0,0.174,0.0,0.0,0.95,0.1587,0.1653
dani_olmo__esp,Dani Olmo,ESP,MID,kvalifikation,Kvalifikation,24,6,0,4,7,0,4,3,17.0,7.9,4.446000000000001,1.4400000000000002,1.6,0.0,0.8,0.353,0.0,0.167,0.324,0.0,0.101,0.9,0.3177,0.2916
dani_olmo__esp,Dani Olmo,ESP,MID,nations_league,Nations League,18,8,0,1,4,0,1,2,14.0,4.68,2.5896000000000003,1.3728000000000002,1.76,0.0,0.48,0.571,0.0,0.056,0.53,0.0,0.103,0.78,0.4454,0.4134
dani_olmo__esp,Dani Olmo,ESP,MID,venskabskamp,Venskabskamp,14,5,0,2,0,0,2,3,14.0,5.54,2.8808000000000002,1.3208000000000002,2.54,0.0,0.6799999999999999,0.357,0.0,0.143,0.458,0.0,0.123,0.52,0.1856,0.2382
danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,DEF,slutrunde,Slutrunde,16,0,0,16,0,0,16,0,16.0,6.2,6.2,0.0,0.0,0.0,6.2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,DEF,kvalifikation,Kvalifikation,30,0,0,25,0,0,25,4,30.0,9.94,8.946,0.0,0.0,0.0,9.04,0.0,0.0,0.833,0.0,0.0,0.909,0.9,0.0,0.0
danial_esmaeilifar__irn,Danial Esmaeilifar,IRN,DEF,venskabskamp,Venskabskamp,17,3,0,11,0,0,11,1,17.0,7.24,3.7648,1.1856,2.2800000000000002,0.0,2.68,0.176,0.0,0.647,0.315,0.0,0.37,0.52,0.0915,0.1638
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,slutrunde,Slutrunde,4,0,0,0,0,0,0,2,4.0,2.72,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,nations_league_finals,Nations League-slutrunde,2,0,0,0,0,0,0,1,2.0,0.96,0.9119999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
daniel_jebbison__can,Daniel Jebbison,CAN,FWD,venskabskamp,Venskabskamp,11,1,0,7,0,0,7,0,11.0,8.13,4.227600000000001,0.3536,0.68,0.0,4.930000000000001,0.091,0.0,0.636,0.084,0.0,0.606,0.52,0.0473,0.0437
daniel_mu_oz__col,Daniel Muñoz,COL,DEF,slutrunde,Slutrunde,13,10,0,2,0,0,1,1,13.0,4.28,4.28,3.4,3.4,0.0,0.6799999999999999,0.769,0.0,0.154,0.794,0.0,0.159,1.0,0.769,0.794
daniel_mu_oz__col,Daniel Muñoz,COL,DEF,kvalifikation,Kvalifikation,34,17,0,7,0,0,6,7,34.0,11.38,10.242,6.300000000000001,7.0,0.0,2.68,0.5,0.0,0.206,0.615,0.0,0.236,0.9,0.45,0.5535
daniel_mu_oz__col,Daniel Muñoz,COL,DEF,venskabskamp,Venskabskamp,23,14,0,5,0,0,5,3,23.0,10.040000000000001,5.2208000000000006,2.9952,5.76,0.0,1.7200000000000002,0.609,0.0,0.217,0.574,0.0,0.171,0.52,0.3167,0.2985
daniel_nana_agyei__gha,Daniel Nana Agyei,GHA,FWD,slutrunde,Slutrunde,22,0,0,0,0,0,0,22,22.0,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
daniel_nana_agyei__gha,Daniel Nana Agyei,GHA,FWD,kvalifikation,Kvalifikation,16,0,0,11,0,0,11,5,16.0,1.6,1.4400000000000002,0.0,0.0,0.0,1.1,0.0,0.0,0.688,0.0,0.0,0.688,0.9,0.0,0.0
daniel_nana_agyei__gha,Daniel Nana Agyei,GHA,FWD,venskabskamp,Venskabskamp,24,2,0,18,0,0,18,2,24.0,2.4000000000000004,1.2480000000000002,0.10400000000000001,0.2,0.0,1.8,0.083,0.0,0.75,0.083,0.0,0.75,0.52,0.0432,0.0432
daniel_svensson__swe,Daniel Svensson,SWE,DEF,kvalifikation,Kvalifikation,8,6,0,0,0,0,0,0,8.0,5.92,5.328000000000001,3.888000000000001,4.32,0.0,0.0,0.75,0.0,0.0,0.73,0.0,0.0,0.9,0.675,0.657
daniel_svensson__swe,Daniel Svensson,SWE,DEF,nations_league,Nations League,4,0,0,0,0,0,0,3,4.0,1.92,1.4976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0
daniel_svensson__swe,Daniel Svensson,SWE,DEF,venskabskamp,Venskabskamp,8,3,0,0,2,0,0,2,6.0,5.28,2.2464,1.3936000000000002,2.68,0.0,0.0,0.5,0.0,0.0,0.62,0.0,0.0,0.52,0.26,0.3224
daniel_vivian__esp,Daniel Vivian,ESP,DEF,slutrunde,Slutrunde,7,1,0,0,0,0,0,5,7.0,3.36,3.36,0.48,0.48,0.0,0.0,0.143,0.0,0.0,0.143,0.0,0.0,1.0,0.143,0.143
daniel_vivian__esp,Daniel Vivian,ESP,DEF,nations_league_finals,Nations League-slutrunde,4,0,0,0,2,0,0,1,2.0,2.12,1.1019999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
daniel_vivian__esp,Daniel Vivian,ESP,DEF,kvalifikation,Kvalifikation,6,0,0,2,0,0,2,3,6.0,4.08,3.6720000000000006,0.0,0.0,0.0,1.36,0.0,0.0,0.333,0.0,0.0,0.333,0.9,0.0,0.0
daniel_vivian__esp,Daniel Vivian,ESP,DEF,nations_league,Nations League,6,4,0,1,0,0,1,1,6.0,2.88,2.2464,1.4976,1.92,0.0,0.48,0.667,0.0,0.167,0.667,0.0,0.167,0.78,0.5203,0.5203
daniel_vivian__esp,Daniel Vivian,ESP,DEF,venskabskamp,Venskabskamp,4,2,0,0,0,0,0,2,4.0,1.6,0.8320000000000001,0.41600000000000004,0.8,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.52,0.26,0.26
danilo_luiz_da_silva__bra,Danilo Luiz da Silva,BRA,DEF,slutrunde,Slutrunde,46,14,0,25,5,0,25,1,41.0,7.32,6.62,3.82,3.82,0.0,2.5,0.341,0.0,0.543,0.577,0.0,0.342,1.0,0.341,0.577
danilo_luiz_da_silva__bra,Danilo Luiz da Silva,BRA,DEF,kvalifikation,Kvalifikation,53,20,0,16,5,0,16,11,48.0,12.98,9.954,4.482,4.98,0.0,2.96,0.417,0.0,0.302,0.45,0.0,0.228,0.9,0.3753,0.405
danilo_luiz_da_silva__bra,Danilo Luiz da Silva,BRA,DEF,venskabskamp,Venskabskamp,94,30,0,44,5,0,44,11,89.0,17.3,8.736,2.7352000000000003,5.26,0.0,5.86,0.337,0.0,0.468,0.313,0.0,0.339,0.52,0.1752,0.1628
danley_jean_jacques__hai,Danley Jean Jacques,HAI,MID,slutrunde,Slutrunde,6,5,0,0,0,0,0,0,6.0,3.0,3.0,2.68,2.68,0.0,0.0,0.833,0.0,0.0,0.893,0.0,0.0,1.0,0.833,0.893
danley_jean_jacques__hai,Danley Jean Jacques,HAI,MID,kvalifikation,Kvalifikation,10,8,0,1,0,0,1,0,10.0,6.4,5.760000000000001,4.716000000000001,5.24,0.0,0.68,0.8,0.0,0.1,0.819,0.0,0.106,0.9,0.72,0.7371
danley_jean_jacques__hai,Danley Jean Jacques,HAI,MID,nations_league,Nations League,12,9,0,2,0,0,2,0,12.0,4.56,3.5568,2.9016,3.7199999999999998,0.0,0.64,0.75,0.0,0.167,0.816,0.0,0.14,0.78,0.585,0.6365
danley_jean_jacques__hai,Danley Jean Jacques,HAI,MID,venskabskamp,Venskabskamp,7,5,0,2,0,0,2,0,7.0,4.96,2.5792,1.9344000000000001,3.72,0.0,1.24,0.714,0.0,0.286,0.75,0.0,0.25,0.52,0.3713,0.39
darwin_nunez__uru,Darwin Nunez,URU,FWD,slutrunde,Slutrunde,14,9,0,0,5,0,0,0,9.0,4.48,3.48,3.48,3.48,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
darwin_nunez__uru,Darwin Nunez,URU,FWD,kvalifikation,Kvalifikation,36,15,0,9,3,0,4,3,33.0,11.38,9.792000000000002,4.95,5.5,0.0,3.6,0.455,0.0,0.25,0.506,0.0,0.316,0.9,0.4095,0.4554
darwin_nunez__uru,Darwin Nunez,URU,FWD,venskabskamp,Venskabskamp,25,4,0,8,6,0,8,3,19.0,8.8,3.3904,0.5616,1.08,0.0,3.0,0.211,0.0,0.32,0.166,0.0,0.341,0.52,0.1097,0.0863
david_alaba__aut,David Alaba,AUT,DEF,slutrunde,Slutrunde,11,7,0,0,4,0,0,0,7.0,3.02,1.1,1.1,1.1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
david_alaba__aut,David Alaba,AUT,DEF,kvalifikation,Kvalifikation,78,53,0,7,13,0,6,1,65.0,14.760000000000002,10.674000000000001,8.190000000000001,9.1,0.0,1.48,0.815,0.0,0.09,0.767,0.0,0.1,0.9,0.7335,0.6903
david_alaba__aut,David Alaba,AUT,DEF,nations_league,Nations League,24,12,0,2,8,0,2,1,16.0,6.04,2.2308000000000003,1.5444000000000002,1.98,0.0,0.2,0.75,0.0,0.083,0.692,0.0,0.033,0.78,0.585,0.5398
david_alaba__aut,David Alaba,AUT,DEF,venskabskamp,Venskabskamp,53,28,0,6,10,0,5,1,43.0,9.72,3.9936000000000003,2.1424000000000003,4.12,0.0,0.7000000000000001,0.651,0.0,0.113,0.536,0.0,0.072,0.52,0.3385,0.2787
david_cabezas__ecu,David Cabezas,ECU,GK,venskabskamp,Venskabskamp,2,2,0,0,0,0,0,0,2.0,0.2,0.10400000000000001,0.10400000000000001,0.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.52,0.52,0.52
david_cabezas__ecu,David Cabezas,ECU,GK,ungdom_slutrunde,Ungdomsslutrunde,13,6,0,6,0,0,6,1,13.0,1.3,0.45499999999999996,0.20999999999999996,0.6000000000000001,0.0,0.6000000000000001,0.462,0.0,0.462,0.462,0.0,0.462,0.35,0.1617,0.1617
david_jurasek__cze,David Jurasek,CZE,DEF,slutrunde,Slutrunde,3,2,0,0,0,0,0,1,3.0,1.44,1.44,0.96,0.96,0.0,0.0,0.667,0.0,0.0,0.667,0.0,0.0,1.0,0.667,0.667
david_jurasek__cze,David Jurasek,CZE,DEF,kvalifikation,Kvalifikation,18,7,0,2,1,0,2,7,17.0,9.200000000000001,7.992000000000001,2.664,2.96,0.0,1.36,0.412,0.0,0.111,0.333,0.0,0.148,0.9,0.3708,0.2997
david_jurasek__cze,David Jurasek,CZE,DEF,nations_league,Nations League,6,0,0,4,2,0,4,0,4.0,2.88,1.4976,0.0,0.0,0.0,1.92,0.0,0.0,0.667,0.0,0.0,0.667,0.78,0.0,0.0
david_jurasek__cze,David Jurasek,CZE,DEF,venskabskamp,Venskabskamp,10,5,0,1,1,0,1,0,9.0,5.6,2.7456,1.6432,3.16,0.0,0.32,0.556,0.0,0.1,0.598,0.0,0.057,0.52,0.2891,0.311
david_m_ller_wolfe__nor,David Møller Wolfe,NOR,DEF,kvalifikation,Kvalifikation,9,8,0,0,0,0,0,1,9.0,5.36,4.824000000000001,4.5360000000000005,5.04,0.0,0.0,0.889,0.0,0.0,0.94,0.0,0.0,0.9,0.8001,0.846
david_m_ller_wolfe__nor,David Møller Wolfe,NOR,DEF,nations_league,Nations League,6,4,0,2,0,0,2,0,6.0,2.88,2.2464,1.4976,1.92,0.0,0.96,0.667,0.0,0.333,0.667,0.0,0.333,0.78,0.5203,0.5203
david_m_ller_wolfe__nor,David Møller Wolfe,NOR,DEF,venskabskamp,Venskabskamp,10,6,0,0,0,0,0,1,10.0,6.12,3.1824000000000003,2.1216,4.08,0.0,0.0,0.6,0.0,0.0,0.667,0.0,0.0,0.52,0.312,0.3468
david_ospina__col,David Ospina,COL,GK,slutrunde,Slutrunde,43,27,0,4,4,0,3,8,39.0,7.28,6.88,3.3000000000000003,3.3000000000000003,0.0,0.4,0.692,0.0,0.093,0.48,0.0,0.055,1.0,0.692,0.48
david_ospina__col,David Ospina,COL,GK,kvalifikation,Kvalifikation,88,54,0,10,11,0,10,13,77.0,16.78,11.466000000000001,5.94,6.6000000000000005,0.0,1.0,0.701,0.0,0.114,0.518,0.0,0.06,0.9,0.6309,0.4662
david_ospina__col,David Ospina,COL,GK,venskabskamp,Venskabskamp,100,47,0,18,16,0,18,16,84.0,17.740000000000002,7.956,3.0160000000000005,5.800000000000001,0.0,1.9000000000000001,0.56,0.0,0.18,0.379,0.0,0.107,0.52,0.2912,0.1971
david_raum__ger,David Raum,GER,DEF,slutrunde,Slutrunde,8,5,0,0,0,0,0,2,8.0,3.0,3.0,1.56,1.56,0.0,0.0,0.625,0.0,0.0,0.52,0.0,0.0,1.0,0.625,0.52
david_raum__ger,David Raum,GER,DEF,nations_league_finals,Nations League-slutrunde,4,2,0,0,0,0,0,2,4.0,2.12,2.014,1.1019999999999999,1.1600000000000001,0.0,0.0,0.5,0.0,0.0,0.547,0.0,0.0,0.95,0.475,0.5197
david_raum__ger,David Raum,GER,DEF,kvalifikation,Kvalifikation,13,7,0,0,0,0,0,4,13.0,5.48,4.932,3.4200000000000004,3.8000000000000003,0.0,0.0,0.538,0.0,0.0,0.693,0.0,0.0,0.9,0.4842,0.6237
david_raum__ger,David Raum,GER,DEF,nations_league,Nations League,12,7,0,0,4,0,0,0,8.0,4.08,1.6848,1.5288000000000002,1.96,0.0,0.0,0.875,0.0,0.0,0.907,0.0,0.0,0.78,0.6825,0.7075
david_raum__ger,David Raum,GER,DEF,venskabskamp,Venskabskamp,22,7,0,2,0,0,2,8,22.0,9.16,4.7632,1.1648,2.24,0.0,0.64,0.318,0.0,0.091,0.245,0.0,0.07,0.52,0.1654,0.1274
david_raya__esp,David Raya,ESP,GK,slutrunde,Slutrunde,12,1,0,1,0,0,1,10,12.0,5.08,5.08,0.48,0.48,0.0,0.92,0.083,0.0,0.083,0.094,0.0,0.181,1.0,0.083,0.094
david_raya__esp,David Raya,ESP,GK,nations_league_finals,Nations League-slutrunde,6,0,0,0,0,0,0,6,6.0,2.76,2.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0
david_raya__esp,David Raya,ESP,GK,kvalifikation,Kvalifikation,14,1,0,0,0,0,0,13,14.0,6.4,5.760000000000001,0.28800000000000003,0.32,0.0,0.0,0.071,0.0,0.0,0.05,0.0,0.0,0.9,0.0639,0.045
david_raya__esp,David Raya,ESP,GK,nations_league,Nations League,12,5,0,0,0,0,0,7,12.0,4.08,3.1824000000000003,1.872,2.4,0.0,0.0,0.417,0.0,0.0,0.588,0.0,0.0,0.78,0.3253,0.4586
